YYYY/MM/DD,HH:mm:SS.ss,ET,MAG,M,LAT,LON,DEPTH,Q,EVID,NPH,NGRM
2006/01/03,01:30:32.03,le,1.05,l,34.618,-116.649,8.5,A,14206960.0,13.0,0.0
2006/01/03,01:32:23.12,le,2.23,l,33.036,-116.414,5.6,C,14206956.0,58.0,0.0
2006/01/03,04:15:30.33,le,1.41,l,34.371,-116.468,11.1,A,14206976.0,19.0,0.0
2006/01/03,05:52:21.38,le,2.08,l,34.281,-117.507,11.8,A,14206980.0,56.0,0.0
2006/01/03,06:25:11.94,le,1.65,l,33.712,-116.822,16.5,A,14206984.0,32.0,0.0
2006/01/03,07:24:50.12,le,0.40,h,36.026,-117.767,1.9,A,14206988.0,8.0,0.0
2006/01/03,07:25:02.83,le,0.40,h,36.027,-117.769,1.7,A,10083334.0,7.0,0.0
2006/01/03,07:25:31.15,le,0.40,h,36.023,-117.765,1.7,A,14206992.0,7.0,0.0
2006/01/03,07:38:07.59,le,0.40,h,36.024,-117.769,1.8,A,14206996.0,6.0,0.0
2006/01/03,07:54:51.99,le,1.35,l,35.032,-119.033,14.2,A,14207000.0,18.0,0.0
2006/01/03,09:18:40.34,le,1.41,l,33.503,-115.834,8.3,A,14207004.0,19.0,0.0
2006/01/03,11:53:46.49,le,0.40,h,36.013,-117.784,3.5,B,14207016.0,6.0,0.0
2006/01/03,12:23:40.34,le,0.30,h,36.032,-117.809,7.2,C,14207020.0,6.0,0.0
2006/01/03,12:37:43.38,le,1.23,l,34.02,-117.23,16.8,A,14207024.0,18.0,0.0
2006/01/03,13:59:17.49,le,1.04,l,33.466,-116.614,11.3,A,14207032.0,18.0,0.0
2006/01/03,15:37:52.28,le,2.54,l,36.015,-117.823,1.6,A,14207040.0,37.0,0.0
2006/01/03,15:38:39.17,le,1.41,l,36.014,-117.816,3.2,A,10083338.0,9.0,0.0
2006/01/03,15:47:08.87,le,0.98,l,36.014,-117.817,1.4,A,14207044.0,15.0,0.0
2006/01/03,15:51:21.88,le,1.69,l,36.011,-117.823,1.8,A,14207048.0,29.0,0.0
2006/01/03,15:51:35.35,le,1.19,l,36.016,-117.818,0.2,C,10083342.0,8.0,0.0
2006/01/03,15:54:06.06,le,0.40,h,36.013,-117.817,1.7,C,10083346.0,8.0,0.0
2006/01/03,15:54:11.21,le,0.20,h,33.566,-116.659,3.4,C,10083350.0,5.0,0.0
2006/01/03,15:54:16.49,le,1.66,l,34.478,-117.971,9.2,A,14207052.0,27.0,0.0
2006/01/03,15:56:39.14,le,0.50,h,36.014,-117.82,0.1,C,14207060.0,8.0,0.0
2006/01/03,16:22:23.39,le,1.77,l,36.013,-117.826,1.6,A,14207064.0,28.0,0.0
2006/01/03,16:23:08.55,le,0.80,h,36.007,-117.817,3.8,A,10083354.0,10.0,0.0
2006/01/03,17:07:02.19,qb,1.36,l,35.148,-118.391,0.0,C,14207068.0,11.0,0.0
2006/01/03,17:12:59.15,le,1.40,l,33.504,-116.504,16.9,A,14207072.0,24.0,0.0
2006/01/03,17:17:47.46,le,1.45,l,35.925,-117.633,3.3,A,14207076.0,19.0,0.0
2006/01/03,17:56:30.59,le,0.50,h,36.136,-117.866,6.5,A,14207080.0,10.0,0.0
2006/01/03,18:11:58.38,le,0.68,l,35.942,-118.347,5.6,C,14207084.0,12.0,0.0
2006/01/03,19:42:19.33,le,0.76,l,35.776,-117.659,9.6,A,10083318.0,14.0,0.0
2006/01/03,19:42:28.72,le,1.33,l,34.252,-118.376,10.6,A,14207100.0,18.0,0.0
2006/01/03,21:16:44.90,le,0.40,h,36.009,-117.82,2.9,A,14207104.0,9.0,0.0
2006/01/03,23:11:25.64,qb,1.61,l,34.639,-117.109,0.0,C,14207112.0,16.0,0.0
2006/01/04,01:35:40.14,le,1.61,l,34.732,-116.295,5.5,C,14207124.0,24.0,0.0
2006/01/04,03:42:34.11,le,1.18,l,36.078,-117.638,4.9,A,14207132.0,13.0,0.0
2006/01/04,04:05:35.10,le,0.74,l,36.084,-117.632,7.9,C,14207136.0,10.0,0.0
2006/01/04,05:21:37.79,le,0.30,h,36.023,-117.764,3.1,A,14207140.0,7.0,0.0
2006/01/04,06:18:26.33,le,2.11,l,35.36,-118.629,2.9,A,14207144.0,52.0,0.0
2006/01/04,07:08:07.86,le,0.70,l,36.024,-117.763,1.6,A,14207148.0,10.0,0.0
2006/01/04,07:08:22.17,le,0.40,h,36.023,-117.764,1.8,A,10083322.0,7.0,0.0
2006/01/04,07:46:15.24,le,1.35,l,33.508,-116.561,16.9,A,14207152.0,20.0,0.0
2006/01/04,07:47:52.28,le,1.18,l,34.66,-116.528,4.8,B,14207156.0,13.0,0.0
2006/01/04,10:00:03.80,le,2.08,l,35.018,-119.01,13.3,A,14207164.0,39.0,0.0
2006/01/04,11:26:06.96,le,1.60,l,34.04,-117.191,10.1,A,14207168.0,26.0,0.0
2006/01/04,11:51:31.60,le,1.33,l,35.359,-118.653,5.6,C,14207172.0,26.0,0.0
2006/01/04,11:53:29.51,le,0.39,l,36.02,-117.763,3.0,A,14207176.0,9.0,0.0
2006/01/04,11:53:47.13,le,0.20,h,36.023,-117.758,3.3,B,10083330.0,4.0,0.0
2006/01/04,11:54:53.05,le,0.60,h,36.021,-117.764,3.8,A,14207180.0,10.0,0.0
2006/01/04,12:09:20.85,le,0.50,h,36.005,-117.785,2.5,A,14207184.0,9.0,0.0
2006/01/04,12:11:04.29,le,0.50,l,36.001,-117.783,2.6,A,14207188.0,12.0,0.0
2006/01/04,13:35:06.83,le,1.58,l,34.038,-117.19,10.5,A,14207192.0,50.0,0.0
2006/01/04,13:47:30.65,le,0.40,h,36.023,-117.765,2.0,A,14207196.0,8.0,0.0
2006/01/04,13:59:53.27,le,0.50,h,36.026,-117.761,2.2,A,14207200.0,8.0,0.0
2006/01/04,14:06:29.68,le,1.04,l,36.023,-117.768,2.6,A,14207204.0,15.0,0.0
2006/01/04,14:10:22.30,le,0.90,l,36.023,-117.767,3.0,A,14207208.0,12.0,0.0
2006/01/04,14:15:58.05,le,0.87,l,36.026,-117.763,2.5,A,14207212.0,10.0,0.0
2006/01/04,14:20:27.70,le,0.40,h,36.027,-117.763,2.3,A,14207216.0,8.0,0.0
2006/01/04,14:45:40.30,le,2.80,l,32.347,-115.212,6.0,C,14207220.0,20.0,0.0
2006/01/04,15:36:21.23,le,1.68,l,34.173,-117.385,11.6,A,14207224.0,28.0,0.0
2006/01/04,18:30:43.18,le,0.40,h,36.02,-117.771,3.0,A,14207236.0,9.0,0.0
2006/01/04,19:10:17.13,qb,1.28,l,34.86,-118.778,0.0,C,14207240.0,8.0,0.0
2006/01/04,20:21:52.69,le,0.91,l,35.784,-118.418,2.9,B,14207252.0,14.0,0.0
2006/01/04,21:23:38.89,le,1.75,l,35.904,-118.35,7.2,C,14207256.0,25.0,0.0
2006/01/04,21:33:28.46,le,1.62,l,35.785,-117.665,8.2,A,14207260.0,36.0,0.0
2006/01/04,23:30:19.26,le,1.07,l,34.505,-116.523,8.3,C,14207268.0,8.0,0.0
2006/01/04,23:51:47.83,qb,1.72,l,34.635,-117.119,0.0,C,14207272.0,14.0,0.0
2006/01/04,23:57:00.26,re,2.92,l,35.324,-120.879,0.0,B,14207276.0,33.0,0.0
2006/01/05,00:37:42.53,le,1.67,l,34.684,-116.353,4.2,A,14207280.0,21.0,0.0
2006/01/05,01:43:03.33,le,0.40,h,36.005,-117.787,2.4,A,14207288.0,12.0,0.0
2006/01/05,02:55:46.08,le,0.50,h,36.011,-117.816,3.1,A,14207292.0,8.0,0.0
2006/01/05,04:36:56.80,le,0.50,h,36.074,-117.899,6.0,A,14207296.0,15.0,0.0
2006/01/05,04:39:03.81,le,1.20,l,33.659,-118.055,6.0,C,14207300.0,12.0,0.0
2006/01/05,05:54:59.69,le,1.10,l,33.213,-116.733,9.6,B,14207308.0,27.0,0.0
2006/01/05,06:47:07.25,le,1.35,l,34.3,-116.439,8.3,A,14207312.0,20.0,0.0
2006/01/05,07:02:13.47,le,1.37,l,35.255,-118.638,5.9,A,14207316.0,30.0,0.0
2006/01/05,07:41:44.99,le,0.60,h,36.012,-117.788,2.6,A,14207320.0,13.0,0.0
2006/01/05,07:42:46.95,le,0.40,h,36.01,-117.803,2.5,A,14207324.0,11.0,0.0
2006/01/05,08:17:10.48,le,0.95,l,35.55,-118.344,7.3,C,14207328.0,14.0,0.0
2006/01/05,08:37:10.01,le,0.40,h,36.029,-117.778,0.0,C,14207332.0,9.0,0.0
2006/01/05,10:36:37.80,le,0.40,h,36.026,-117.777,2.5,A,14207336.0,8.0,0.0
2006/01/05,10:42:49.06,le,0.30,h,36.025,-117.783,0.0,C,14207340.0,6.0,0.0
2006/01/05,10:43:22.44,le,0.20,h,36.023,-117.76,3.8,B,14207344.0,4.0,0.0
2006/01/05,12:24:39.30,le,1.05,l,34.544,-116.54,9.0,B,14207348.0,16.0,0.0
2006/01/05,12:28:25.57,le,1.03,l,33.816,-116.993,13.1,B,14207352.0,14.0,0.0
2006/01/05,17:30:40.90,le,1.63,l,35.435,-118.779,3.4,A,14207372.0,22.0,0.0
2006/01/05,19:04:38.10,qb,1.93,l,33.83,-117.489,0.0,C,14207376.0,7.0,0.0
2006/01/05,23:57:17.23,le,1.69,l,33.984,-116.772,17.8,A,14207396.0,23.0,0.0
2006/01/06,04:02:51.74,le,0.83,l,33.525,-116.532,12.2,A,14207408.0,18.0,0.0
2006/01/06,06:04:23.21,le,2.23,l,34.414,-116.49,13.5,A,14207420.0,62.0,0.0
2006/01/06,06:58:00.95,le,1.96,l,34.988,-119.536,18.1,A,14207424.0,22.0,0.0
2006/01/06,08:35:15.06,le,0.60,h,36.064,-117.637,5.1,A,14207428.0,12.0,0.0
2006/01/06,10:03:18.02,le,0.94,l,33.684,-116.8,17.8,A,14207432.0,20.0,0.0
2006/01/06,11:38:29.89,le,0.40,h,36.016,-117.787,2.9,A,14207436.0,9.0,0.0
2006/01/06,11:38:54.49,le,0.40,h,36.013,-117.784,2.4,A,10083366.0,8.0,0.0
2006/01/06,11:39:42.52,le,0.40,h,36.017,-117.787,2.4,A,14207440.0,9.0,0.0
2006/01/06,11:42:40.53,le,0.30,h,36.017,-117.792,2.1,B,14207444.0,6.0,0.0
2006/01/06,11:54:57.88,le,0.40,h,36.014,-117.782,2.8,A,14207448.0,7.0,0.0
2006/01/06,12:38:20.96,le,1.37,l,34.121,-116.92,8.9,B,14207452.0,27.0,0.0
2006/01/06,13:00:20.00,le,2.59,l,36.021,-117.772,1.8,A,14207456.0,35.0,0.0
2006/01/06,13:39:10.47,le,0.50,h,36.023,-117.593,4.8,A,14207460.0,9.0,0.0
2006/01/06,14:34:46.98,le,0.40,h,36.016,-117.787,2.4,A,14207468.0,10.0,0.0
2006/01/06,15:18:49.39,le,1.08,l,33.357,-116.393,11.0,A,14207472.0,19.0,0.0
2006/01/06,16:22:59.90,le,1.00,l,33.478,-116.423,12.8,A,14207476.0,12.0,0.0
2006/01/06,17:19:44.20,le,0.92,l,35.779,-117.62,7.7,A,14207480.0,18.0,0.0
2006/01/06,18:02:37.82,le,1.31,l,33.818,-116.466,14.2,B,14207492.0,14.0,0.0
2006/01/06,22:57:35.21,le,1.08,l,34.447,-116.507,5.6,C,14207508.0,12.0,0.0
2006/01/06,23:40:50.45,le,0.55,l,33.642,-116.742,16.7,A,14207512.0,9.0,0.0
2006/01/07,00:21:22.55,le,3.34,l,32.417,-115.415,6.0,C,14207516.0,31.0,0.0
2006/01/07,00:49:18.00,le,3.38,l,32.436,-115.403,6.0,C,14207520.0,31.0,0.0
2006/01/07,02:12:04.03,le,2.18,l,32.362,-115.397,6.0,C,14207528.0,16.0,0.0
2006/01/07,04:06:16.77,le,1.10,l,34.038,-116.614,12.9,A,14207532.0,16.0,0.0
2006/01/07,04:08:47.61,le,0.91,l,35.942,-118.588,6.0,C,14207536.0,13.0,0.0
2006/01/07,06:36:19.42,le,0.50,h,36.071,-117.878,3.7,A,14207544.0,10.0,0.0
2006/01/07,07:35:26.94,le,2.22,l,33.99,-119.153,3.6,A,14207548.0,36.0,0.0
2006/01/07,07:51:36.56,le,0.58,l,33.031,-116.484,9.4,C,14207552.0,12.0,0.0
2006/01/07,09:16:28.42,le,0.85,l,36.005,-117.796,2.5,A,14207560.0,10.0,0.0
2006/01/07,09:27:22.37,le,2.03,l,32.051,-116.35,6.0,C,14207564.0,19.0,0.0
2006/01/07,10:04:45.65,le,0.65,l,36.014,-117.783,1.5,A,14207568.0,12.0,0.0
2006/01/07,10:27:07.64,le,1.28,l,34.487,-118.708,4.4,B,14207572.0,12.0,0.0
2006/01/07,11:55:29.15,le,1.31,l,34.127,-117.463,4.7,A,14207576.0,16.0,0.0
2006/01/07,12:36:35.82,le,2.19,l,35.021,-119.021,13.2,A,14207580.0,40.0,0.0
2006/01/07,12:40:30.44,le,0.50,h,36.026,-117.769,2.0,A,14207584.0,6.0,0.0
2006/01/07,12:56:30.95,le,0.40,h,36.021,-117.765,3.0,A,14207588.0,7.0,0.0
2006/01/07,15:10:55.35,le,0.30,h,36.016,-117.788,3.0,C,14207600.0,5.0,0.0
2006/01/07,15:49:57.47,le,1.19,l,35.752,-118.019,6.8,C,14207604.0,20.0,0.0
2006/01/07,16:06:44.35,le,0.30,h,35.821,-117.616,7.0,A,14207608.0,9.0,0.0
2006/01/07,16:28:14.31,le,1.29,l,34.561,-116.517,10.8,C,14207612.0,11.0,0.0
2006/01/07,16:56:43.62,le,1.40,l,34.346,-116.469,11.2,A,14207616.0,16.0,0.0
2006/01/07,17:06:29.52,le,1.79,l,36.158,-118.073,3.3,A,14207620.0,25.0,0.0
2006/01/07,20:02:55.48,le,0.52,l,36.005,-117.806,2.2,A,14207632.0,10.0,0.0
2006/01/07,20:02:59.71,qb,1.30,h,33.858,-117.486,0.0,C,12228723.0,6.0,0.0
2006/01/07,22:50:37.57,le,1.37,l,33.411,-116.414,8.7,C,14207648.0,25.0,0.0
2006/01/08,05:01:38.31,le,1.82,l,33.059,-116.478,10.8,A,14207660.0,40.0,0.0
2006/01/08,06:05:26.13,le,0.74,l,36.024,-117.764,2.5,A,14207664.0,10.0,0.0
2006/01/08,07:02:14.81,le,0.60,h,36.046,-117.54,4.7,A,14207672.0,9.0,0.0
2006/01/08,09:57:09.52,le,0.59,l,33.558,-116.667,10.7,A,14207688.0,20.0,0.0
2006/01/08,10:00:53.26,le,0.50,h,36.016,-117.79,1.4,C,14207692.0,7.0,0.0
2006/01/08,11:24:24.18,le,0.75,l,34.321,-116.464,5.5,A,14207696.0,15.0,0.0
2006/01/08,11:46:28.00,le,0.49,l,34.406,-117.731,6.4,A,14207704.0,11.0,0.0
2006/01/08,12:55:47.13,le,0.94,l,36.024,-117.764,1.6,A,14207712.0,14.0,0.0
2006/01/08,15:50:19.19,le,0.75,l,33.661,-116.762,12.3,A,14207736.0,13.0,0.0
2006/01/08,17:45:58.94,le,0.40,h,36.065,-117.862,5.0,A,14207760.0,9.0,0.0
2006/01/08,18:19:24.15,le,0.40,h,36.063,-117.877,4.5,A,14207764.0,8.0,0.0
2006/01/08,19:05:33.96,le,1.79,l,36.107,-117.889,3.7,A,14207768.0,30.0,0.0
2006/01/08,19:31:18.76,le,1.98,l,33.647,-116.745,14.7,A,14207780.0,56.0,0.0
2006/01/08,20:36:31.76,le,2.01,l,32.365,-115.2,6.0,C,14207784.0,17.0,0.0
2006/01/08,20:58:41.63,le,0.20,h,36.064,-117.863,5.0,B,14207788.0,7.0,0.0
2006/01/08,21:00:44.90,le,0.30,h,36.066,-117.859,6.1,C,14207792.0,9.0,0.0
2006/01/08,21:12:31.71,le,0.93,l,33.435,-116.374,14.4,A,14207800.0,18.0,0.0
2006/01/08,21:14:22.09,le,1.79,l,32.763,-116.038,12.4,A,14207804.0,32.0,0.0
2006/01/08,22:14:00.42,le,0.96,l,33.472,-116.458,13.9,A,14207808.0,19.0,0.0
2006/01/08,22:21:51.25,le,2.27,l,33.101,-115.606,13.8,A,14207812.0,39.0,0.0
2006/01/08,22:45:45.19,le,0.78,l,33.49,-116.562,10.1,A,14207816.0,16.0,0.0
2006/01/08,22:55:25.61,le,0.30,h,36.001,-117.791,2.3,A,14207820.0,9.0,0.0
2006/01/08,23:20:57.83,le,0.60,h,36.186,-117.891,3.5,B,14207828.0,14.0,0.0
2006/01/09,00:14:10.95,qb,1.23,l,35.045,-117.678,0.0,C,14207832.0,14.0,0.0
2006/01/09,01:09:09.10,le,0.49,l,33.52,-116.53,12.4,B,14207836.0,11.0,0.0
2006/01/09,01:39:11.98,le,1.08,l,33.981,-116.836,10.0,C,14207844.0,22.0,0.0
2006/01/09,02:03:58.29,le,1.49,l,32.693,-115.983,5.9,C,14207848.0,19.0,0.0
2006/01/09,02:44:14.28,le,1.86,l,32.397,-115.457,6.0,C,14207852.0,15.0,0.0
2006/01/09,04:42:29.59,le,0.60,l,36.029,-117.706,4.6,A,14207860.0,11.0,0.0
2006/01/09,04:50:35.87,le,0.75,l,33.546,-116.433,9.9,A,14207864.0,14.0,0.0
2006/01/09,05:33:33.90,le,1.49,l,34.367,-116.455,9.9,A,14207872.0,23.0,0.0
2006/01/09,05:41:56.73,le,1.08,l,33.146,-116.407,10.7,A,14207880.0,23.0,0.0
2006/01/09,05:56:24.53,le,1.02,l,36.106,-117.844,1.9,A,14207884.0,22.0,0.0
2006/01/09,07:08:47.13,le,0.63,l,36.033,-117.767,1.7,A,14207888.0,11.0,0.0
2006/01/09,07:21:57.83,le,0.80,l,33.558,-116.802,9.0,A,14207892.0,20.0,0.0
2006/01/09,07:28:30.24,le,1.52,l,33.8,-117.782,3.4,A,14207896.0,42.0,0.0
2006/01/09,08:22:34.48,le,1.29,l,34.452,-118.003,7.1,A,14207900.0,35.0,0.0
2006/01/09,09:23:06.18,le,1.81,l,36.145,-118.068,0.9,A,14207904.0,31.0,0.0
2006/01/09,10:52:21.83,le,0.79,l,34.495,-117.977,11.1,A,14207908.0,12.0,0.0
2006/01/09,11:16:00.25,le,1.09,l,34.008,-116.767,19.2,A,14207912.0,13.0,0.0
2006/01/09,11:18:42.71,le,1.10,l,33.907,-117.055,16.1,A,14207916.0,14.0,0.0
2006/01/09,11:36:08.35,le,0.78,l,33.662,-116.754,13.1,A,14207920.0,31.0,0.0
2006/01/09,13:32:27.58,le,0.97,l,33.303,-116.722,17.8,A,14207928.0,28.0,0.0
2006/01/09,14:07:49.59,le,2.49,l,32.518,-118.147,6.0,C,14207932.0,13.0,0.0
2006/01/09,15:13:13.87,le,3.11,l,32.152,-115.885,6.0,C,14207936.0,35.0,0.0
2006/01/09,15:16:13.56,le,0.60,l,33.606,-116.63,16.1,A,14207940.0,24.0,0.0
2006/01/09,15:24:34.12,le,1.22,l,34.016,-116.776,3.8,A,14207944.0,22.0,0.0
2006/01/09,15:44:14.13,le,0.83,l,33.512,-116.529,12.0,A,14207948.0,23.0,0.0
2006/01/09,18:31:26.68,le,1.97,l,33.179,-115.608,2.5,A,14207956.0,38.0,0.0
2006/01/09,19:20:43.69,le,2.44,l,33.192,-115.6,2.6,A,14207964.0,36.0,0.0
2006/01/09,19:24:23.52,le,1.62,l,33.169,-115.637,4.3,A,14207968.0,13.0,0.0
2006/01/09,20:35:52.58,le,1.45,l,36.181,-117.875,2.6,A,14207972.0,21.0,0.0
2006/01/09,21:06:46.94,re,3.12,l,36.714,-121.496,7.0,C,14207976.0,11.0,0.0
2006/01/09,21:49:52.41,le,1.88,l,33.185,-115.605,2.0,A,14207980.0,36.0,0.0
2006/01/09,21:58:01.51,le,0.73,l,36.178,-117.878,3.6,A,14207984.0,20.0,0.0
2006/01/09,22:34:15.72,le,1.05,l,36.137,-118.064,1.3,A,14207992.0,14.0,0.0
2006/01/10,00:04:24.70,qb,1.47,l,35.037,-117.676,0.0,C,14208000.0,12.0,0.0
2006/01/10,01:08:24.93,le,1.71,l,35.882,-118.394,11.0,B,14208028.0,30.0,0.0
2006/01/10,02:02:39.76,le,0.83,l,33.666,-116.754,13.5,A,14208036.0,19.0,0.0
2006/01/10,02:15:17.14,le,0.30,h,36.016,-117.788,4.8,A,14208040.0,8.0,0.0
2006/01/10,02:15:26.11,le,0.40,h,36.015,-117.794,4.1,A,12228727.0,7.0,0.0
2006/01/10,02:38:03.12,le,1.16,l,33.666,-116.752,13.0,A,14208044.0,29.0,0.0
2006/01/10,06:29:49.67,le,1.78,l,33.299,-116.37,11.1,A,14208048.0,55.0,0.0
2006/01/10,06:31:43.28,le,0.40,h,36.03,-117.76,2.0,B,14208052.0,7.0,0.0
2006/01/10,06:38:31.36,le,1.25,l,35.092,-118.947,8.5,C,14208056.0,24.0,0.0
2006/01/10,08:21:33.11,le,1.25,l,33.927,-116.808,6.8,B,14208060.0,59.0,0.0
2006/01/10,08:27:14.83,le,0.74,l,33.507,-116.454,7.0,A,14208064.0,32.0,0.0
2006/01/10,08:40:57.84,le,1.51,l,33.866,-117.031,9.9,A,14208068.0,88.0,0.0
2006/01/10,13:21:04.74,le,1.39,l,35.797,-118.051,9.5,A,14208072.0,43.0,0.0
2006/01/10,17:46:36.34,qb,0.38,l,35.734,-117.744,0.0,A,14208084.0,11.0,0.0
2006/01/10,19:52:11.21,le,2.39,l,33.703,-116.841,15.4,A,14208100.0,131.0,0.0
2006/01/10,20:00:50.34,qb,1.32,l,33.661,-117.14,0.0,C,14208104.0,13.0,0.0
2006/01/10,20:33:20.55,qb,1.65,l,32.765,-116.889,0.0,C,14208108.0,9.0,0.0
2006/01/10,20:45:15.00,le,2.00,l,32.304,-115.215,6.0,C,14208112.0,10.0,0.0
2006/01/10,21:24:59.87,qb,1.49,l,34.759,-116.441,0.0,C,14208116.0,8.0,0.0
2006/01/10,22:11:52.75,le,1.23,l,36.016,-117.794,3.4,A,14208128.0,12.0,0.0
2006/01/10,23:12:30.86,le,1.61,l,34.011,-117.573,4.8,A,14208132.0,22.0,0.0
2006/01/10,23:16:16.07,le,1.94,l,34.008,-117.579,4.6,A,14208136.0,46.0,0.0
2006/01/10,23:58:49.83,qb,1.72,l,35.031,-117.684,0.0,C,14208140.0,20.0,0.0
2006/01/11,00:01:54.48,le,1.01,l,34.011,-117.574,5.1,A,14208144.0,20.0,0.0
2006/01/11,01:43:35.82,le,1.09,l,33.459,-116.567,13.3,A,14208156.0,28.0,0.0
2006/01/11,02:46:54.87,le,0.75,l,33.462,-116.569,13.5,A,14208160.0,20.0,0.0
2006/01/11,05:51:53.29,le,2.27,l,33.807,-119.358,6.0,C,14208164.0,38.0,0.0
2006/01/11,06:32:45.22,le,1.28,l,34.184,-118.315,20.8,B,14208168.0,23.0,0.0
2006/01/11,07:24:01.85,le,0.63,l,35.821,-117.687,10.4,A,14208172.0,14.0,0.0
2006/01/11,08:17:12.37,le,1.31,l,32.735,-115.422,15.4,B,14208176.0,17.0,0.0
2006/01/11,09:53:47.68,le,0.33,l,33.651,-116.708,14.2,A,14208180.0,16.0,0.0
