YYYY/MM/DD,HH:mm:SS.ss,ET,MAG,M,LAT,LON,DEPTH,Q,EVID,NPH,NGRM
1939/01/01,00:53:37.25,le,2.80,l,34.853,-120.221,6.0,D,3364837.0,8.0,0.0
1939/01/02,00:49:12.66,le,2.79,l,33.73,-117.963,6.0,C,3364838.0,9.0,0.0
1939/01/02,03:26:58.56,le,2.48,l,33.688,-117.996,6.0,C,3364839.0,11.0,0.0
1939/01/02,16:01:19.76,le,2.33,l,33.664,-117.998,6.0,C,3364840.0,8.0,0.0
1939/01/03,17:39:57.03,le,2.76,l,35.901,-117.815,6.0,D,3364841.0,5.0,0.0
1939/01/03,17:44:06.94,le,2.96,l,35.943,-117.811,6.0,C,3364842.0,7.0,0.0
1939/01/03,17:51:06.25,le,3.17,l,35.897,-117.863,6.0,D,3364843.0,6.0,0.0
1939/01/03,17:56:40.34,le,3.05,l,35.886,-117.744,6.0,D,3364844.0,6.0,0.0
1939/01/03,18:02:29.79,le,2.74,l,35.867,-117.667,6.0,C,3364846.0,3.0,0.0
1939/01/03,20:58:43.70,le,3.60,l,35.97,-117.729,6.0,C,3364845.0,16.0,0.0
1939/01/04,07:42:00.09,le,2.34,l,34.194,-117.063,6.0,C,3364847.0,6.0,0.0
1939/01/04,10:49:08.53,le,3.21,l,34.233,-117.065,6.0,C,3364848.0,8.0,0.0
1939/01/05,22:58:58.23,le,2.67,l,33.955,-118.16,6.0,D,3364849.0,6.0,0.0
1939/01/07,20:21:49.32,le,4.75,l,35.952,-117.584,6.0,C,3364850.0,18.0,0.0
1939/01/07,20:34:37.22,le,3.27,l,35.9,-117.75,6.0,D,3364851.0,8.0,0.0
1939/01/09,16:18:04.78,le,3.34,l,35.9,-117.45,6.0,D,3364852.0,6.0,0.0
1939/01/10,03:27:04.83,le,3.36,l,33.348,-115.2,6.0,D,3364853.0,7.0,0.0
1939/01/11,17:01:57.91,le,2.08,l,33.676,-117.977,6.0,C,3364854.0,7.0,0.0
1939/01/12,16:00:10.62,le,3.23,l,33.007,-116.55,6.0,D,3364855.0,8.0,0.0
1939/01/12,19:04:21.07,le,3.27,l,33.92,-116.657,6.0,D,3364856.0,7.0,0.0
1939/01/15,05:05:35.07,le,1.82,l,33.764,-118.027,6.0,C,3364857.0,5.0,0.0
1939/01/15,09:07:49.68,le,2.57,l,33.347,-116.461,6.0,D,3364858.0,8.0,0.0
1939/01/15,23:00:44.40,le,3.22,l,35.885,-117.828,6.0,D,3364859.0,11.0,0.0
1939/01/18,16:17:03.96,le,2.96,l,33.482,-116.572,6.0,D,3364860.0,8.0,0.0
1939/01/21,01:47:46.71,le,1.67,l,33.769,-118.08,6.0,C,3364861.0,8.0,0.0
1939/01/21,09:15:05.72,le,2.60,l,33.801,-118.156,6.0,C,3364862.0,10.0,0.0
1939/01/21,17:47:01.82,le,2.57,l,33.689,-117.237,6.0,C,3364863.0,9.0,0.0
1939/01/21,23:45:53.80,le,2.44,l,34.429,-117.321,6.0,C,3364864.0,7.0,0.0
1939/01/22,15:52:38.95,le,2.52,h,34.28,-119.822,6.0,C,3364867.0,9.0,0.0
1939/01/26,00:08:16.90,le,2.86,l,32.583,-118.307,6.0,D,3364868.0,7.0,0.0
1939/01/26,17:08:16.06,le,1.87,h,34.581,-117.569,6.0,C,3364871.0,6.0,0.0
1939/01/27,18:47:30.86,qb,1.84,h,34.616,-117.229,0.0,C,3364872.0,5.0,0.0
1939/01/27,22:04:33.68,le,3.12,l,33.415,-115.981,6.0,D,3364873.0,6.0,0.0
1939/01/31,04:10:35.97,le,2.91,l,33.308,-116.84,6.0,C,3364875.0,10.0,0.0
1939/01/31,16:16:26.21,le,3.51,l,32.803,-115.737,6.0,D,3364877.0,7.0,0.0
1939/02/03,02:29:28.39,le,3.26,l,33.71,-116.114,6.0,C,3364878.0,9.0,0.0
1939/02/04,23:41:06.68,le,2.86,l,34.0,-118.185,6.0,C,3364879.0,6.0,0.0
1939/02/05,05:56:55.31,le,2.70,l,36.364,-117.864,6.0,D,3364880.0,6.0,0.0
1939/02/06,10:15:09.18,le,2.86,l,33.643,-118.397,6.0,C,3364881.0,5.0,0.0
1939/02/07,15:21:28.56,le,3.45,l,33.091,-115.776,6.0,C,3364882.0,9.0,0.0
1939/02/07,15:32:17.34,le,3.36,l,33.067,-115.75,6.0,D,3364883.0,7.0,0.0
1939/02/09,06:44:02.62,re,2.99,l,35.898,-120.536,6.0,D,3364884.0,8.0,0.0
1939/02/09,13:13:40.90,le,2.77,h,33.067,-115.75,6.0,D,3364885.0,7.0,0.0
1939/02/11,08:34:41.09,le,2.59,l,33.961,-118.504,6.0,C,3364886.0,7.0,0.0
1939/02/11,14:40:01.05,le,2.93,l,33.224,-116.216,6.0,C,3364887.0,9.0,0.0
1939/02/12,00:54:25.90,le,2.70,l,33.459,-118.706,6.0,D,3364888.0,7.0,0.0
1939/02/12,03:12:36.98,le,3.14,l,34.319,-119.851,6.0,D,3364889.0,11.0,0.0
1939/02/14,01:01:33.82,le,2.52,l,34.185,-117.573,13.7,C,3364890.0,6.0,0.0
1939/02/14,18:01:53.74,le,2.96,l,33.026,-115.842,6.0,D,3364891.0,6.0,0.0
1939/02/15,23:39:14.48,le,1.89,l,34.352,-118.216,6.0,C,3364892.0,5.0,0.0
1939/02/18,18:47:38.53,le,3.04,l,33.916,-116.675,6.0,C,3364894.0,10.0,0.0
1939/02/19,01:58:36.33,le,3.10,l,35.044,-120.918,6.0,D,3364895.0,6.0,0.0
1939/02/19,22:58:20.47,le,2.99,l,32.5,-116.2,6.0,D,3364896.0,8.0,0.0
1939/02/20,05:48:11.63,le,3.56,l,36.005,-117.252,6.0,C,3364897.0,13.0,0.0
1939/02/21,22:54:52.94,le,2.88,l,32.611,-116.156,6.0,D,3364898.0,9.0,0.0
1939/02/22,10:30:20.13,le,3.69,l,32.512,-115.971,6.0,C,3364899.0,12.0,0.0
1939/02/22,14:47:38.03,le,2.88,l,34.922,-116.627,6.0,C,3364900.0,9.0,0.0
1939/02/23,08:45:50.09,le,4.41,l,35.033,-118.988,6.0,C,3364901.0,18.0,0.0
1939/02/23,08:58:01.87,le,2.95,l,34.985,-119.031,6.0,C,3364902.0,11.0,0.0
1939/02/23,09:18:46.75,le,4.63,l,34.902,-119.012,6.0,C,3364903.0,18.0,0.0
1939/02/23,09:33:17.18,le,3.30,l,34.969,-118.99,6.0,C,3364904.0,13.0,0.0
1939/02/23,09:46:00.19,le,2.86,l,35.031,-118.997,6.0,C,3364905.0,13.0,0.0
1939/02/23,10:25:35.25,le,3.24,l,34.946,-118.978,6.0,C,3364906.0,10.0,0.0
1939/02/23,22:44:50.79,le,2.51,l,33.191,-116.132,6.0,C,3364907.0,9.0,0.0
1939/02/24,07:33:37.17,le,2.59,h,33.879,-116.127,6.0,C,3364908.0,10.0,0.0
1939/02/25,14:15:39.69,le,3.20,l,35.896,-117.993,6.0,D,3364909.0,14.0,0.0
1939/02/26,04:30:51.88,le,3.25,l,33.219,-115.563,6.0,C,3364910.0,12.0,0.0
1939/02/27,04:36:12.24,le,2.94,l,33.162,-116.539,6.0,C,3364911.0,8.0,0.0
1939/02/27,08:36:08.66,le,3.16,l,36.006,-117.41,6.0,D,3364912.0,14.0,0.0
1939/03/01,20:51:28.95,le,2.68,l,36.016,-117.838,0.4,C,3364913.0,11.0,0.0
1939/03/02,13:13:06.87,le,3.49,l,34.2,-116.584,6.0,C,3364914.0,16.0,0.0
1939/03/07,19:53:31.56,le,3.75,l,34.875,-119.039,6.0,C,3364916.0,17.0,0.0
1939/03/07,23:26:20.18,le,2.63,l,34.94,-119.005,6.0,D,3364917.0,7.0,0.0
1939/03/09,23:53:43.10,le,2.39,l,33.959,-118.191,6.0,C,3364918.0,8.0,0.0
1939/03/11,06:59:15.82,le,2.70,l,34.62,-118.59,6.0,D,3364919.0,13.0,0.0
1939/03/11,13:00:37.38,le,2.08,l,33.682,-117.988,6.0,C,3364920.0,6.0,0.0
1939/03/15,19:38:58.85,le,2.77,l,33.694,-117.944,6.0,C,3364921.0,10.0,0.0
1939/03/15,20:49:32.67,le,2.16,h,35.0,-116.953,6.0,C,3364922.0,8.0,0.0
1939/03/16,03:11:42.63,le,2.48,l,35.987,-117.904,6.0,D,3364923.0,10.0,0.0
1939/03/16,08:31:48.66,le,2.29,l,33.833,-118.186,6.0,C,3364924.0,10.0,0.0
1939/03/20,22:18:14.04,le,2.55,l,36.138,-117.635,6.0,D,3364925.0,6.0,0.0
1939/03/21,06:12:23.18,le,2.70,l,34.234,-116.57,6.0,C,3364926.0,12.0,0.0
1939/03/21,06:26:12.20,le,2.71,l,34.094,-116.739,6.0,C,3364927.0,12.0,0.0
1939/03/21,08:35:36.13,le,3.30,l,32.355,-115.353,6.0,C,3364928.0,11.0,0.0
1939/03/21,13:50:55.87,le,4.11,l,32.794,-115.256,6.0,C,3364929.0,12.0,0.0
1939/03/22,15:37:22.21,le,2.71,h,32.686,-116.245,6.0,C,3364930.0,6.0,0.0
1939/03/22,19:16:33.16,le,3.83,l,34.641,-115.671,6.0,D,3364931.0,12.0,0.0
1939/03/23,17:37:57.78,le,2.78,l,33.455,-116.475,6.0,C,3364932.0,11.0,0.0
1939/03/24,02:48:44.87,le,3.21,l,34.072,-120.693,6.0,C,3364933.0,8.0,0.0
1939/03/25,02:59:13.47,le,4.00,l,32.946,-115.3,6.0,C,3364934.0,11.0,0.0
1939/03/25,03:25:17.86,le,3.69,l,32.766,-115.376,6.0,C,3364935.0,10.0,0.0
1939/03/25,13:54:36.08,le,3.63,l,32.825,-115.313,6.0,C,3364936.0,9.0,0.0
1939/03/25,20:17:09.29,qb,1.85,h,34.044,-117.349,0.0,C,3364937.0,6.0,0.0
1939/03/28,08:15:48.02,le,2.66,l,33.918,-117.224,14.3,D,3364938.0,7.0,0.0
1939/03/29,13:10:07.24,le,2.43,h,34.048,-116.539,6.0,D,3364939.0,8.0,0.0
1939/03/29,21:56:03.67,le,2.78,l,34.043,-116.616,6.0,D,3364940.0,9.0,0.0
1939/03/30,10:11:24.03,le,2.72,l,34.25,-119.746,6.0,C,3364941.0,8.0,0.0
1939/04/01,19:34:57.87,le,2.92,l,33.88,-116.139,6.0,D,3364942.0,10.0,0.0
1939/04/02,03:24:46.58,le,2.71,l,32.924,-117.793,6.0,C,3364943.0,12.0,0.0
1939/04/02,10:43:17.67,le,2.04,l,33.793,-118.327,6.0,C,3364944.0,7.0,0.0
1939/04/03,02:50:41.66,le,3.74,l,34.212,-117.079,6.0,C,3364945.0,11.0,0.0
1939/04/03,23:05:16.02,qb,1.75,l,34.119,-117.924,0.0,D,3364947.0,4.0,0.0
1939/04/05,17:42:18.01,le,2.43,l,34.201,-117.078,6.0,C,3364948.0,6.0,0.0
1939/04/07,09:24:59.12,le,2.30,l,34.815,-118.713,6.0,C,3364950.0,9.0,0.0
1939/04/07,12:30:19.81,le,2.88,l,33.746,-117.514,6.0,C,3364949.0,9.0,0.0
1939/04/09,08:16:59.26,le,2.57,l,33.648,-118.686,6.0,C,3364952.0,5.0,0.0
1939/04/09,10:47:42.44,le,2.79,l,35.502,-116.584,6.0,C,3364953.0,9.0,0.0
1939/04/11,19:11:01.25,qb,2.19,h,34.578,-117.223,0.0,C,3364954.0,8.0,0.0
1939/04/13,03:22:34.16,le,2.06,l,33.799,-118.331,6.0,C,3364955.0,7.0,0.0
1939/04/15,05:02:34.36,le,2.54,l,34.925,-118.919,6.0,C,3364956.0,9.0,0.0
1939/04/15,10:41:47.07,le,3.17,l,32.79,-115.385,6.0,C,3364957.0,12.0,0.0
1939/04/15,15:52:28.92,le,3.51,l,32.541,-115.707,6.0,D,3364959.0,11.0,0.0
1939/04/17,03:17:56.39,le,3.16,l,32.746,-115.495,6.0,D,3364960.0,8.0,0.0
1939/04/17,16:59:23.15,le,2.54,l,33.602,-118.106,6.0,D,3364961.0,4.0,0.0
1939/04/19,07:42:10.58,le,3.98,l,32.528,-117.864,6.0,C,3364963.0,12.0,0.0
1939/04/19,13:29:37.46,le,2.68,l,33.373,-117.906,6.0,C,3364964.0,11.0,0.0
1939/04/23,01:49:32.84,le,2.74,l,33.455,-116.9,6.0,C,3364965.0,9.0,0.0
