YYYY/MM/DD,HH:mm:SS.ss,ET,MAG,M,LAT,LON,DEPTH,Q,EVID,NPH,NGRM
1968/02/04,09:46:38.04,le,2.69,l,34.955,-120.566,6.0,D,3329290.0,12.0,0.0
1968/02/05,05:18:00.73,le,2.60,l,34.235,-119.127,6.0,C,3329291.0,25.0,0.0
1968/02/05,19:32:57.18,le,2.67,l,36.14,-117.806,6.0,C,3329292.0,18.0,0.0
1968/02/05,20:11:17.51,le,2.19,l,36.15,-117.813,6.0,C,3329293.0,12.0,0.0
1968/02/05,20:16:49.22,le,2.28,l,36.161,-117.812,6.0,C,3329294.0,10.0,0.0
1968/02/06,01:46:22.10,le,2.46,l,36.138,-117.832,6.0,C,3329295.0,14.0,0.0
1968/02/06,02:15:39.22,le,1.85,h,36.153,-117.819,6.0,C,3329296.0,9.0,0.0
1968/02/06,04:19:40.03,le,2.17,h,36.143,-117.819,6.0,C,3329297.0,12.0,0.0
1968/02/06,04:30:37.12,le,1.66,h,36.154,-117.822,6.0,C,3329298.0,8.0,0.0
1968/02/06,05:31:31.65,le,2.99,l,32.852,-116.244,6.0,C,3329299.0,17.0,0.0
1968/02/06,23:14:31.87,qb,2.29,h,35.158,-118.453,0.0,C,3357956.0,23.0,0.0
1968/02/09,17:41:04.19,le,2.09,l,36.076,-117.856,6.0,C,3329300.0,14.0,0.0
1968/02/10,23:54:31.85,le,2.42,h,33.924,-118.266,6.0,C,3329301.0,22.0,0.0
1968/02/11,07:12:28.21,le,2.82,l,35.553,-118.403,3.4,A,3329302.0,25.0,0.0
1968/02/12,02:12:25.37,le,3.82,l,33.006,-116.302,6.0,C,3329303.0,28.0,0.0
1968/02/12,11:05:27.14,le,2.80,l,35.145,-118.645,6.0,C,3329304.0,25.0,0.0
1968/02/13,21:33:39.00,le,2.16,l,33.924,-118.245,11.6,C,3329305.0,19.0,0.0
1968/02/14,22:29:12.36,le,2.28,h,33.128,-115.519,6.0,C,3329307.0,8.0,0.0
1968/02/14,22:30:13.76,le,2.39,h,33.108,-115.517,6.0,C,3329308.0,7.0,0.0
1968/02/16,18:01:52.31,qb,2.87,h,32.048,-120.457,0.0,D,3329241.0,11.0,0.0
1968/02/23,08:47:10.65,le,2.92,l,33.141,-116.421,6.0,C,3329243.0,24.0,0.0
1968/02/25,22:50:01.25,le,2.33,l,34.317,-116.893,6.0,C,3329244.0,15.0,0.0
1968/02/26,14:06:44.82,le,2.84,l,32.832,-116.328,6.0,C,3329245.0,14.0,0.0
1968/02/26,15:05:44.87,le,2.78,l,36.017,-119.325,6.0,C,3329246.0,18.0,0.0
1968/02/28,14:58:48.03,le,3.01,l,33.997,-116.838,13.5,B,3329247.0,25.0,0.0
1968/03/01,11:47:25.10,le,2.86,l,35.394,-117.845,6.0,C,3329248.0,28.0,0.0
1968/03/03,01:46:14.06,le,2.26,l,34.537,-118.535,4.9,C,3329249.0,20.0,0.0
1968/03/03,11:49:23.37,le,3.19,l,32.626,-115.885,6.0,C,3329250.0,15.0,0.0
1968/03/03,12:05:26.49,le,2.73,l,33.962,-118.299,0.0,B,3329251.0,26.0,0.0
1968/03/04,04:55:30.93,le,2.49,l,34.43,-118.587,0.0,C,3329252.0,22.0,0.0
1968/03/04,07:40:50.92,le,2.58,l,32.604,-115.341,6.0,C,3329253.0,8.0,0.0
1968/03/05,23:25:23.28,qb,2.55,l,35.167,-118.463,0.0,C,3329254.0,20.0,0.0
1968/03/07,18:52:13.52,le,2.15,h,34.397,-116.999,6.0,C,3329258.0,13.0,0.0
1968/03/08,05:48:54.87,le,3.44,l,34.173,-117.073,8.7,A,3329259.0,31.0,0.0
1968/03/09,12:50:36.04,le,3.01,l,34.317,-116.859,3.0,C,3329260.0,27.0,0.0
1968/03/09,19:45:21.28,le,2.77,l,33.064,-117.953,6.0,C,3329261.0,14.0,0.0
1968/03/11,20:36:46.32,le,2.33,l,34.12,-117.505,9.2,A,3329262.0,24.0,0.0
1968/03/13,03:11:22.05,le,2.57,h,35.755,-116.587,6.0,C,3329263.0,19.0,0.0
1968/03/13,19:18:37.19,le,2.53,l,33.941,-118.61,6.0,C,3329264.0,24.0,0.0
1968/03/14,22:26:44.51,le,2.36,l,33.832,-118.313,0.1,B,3329265.0,22.0,0.0
1968/03/16,09:37:49.82,le,2.35,l,33.736,-118.052,6.0,C,3329266.0,18.0,0.0
1968/03/19,09:30:45.25,le,2.87,l,34.566,-116.608,6.0,C,3329267.0,24.0,0.0
1968/03/20,22:37:45.36,le,2.82,l,32.83,-117.021,6.0,C,3329268.0,9.0,0.0
1968/03/22,18:19:27.54,le,3.15,l,34.703,-118.531,11.3,B,3329269.0,30.0,0.0
1968/03/22,20:02:03.90,le,2.22,h,33.947,-117.222,13.6,A,3329270.0,12.0,0.0
1968/03/23,19:08:09.52,le,2.67,l,34.273,-117.509,6.1,A,3329271.0,24.0,0.0
1968/03/25,11:32:07.86,re,3.83,l,36.324,-120.533,6.0,C,3329107.0,32.0,0.0
1968/03/26,08:48:25.74,le,2.34,l,34.102,-117.346,15.9,A,3329109.0,17.0,0.0
1968/03/26,14:06:16.42,le,2.67,l,33.91,-118.558,0.0,C,3329110.0,22.0,0.0
1968/03/26,22:55:44.97,le,2.22,h,33.462,-116.803,1.0,D,3329111.0,8.0,0.0
1968/03/27,08:32:42.13,le,3.12,l,32.899,-115.794,6.0,C,3329113.0,20.0,0.0
1968/03/28,04:53:25.76,re,3.32,l,35.943,-120.12,6.0,C,3329114.0,21.0,0.0
1968/03/28,21:21:33.00,le,4.13,l,34.046,-116.08,6.0,C,3329115.0,31.0,0.0
1968/03/31,21:27:00.20,le,3.13,l,32.953,-119.082,6.0,C,3329116.0,28.0,0.0
1968/04/01,06:00:59.89,le,3.42,l,34.321,-120.873,6.0,C,3329117.0,28.0,0.0
1968/04/04,18:24:53.25,le,2.98,l,34.932,-119.027,10.8,A,3329118.0,35.0,0.0
1968/04/06,21:10:54.56,le,2.66,l,35.017,-119.025,1.7,B,3329119.0,21.0,0.0
1968/04/09,02:27:36.51,le,3.71,l,33.139,-116.092,10.0,C,3329120.0,35.0,0.0
1968/04/09,02:28:58.39,le,6.60,w,33.18,-116.103,10.0,C,3329122.0,29.0,0.0
1968/04/09,02:33:09.00,le,4.30,h,33.167,-116.117,0.0,Z,10084414.0,0.0,0.0
1968/04/09,02:36:47.00,le,3.70,h,33.167,-116.117,0.0,Z,10086798.0,0.0,0.0
1968/04/09,02:39:27.48,le,4.23,l,33.167,-116.117,6.0,D,3329229.0,12.0,0.0
1968/04/09,02:44:39.95,le,3.87,l,33.011,-116.089,6.0,C,3329231.0,9.0,0.0
1968/04/09,02:47:49.31,le,3.62,l,33.044,-116.026,6.0,C,3329135.0,9.0,0.0
1968/04/09,02:49:37.96,le,3.24,l,32.984,-116.483,6.0,D,3329137.0,6.0,0.0
1968/04/09,03:01:41.33,le,3.96,l,33.049,-115.99,6.0,C,3329138.0,11.0,0.0
1968/04/09,03:03:50.91,le,5.20,h,32.875,-116.15,6.0,D,10084422.0,14.0,0.0
1968/04/09,03:08:40.21,le,3.68,l,32.807,-116.031,6.0,D,3329141.0,10.0,0.0
1968/04/09,03:14:55.68,le,3.23,l,32.882,-116.073,6.0,D,3329142.0,7.0,0.0
1968/04/09,03:22:24.97,le,3.56,l,33.157,-115.535,6.0,C,3329144.0,14.0,0.0
1968/04/09,03:48:10.61,le,4.54,l,33.069,-116.025,6.0,C,3329145.0,29.0,0.0
1968/04/09,03:58:35.94,le,4.14,l,33.013,-115.979,6.0,C,3329146.0,26.0,0.0
1968/04/09,04:05:05.07,le,3.72,l,33.185,-116.182,6.0,C,3329147.0,20.0,0.0
1968/04/09,04:15:46.93,le,3.72,l,33.059,-116.016,6.0,C,3329148.0,20.0,0.0
1968/04/09,04:29:56.93,le,3.19,l,33.15,-116.085,6.0,C,3329149.0,13.0,0.0
1968/04/09,04:46:51.76,le,3.15,h,33.068,-116.03,6.0,C,3329151.0,17.0,0.0
1968/04/09,04:58:16.06,le,3.08,h,33.114,-116.046,6.0,C,3329152.0,9.0,0.0
1968/04/09,05:00:54.49,le,3.64,l,33.046,-116.025,6.0,C,3329153.0,24.0,0.0
1968/04/09,05:13:57.89,le,3.14,h,33.041,-116.004,6.0,C,3329154.0,13.0,0.0
1968/04/09,05:30:21.57,le,3.04,l,34.428,-119.819,14.0,B,3329155.0,24.0,0.0
1968/04/09,05:41:16.14,le,2.97,h,33.149,-116.097,6.0,C,3329191.0,12.0,0.0
1968/04/09,06:46:12.00,le,2.60,h,33.167,-116.117,6.0,Z,10086802.0,0.0,0.0
1968/04/09,06:50:03.00,le,2.60,h,33.167,-116.117,6.0,Z,10086806.0,0.0,0.0
1968/04/09,06:56:16.66,le,2.93,h,33.386,-116.28,6.0,D,3329233.0,5.0,0.0
1968/04/09,07:00:20.56,le,2.51,h,33.2,-116.298,6.0,C,3329235.0,6.0,0.0
1968/04/09,07:20:47.29,le,3.16,l,33.197,-115.992,6.0,C,3329193.0,22.0,0.0
1968/04/09,07:35:44.86,le,3.38,l,33.338,-115.941,6.0,C,3329194.0,19.0,0.0
1968/04/09,07:36:23.00,le,3.60,h,33.167,-116.117,6.0,Z,10086810.0,3.0,0.0
1968/04/09,07:38:21.73,le,3.20,h,33.175,-116.124,6.0,C,3329196.0,11.0,0.0
1968/04/09,07:40:46.49,le,3.25,l,33.091,-116.083,6.0,C,3329197.0,15.0,0.0
1968/04/09,08:00:37.76,le,4.08,l,32.999,-115.981,6.0,C,3329198.0,30.0,0.0
1968/04/09,08:02:26.00,le,3.50,h,33.167,-116.117,6.0,Z,10086814.0,0.0,0.0
1968/04/09,08:27:23.83,le,3.47,l,33.302,-116.305,6.0,C,3329199.0,20.0,0.0
1968/04/09,08:43:51.93,le,3.36,l,33.297,-116.208,6.0,C,3329200.0,28.0,0.0
1968/04/09,09:26:25.67,le,3.69,l,33.065,-116.052,6.0,C,3329201.0,27.0,0.0
1968/04/09,09:38:32.81,le,3.86,l,33.212,-116.221,6.0,C,3329202.0,31.0,0.0
1968/04/09,10:42:09.11,le,3.09,l,33.151,-116.124,6.0,C,3329206.0,18.0,0.0
1968/04/09,11:11:49.65,le,3.02,l,33.198,-116.147,6.0,C,3329207.0,13.0,0.0
1968/04/09,11:17:54.41,le,3.88,l,33.083,-116.043,6.0,C,3329208.0,26.0,0.0
1968/04/09,11:31:11.87,le,3.10,h,33.082,-116.037,6.0,C,3329209.0,8.0,0.0
1968/04/09,11:45:49.30,le,3.74,l,32.919,-115.85,6.0,C,3329210.0,28.0,0.0
1968/04/09,12:20:00.67,le,3.55,l,33.247,-116.219,6.0,C,3329211.0,22.0,0.0
1968/04/09,12:24:28.00,le,3.00,h,33.167,-116.117,6.0,Z,10086818.0,0.0,0.0
1968/04/09,15:25:17.70,le,3.19,h,33.107,-116.056,6.0,C,3329212.0,13.0,0.0
1968/04/09,16:20:56.20,le,3.32,l,33.2,-116.192,6.0,C,3329215.0,13.0,0.0
1968/04/09,17:25:36.50,le,3.51,l,33.106,-116.062,6.0,C,3329216.0,25.0,0.0
1968/04/09,18:31:03.79,le,4.45,l,33.296,-116.291,14.0,C,3329217.0,27.0,0.0
1968/04/09,19:32:45.66,le,3.34,l,33.034,-116.031,6.0,C,3329218.0,8.0,0.0
1968/04/09,20:43:47.54,le,3.00,l,33.045,-115.99,6.0,C,3329219.0,10.0,0.0
1968/04/09,21:13:32.12,le,2.79,l,33.028,-115.927,6.0,C,3329220.0,10.0,0.0
1968/04/09,21:39:04.14,le,3.24,h,33.105,-116.115,6.0,C,3329221.0,7.0,0.0
1968/04/10,00:01:11.01,le,3.49,l,33.058,-116.035,6.0,C,3329009.0,28.0,0.0
1968/04/10,00:17:41.51,le,3.29,l,33.151,-116.088,6.0,C,3329010.0,14.0,0.0
1968/04/10,02:47:57.58,le,2.64,h,34.4,-119.853,13.5,B,3329016.0,17.0,0.0
1968/04/10,04:05:12.66,le,3.37,l,33.087,-116.074,6.0,C,3329017.0,12.0,0.0
1968/04/10,04:39:21.50,le,2.26,h,32.939,-115.831,6.0,C,3329018.0,8.0,0.0
1968/04/10,05:26:28.08,le,3.23,l,33.004,-116.01,6.0,C,3329019.0,14.0,0.0
1968/04/10,05:33:52.65,le,3.08,l,33.118,-116.102,6.0,C,3329020.0,16.0,0.0
1968/04/10,06:05:11.60,le,3.23,l,33.267,-116.219,6.0,C,3329021.0,13.0,0.0
1968/04/10,09:22:57.35,le,3.16,l,33.135,-116.095,6.0,C,3329022.0,11.0,0.0
1968/04/10,10:51:04.39,le,3.42,l,32.007,-116.768,6.0,C,3329024.0,10.0,0.0
1968/04/10,13:33:03.91,le,3.83,l,33.23,-116.047,6.0,C,3329032.0,29.0,0.0
1968/04/10,16:02:07.03,le,3.41,l,32.004,-116.858,6.0,C,3329033.0,24.0,0.0
1968/04/10,19:10:42.67,le,3.42,l,33.112,-116.037,6.0,C,3329034.0,9.0,0.0
1968/04/10,19:11:06.23,le,3.30,l,33.16,-116.118,6.0,C,3329035.0,24.0,0.0
1968/04/10,22:43:25.73,le,3.01,l,35.356,-118.528,6.0,C,3329037.0,27.0,0.0
1968/04/10,23:21:48.03,le,2.72,h,33.096,-115.946,6.0,C,3329038.0,8.0,0.0
1968/04/10,23:57:58.04,le,2.92,l,33.039,-116.021,6.0,C,3329039.0,8.0,0.0
1968/04/11,00:37:36.53,le,2.61,h,32.984,-115.931,6.0,C,3329040.0,8.0,0.0
1968/04/11,01:12:23.96,le,3.10,l,33.195,-116.046,6.0,C,3329041.0,8.0,0.0
1968/04/11,09:24:38.01,le,2.63,h,32.96,-115.929,6.0,C,3329044.0,7.0,0.0
1968/04/11,11:00:24.52,le,3.00,l,33.196,-116.172,6.0,C,3329045.0,12.0,0.0
1968/04/11,15:56:26.96,le,3.42,l,33.018,-116.104,6.0,C,3329046.0,18.0,0.0
1968/04/11,15:56:57.00,le,3.70,h,33.167,-116.117,6.0,Z,10086822.0,0.0,0.0
1968/04/11,17:01:50.54,le,3.41,l,32.912,-116.223,6.0,C,3329048.0,21.0,0.0
1968/04/11,22:28:23.61,le,3.35,l,33.103,-116.058,6.0,C,3329050.0,22.0,0.0
1968/04/12,01:37:00.29,le,3.43,h,33.138,-116.022,6.0,C,3329054.0,12.0,0.0
1968/04/12,02:38:31.04,le,3.50,l,32.003,-116.885,6.0,C,3329055.0,12.0,0.0
1968/04/12,03:12:46.37,le,2.65,h,33.139,-116.083,6.0,C,3329057.0,10.0,0.0
1968/04/12,05:20:53.80,qb,2.75,l,34.653,-118.993,0.0,C,3329058.0,25.0,0.0
1968/04/12,11:29:50.34,le,2.94,h,33.28,-116.273,19.8,A,3329059.0,12.0,0.0
1968/04/12,12:47:51.52,le,2.67,h,34.332,-119.853,13.6,B,3329060.0,19.0,0.0
1968/04/12,12:59:53.24,le,3.06,h,32.99,-115.968,6.0,C,3329061.0,11.0,0.0
1968/04/12,13:42:49.41,le,3.09,l,33.24,-116.253,6.0,C,3329063.0,23.0,0.0
1968/04/12,15:26:45.16,le,3.04,h,32.993,-115.927,6.0,C,3329064.0,11.0,0.0
1968/04/12,21:02:58.23,le,3.14,l,33.064,-116.003,6.0,C,3329065.0,11.0,0.0
1968/04/12,22:48:04.02,le,2.44,h,33.119,-116.299,6.0,D,3329066.0,4.0,0.0
1968/04/13,01:23:49.27,le,3.50,l,33.252,-116.199,6.0,C,3329067.0,23.0,0.0
1968/04/13,08:27:06.90,le,3.19,l,33.08,-116.081,6.0,C,3329068.0,22.0,0.0
1968/04/13,08:57:37.11,le,2.60,l,32.996,-115.96,6.0,C,3329069.0,10.0,0.0
1968/04/13,09:14:57.13,le,2.58,l,33.045,-116.043,6.0,C,3329070.0,11.0,0.0
1968/04/13,10:05:18.37,le,3.20,l,33.033,-116.037,6.0,C,3329071.0,21.0,0.0
1968/04/13,13:56:28.31,le,2.83,h,33.0,-116.034,6.0,C,3358194.0,6.0,0.0
1968/04/13,18:23:24.63,le,3.32,l,33.092,-116.078,6.0,C,3329074.0,23.0,0.0
1968/04/14,01:23:04.02,le,3.18,l,32.922,-116.262,10.4,C,3329075.0,13.0,0.0
1968/04/14,01:26:17.91,le,2.88,l,33.099,-116.068,6.0,C,3329076.0,14.0,0.0
1968/04/14,11:23:32.55,le,2.42,l,33.491,-116.491,8.5,C,3329077.0,13.0,0.0
1968/04/14,12:55:58.50,le,4.33,l,33.229,-116.218,11.0,C,3329078.0,37.0,0.0
1968/04/14,13:13:07.37,le,2.68,h,33.028,-115.966,6.0,C,3329079.0,10.0,0.0
1968/04/14,13:14:30.73,le,3.11,l,32.012,-116.801,6.0,C,3329081.0,9.0,0.0
1968/04/14,16:46:30.23,le,3.04,l,33.138,-116.09,6.0,C,3329082.0,13.0,0.0
1968/04/15,10:07:12.10,le,3.03,l,33.356,-116.246,6.0,C,3329084.0,18.0,0.0
1968/04/15,12:28:07.72,le,3.31,l,33.288,-116.286,6.0,C,3329085.0,25.0,0.0
1968/04/15,14:38:28.61,le,2.90,l,32.019,-116.779,6.0,C,3329088.0,9.0,0.0
1968/04/15,21:56:49.59,le,3.24,l,33.008,-115.973,6.0,C,3329089.0,19.0,0.0
1968/04/15,22:07:05.79,le,3.04,l,32.982,-115.953,6.0,C,3329090.0,16.0,0.0
1968/04/16,03:30:28.94,le,4.48,l,33.076,-115.974,6.0,C,3329092.0,21.0,0.0
1968/04/17,02:43:47.03,le,3.76,l,33.032,-115.969,6.0,C,3329093.0,23.0,0.0
1968/04/17,03:14:25.87,le,3.30,l,33.23,-116.215,6.0,C,3329094.0,20.0,0.0
1968/04/17,11:16:26.94,le,2.76,l,33.253,-116.229,6.0,C,3329095.0,21.0,0.0
1968/04/17,19:59:22.03,le,2.16,h,33.225,-116.18,6.0,C,3329096.0,7.0,0.0
1968/04/17,20:08:41.81,le,1.91,h,32.84,-116.361,6.0,C,3358240.0,4.0,0.0
1968/04/18,00:00:25.88,le,3.19,l,32.959,-115.71,6.0,C,3329097.0,17.0,0.0
1968/04/18,07:29:36.02,le,3.53,l,32.228,-117.74,6.0,C,3329098.0,23.0,0.0
1968/04/18,09:32:02.42,le,3.58,l,32.086,-117.77,6.0,D,3329099.0,21.0,0.0
1968/04/18,17:42:12.93,le,4.12,l,34.324,-116.888,6.0,C,3329101.0,21.0,0.0
1968/04/18,21:38:06.79,le,2.57,l,34.08,-117.721,3.4,C,3329102.0,25.0,0.0
1968/04/20,02:03:12.72,le,2.56,h,32.982,-115.947,6.0,C,3329103.0,5.0,0.0
1968/04/20,09:37:36.96,le,3.11,l,33.328,-116.207,6.0,C,3329104.0,23.0,0.0
1968/04/21,20:22:52.54,le,3.01,l,35.268,-118.604,6.0,C,3328912.0,30.0,0.0
1968/04/22,06:37:47.55,le,2.84,l,32.959,-115.835,6.0,C,3328916.0,9.0,0.0
1968/04/22,07:09:06.15,le,2.61,h,32.995,-116.012,6.0,C,3328931.0,12.0,0.0
1968/04/23,11:19:05.77,le,2.90,l,33.001,-115.99,6.0,C,3328932.0,18.0,0.0
1968/04/23,13:18:23.75,le,4.17,l,32.015,-116.838,6.0,C,3328933.0,32.0,0.0
1968/04/23,15:09:19.77,le,3.32,l,35.573,-120.508,6.0,C,3328939.0,23.0,0.0
1968/04/23,16:23:53.67,le,2.86,h,32.881,-115.722,6.0,C,3329007.0,6.0,0.0
1968/04/23,16:24:10.01,le,3.82,l,32.979,-115.707,6.0,C,3329006.0,25.0,0.0
1968/04/24,09:03:12.26,le,3.36,l,33.072,-116.028,6.0,C,3328942.0,23.0,0.0
1968/04/24,12:32:31.97,le,3.40,l,32.76,-115.696,6.0,C,3328943.0,19.0,0.0
1968/04/24,15:57:40.76,le,2.66,l,33.347,-117.102,4.4,C,3328944.0,17.0,0.0
1968/04/24,22:09:54.65,le,3.39,l,33.026,-116.028,6.0,C,3328945.0,21.0,0.0
1968/04/25,23:07:27.93,le,3.03,l,33.07,-116.038,6.0,C,3328947.0,19.0,0.0
1968/04/26,07:19:38.59,le,3.37,l,32.243,-115.763,6.0,C,3328948.0,18.0,0.0
1968/04/27,09:32:29.58,le,2.89,l,33.186,-116.151,6.0,C,3328952.0,17.0,0.0
1968/04/27,19:09:08.33,le,3.08,l,32.767,-116.085,6.0,C,3328953.0,12.0,0.0
1968/04/27,22:50:34.18,le,2.88,l,32.971,-116.056,6.0,C,3328954.0,10.0,0.0
1968/04/28,06:31:52.75,re,3.31,l,35.782,-120.879,6.0,D,3358281.0,17.0,0.0
1968/04/28,19:53:38.23,le,2.92,l,35.736,-120.29,6.0,C,3328964.0,15.0,0.0
1968/04/29,00:45:01.18,re,3.17,l,36.945,-116.278,6.0,C,3358292.0,5.0,0.0
1968/04/29,00:52:50.99,le,2.96,l,33.09,-116.066,6.0,C,3328966.0,14.0,0.0
1968/04/29,02:54:14.64,le,2.78,l,34.099,-117.484,5.3,B,3328967.0,29.0,0.0
1968/04/29,07:13:36.94,le,2.84,h,33.037,-116.043,6.0,C,3328968.0,12.0,0.0
1968/04/29,17:25:13.09,le,2.92,l,35.139,-118.557,6.0,C,3328969.0,27.0,0.0
1968/04/29,22:12:35.29,le,3.36,l,33.417,-116.909,11.4,B,3328970.0,26.0,0.0
1968/04/30,00:53:35.61,le,3.48,l,33.394,-116.927,5.5,C,3328971.0,31.0,0.0
1968/05/01,20:14:01.47,le,2.81,l,33.202,-115.89,6.0,C,3328976.0,9.0,0.0
1968/05/01,23:53:37.99,le,2.86,h,33.203,-115.963,6.0,C,3328977.0,10.0,0.0
1968/05/01,23:54:22.20,le,2.87,h,33.194,-115.948,6.0,C,3328978.0,9.0,0.0
1968/05/02,00:55:29.61,le,3.44,l,33.277,-116.239,6.0,C,3328979.0,28.0,0.0
1968/05/02,23:19:25.91,le,2.95,l,33.135,-116.047,6.0,C,3328983.0,16.0,0.0
1968/05/03,07:21:54.32,le,3.69,l,32.659,-117.113,6.0,C,3328986.0,28.0,0.0
1968/05/03,10:42:07.59,le,2.71,l,32.95,-115.975,6.0,C,3328988.0,8.0,0.0
1968/05/03,12:15:40.19,le,3.09,l,33.001,-115.966,6.0,C,3328989.0,12.0,0.0
1968/05/04,03:33:09.28,le,2.59,h,36.124,-117.597,6.0,C,3328993.0,12.0,0.0
1968/05/04,04:40:44.71,le,2.92,l,33.041,-116.025,6.0,C,3328994.0,12.0,0.0
1968/05/04,23:50:45.60,le,2.60,h,32.978,-116.023,6.0,C,3328999.0,8.0,0.0
1968/05/05,05:43:50.55,le,2.64,l,33.285,-116.22,6.0,C,3329000.0,17.0,0.0
1968/05/05,16:47:37.70,le,2.60,l,33.086,-116.054,6.0,C,3329001.0,10.0,0.0
1968/05/06,02:03:42.75,le,2.49,h,32.995,-115.963,6.0,C,3329002.0,6.0,0.0
1968/05/06,10:53:36.37,le,3.45,l,32.995,-115.993,6.0,C,3329003.0,25.0,0.0
1968/05/06,17:31:47.33,le,3.92,l,32.973,-115.933,6.0,C,3329004.0,30.0,0.0
1968/05/07,01:26:37.84,le,2.43,l,33.021,-115.994,6.0,C,3328819.0,10.0,0.0
1968/05/07,07:56:37.20,le,3.01,l,33.241,-116.103,6.0,C,3328820.0,19.0,0.0
1968/05/08,16:23:37.73,le,3.14,l,33.16,-116.137,6.0,C,3328823.0,17.0,0.0
1968/05/08,22:30:06.84,le,2.90,l,33.148,-116.16,6.0,C,3328824.0,10.0,0.0
1968/05/08,22:45:52.53,le,3.23,l,35.043,-119.095,6.0,C,3328825.0,31.0,0.0
