YYYY/MM/DD,HH:mm:SS.ss,ET,MAG,M,LAT,LON,DEPTH,Q,EVID,NPH,NGRM
1944/01/04,18:06:38.94,le,3.22,l,34.074,-120.485,6.0,C,3366465.0,17.0,0.0
1944/01/04,18:54:18.69,le,2.80,l,33.944,-116.855,6.0,C,3366466.0,12.0,0.0
1944/01/06,03:47:48.60,le,3.01,l,33.756,-116.134,6.0,C,3366467.0,12.0,0.0
1944/01/14,08:08:22.98,le,3.07,l,33.767,-118.117,6.0,C,3366468.0,18.0,0.0
1944/01/16,07:00:36.23,le,3.06,l,34.288,-117.073,6.0,C,3366469.0,16.0,0.0
1944/01/20,14:17:35.96,le,2.71,l,33.893,-117.04,1.5,B,3366470.0,13.0,0.0
1944/01/21,09:45:07.03,le,2.96,l,35.522,-118.793,6.0,C,3366471.0,17.0,0.0
1944/01/21,09:51:56.26,le,2.89,l,35.549,-118.8,6.0,C,3366472.0,17.0,0.0
1944/01/22,21:24:56.32,le,2.88,l,35.543,-118.84,6.0,C,3366473.0,16.0,0.0
1944/01/22,21:39:34.22,le,2.48,l,35.545,-118.834,6.0,C,3366474.0,10.0,0.0
1944/01/26,13:17:50.97,le,2.89,l,35.539,-118.813,6.0,C,3366475.0,15.0,0.0
1944/01/27,11:18:39.79,le,2.28,l,35.52,-118.809,6.0,C,3366476.0,10.0,0.0
1944/01/29,03:26:23.06,le,3.50,l,35.535,-118.834,6.0,C,3366477.0,16.0,0.0
1944/01/31,07:28:52.18,le,3.20,l,35.494,-118.751,6.0,C,3366478.0,19.0,0.0
1944/01/31,07:43:52.18,le,3.22,l,35.514,-118.789,6.0,C,3366479.0,16.0,0.0
1944/01/31,08:17:00.21,le,2.50,l,35.486,-119.227,6.0,C,3366480.0,6.0,0.0
1944/01/31,14:09:52.40,le,3.06,l,35.526,-118.823,6.0,C,3366481.0,18.0,0.0
1944/02/03,16:05:39.10,le,2.69,l,35.61,-118.879,6.0,C,3366483.0,11.0,0.0
1944/02/04,15:41:27.34,le,3.63,l,32.915,-116.111,6.0,C,3366484.0,14.0,0.0
1944/02/05,06:13:42.06,le,2.77,l,32.907,-116.076,6.0,D,3366485.0,9.0,0.0
1944/02/18,16:29:28.16,le,2.76,l,33.784,-119.087,6.0,D,3366486.0,6.0,0.0
1944/02/20,06:31:08.24,le,2.82,l,33.727,-118.035,6.0,C,3366487.0,12.0,0.0
1944/02/21,13:00:10.93,re,3.73,l,36.928,-121.382,6.0,C,3366488.0,7.0,0.0
1944/02/23,18:51:26.86,le,3.08,l,35.382,-117.705,6.0,C,3366489.0,10.0,0.0
1944/02/23,23:42:45.62,le,3.63,l,35.486,-118.714,6.0,C,3366490.0,15.0,0.0
1944/02/25,06:51:01.47,le,3.36,l,35.044,-116.359,6.0,D,3366491.0,14.0,0.0
1944/03/03,00:30:23.08,le,3.26,l,32.874,-115.991,6.0,C,3366493.0,10.0,0.0
1944/03/07,03:50:27.87,le,3.41,l,33.894,-115.874,6.0,D,3366494.0,14.0,0.0
1944/03/09,08:41:54.32,le,3.22,l,33.876,-115.779,6.0,C,3366495.0,13.0,0.0
1944/03/09,08:58:23.88,le,3.09,l,34.057,-115.896,6.0,C,3366496.0,12.0,0.0
1944/03/16,07:07:48.65,le,3.16,l,33.949,-116.664,6.0,C,3366497.0,8.0,0.0
1944/03/16,07:08:12.81,le,3.11,l,33.963,-116.69,6.0,D,3366498.0,5.0,0.0
1944/03/16,07:21:53.43,le,2.93,l,33.979,-116.671,6.0,C,3366499.0,9.0,0.0
1944/03/16,12:59:11.39,le,3.34,l,34.116,-120.77,6.0,C,3366500.0,8.0,0.0
1944/03/22,08:09:00.75,le,3.14,l,34.047,-116.376,6.0,C,3366501.0,14.0,0.0
1944/03/24,15:02:22.70,le,2.82,l,35.093,-117.296,6.0,D,3366502.0,9.0,0.0
1944/03/29,14:54:21.30,le,3.03,l,32.575,-119.151,6.0,C,3366503.0,8.0,0.0
1944/03/30,09:17:24.37,le,3.68,l,34.014,-115.743,6.0,C,3366505.0,16.0,0.0
1944/03/31,01:10:02.83,le,3.23,l,34.059,-117.543,0.0,D,3366506.0,9.0,0.0
1944/04/01,10:16:13.18,le,3.55,l,33.949,-115.714,6.0,C,3366507.0,14.0,0.0
1944/04/01,10:44:17.61,le,3.27,l,34.048,-115.76,6.0,D,3366508.0,10.0,0.0
1944/04/01,20:33:19.02,le,2.02,h,33.458,-118.325,6.0,C,3366509.0,7.0,0.0
1944/04/03,02:33:04.48,le,3.88,l,34.464,-121.203,6.0,C,3366510.0,12.0,0.0
1944/04/11,16:12:55.13,le,2.26,l,33.2,-118.447,6.0,D,3366511.0,7.0,0.0
1944/04/12,15:33:10.82,le,3.65,l,34.252,-119.582,8.8,C,3366512.0,18.0,0.0
