YYYY/MM/DD,HH:mm:SS.ss,ET,MAG,M,LAT,LON,DEPTH,Q,EVID,NPH,NGRM
1934/01/09,15:44:20.77,le,3.23,l,35.858,-117.421,6.0,D,3361806.0,10.0,0.0
1934/01/09,16:43:00.09,le,2.05,h,33.885,-117.667,6.0,C,3361807.0,1.0,0.0
1934/01/10,22:47:23.37,le,2.05,l,33.927,-117.542,9.0,C,3361813.0,6.0,0.0
1934/01/11,00:38:27.92,le,2.33,l,34.954,-117.531,6.0,C,3361814.0,6.0,0.0
1934/01/11,00:41:50.74,le,2.24,l,33.939,-117.522,6.0,C,3361815.0,6.0,0.0
1934/01/12,03:21:00.08,le,1.71,l,34.119,-117.713,6.0,C,3361819.0,1.0,0.0
1934/01/12,06:57:00.03,le,1.90,l,34.06,-117.519,6.0,C,3361820.0,1.0,0.0
1934/01/12,13:19:31.61,le,3.10,l,33.212,-118.057,6.0,C,3361822.0,6.0,0.0
1934/01/13,03:56:00.05,le,2.05,l,34.052,-117.689,6.0,C,3361823.0,1.0,0.0
1934/01/13,22:26:04.04,le,3.45,l,33.66,-116.715,6.0,C,3361824.0,10.0,0.0
1934/01/14,05:17:24.52,le,2.66,l,34.012,-118.454,6.0,C,3361825.0,6.0,0.0
1934/01/14,12:52:07.05,le,2.69,l,33.67,-118.087,6.0,C,3361826.0,6.0,0.0
1934/01/15,02:42:50.45,le,2.42,l,34.031,-117.681,6.0,C,3361827.0,6.0,0.0
1934/01/15,11:30:00.04,le,1.70,h,33.67,-118.09,6.0,C,3361828.0,1.0,0.0
1934/01/15,11:35:24.28,le,2.12,l,33.69,-117.921,6.0,C,3361829.0,7.0,0.0
1934/01/16,04:59:39.46,le,2.59,l,33.867,-116.468,6.0,C,3361830.0,9.0,0.0
1934/01/16,17:50:17.33,le,2.65,l,34.089,-117.666,6.0,C,3361831.0,6.0,0.0
1934/01/17,06:36:00.09,le,1.37,h,34.096,-117.682,6.0,C,3361832.0,1.0,0.0
1934/01/17,06:43:17.20,le,2.82,l,34.161,-117.631,6.0,C,3361833.0,11.0,0.0
1934/01/18,02:13:57.98,le,3.82,l,34.096,-117.664,6.3,C,3361834.0,17.0,0.0
1934/01/18,04:32:04.76,le,1.77,l,33.482,-117.845,6.0,C,3361836.0,2.0,0.0
1934/01/18,07:48:36.03,le,2.00,h,33.482,-118.247,6.0,C,3361837.0,6.0,0.0
1934/01/18,12:01:19.90,le,2.17,h,33.437,-117.818,6.0,C,3361838.0,2.0,0.0
1934/01/18,16:33:00.07,le,2.06,l,33.722,-117.895,6.0,C,3361840.0,1.0,0.0
1934/01/19,23:09:52.63,le,2.34,l,33.737,-118.076,6.0,D,3361841.0,7.0,0.0
1934/01/20,06:08:06.61,le,1.67,l,34.134,-117.882,6.0,C,3361842.0,7.0,0.0
1934/01/20,10:27:55.85,le,2.09,l,33.668,-117.967,6.0,D,3361843.0,5.0,0.0
1934/01/20,21:17:33.80,le,3.80,l,33.728,-118.093,6.0,C,3361845.0,13.0,0.0
1934/01/23,23:32:44.61,le,1.93,l,33.785,-118.29,6.0,C,3361848.0,6.0,0.0
1934/01/24,08:08:10.98,le,2.52,h,33.755,-116.764,6.0,D,3361849.0,4.0,0.0
1934/01/25,14:38:06.76,le,2.69,l,34.715,-116.241,6.0,D,3361851.0,6.0,0.0
1934/01/25,22:46:32.44,le,2.48,l,33.964,-118.346,0.3,C,3361852.0,10.0,0.0
1934/01/26,04:31:39.30,le,1.98,l,33.751,-117.87,6.0,C,3361853.0,6.0,0.0
1934/01/26,08:05:59.20,qb,1.22,h,34.252,-117.831,0.0,C,3361854.0,1.0,0.0
1934/01/26,11:38:01.67,le,1.48,l,34.024,-118.294,6.0,C,3361859.0,1.0,0.0
1934/01/26,12:01:04.42,le,1.56,l,34.056,-118.321,6.0,D,3361858.0,5.0,0.0
1934/01/26,12:21:05.13,le,2.39,l,34.013,-118.338,6.0,C,3361857.0,6.0,0.0
1934/01/26,18:44:26.15,le,3.69,l,34.234,-116.369,6.0,C,3361856.0,12.0,0.0
1934/01/26,20:41:22.18,le,2.26,h,34.817,-116.604,6.0,C,3361860.0,6.0,0.0
1934/01/26,23:08:54.76,le,2.58,l,33.729,-117.993,6.0,C,3361861.0,8.0,0.0
1934/01/27,03:39:51.16,qb,1.28,h,34.166,-117.853,0.0,C,3361862.0,2.0,0.0
1934/01/28,06:00:57.95,le,1.50,h,34.179,-117.841,6.0,D,3361864.0,6.0,0.0
1934/01/28,23:26:18.84,le,1.99,h,34.099,-117.207,6.0,C,3361865.0,4.0,0.0
1934/01/30,00:15:40.47,le,2.18,l,33.489,-118.222,6.0,C,3361866.0,6.0,0.0
1934/01/31,04:06:46.25,le,2.26,l,34.094,-118.586,6.0,C,3361868.0,6.0,0.0
1934/01/31,20:29:21.34,le,2.02,h,34.636,-117.546,6.0,C,3361869.0,5.0,0.0
1934/01/31,21:49:48.99,qb,1.31,h,34.18,-117.842,0.0,C,3361870.0,6.0,0.0
1934/01/31,21:57:58.66,le,1.86,h,33.597,-117.809,6.0,C,3361871.0,7.0,0.0
1934/02/01,07:14:00.02,qb,1.29,h,34.185,-117.847,0.0,C,3361872.0,1.0,0.0
1934/02/01,08:02:00.07,qb,1.28,h,34.183,-117.836,0.0,C,3361873.0,1.0,0.0
1934/02/01,16:09:27.94,le,3.41,l,34.225,-119.68,6.0,C,3361874.0,12.0,0.0
1934/02/01,23:14:13.10,qb,1.26,h,34.183,-117.829,0.0,C,3361875.0,6.0,0.0
1934/02/02,06:50:13.16,le,2.02,l,34.097,-117.657,6.0,C,3361876.0,2.0,0.0
1934/02/02,08:13:43.35,le,1.29,h,34.158,-117.789,6.0,C,3361877.0,4.0,0.0
1934/02/04,02:20:13.93,le,3.41,l,33.991,-118.268,0.0,C,3361951.0,18.0,0.0
1934/02/04,11:47:00.01,le,1.39,l,34.077,-118.38,6.0,C,3361953.0,1.0,0.0
1934/02/04,20:34:25.92,le,2.53,l,33.52,-116.854,6.0,C,3361952.0,3.0,0.0
1934/02/05,20:59:00.04,le,2.68,l,34.332,-119.664,6.0,C,3361954.0,1.0,0.0
1934/02/07,09:27:33.34,le,3.35,l,33.554,-116.501,6.0,C,3361955.0,8.0,0.0
1934/02/07,11:59:43.26,le,1.98,h,33.604,-118.228,6.0,C,3361956.0,6.0,0.0
1934/02/08,03:12:00.09,le,2.45,l,33.146,-116.377,6.0,C,3361957.0,1.0,0.0
1934/02/08,11:43:00.04,le,2.29,h,33.552,-118.255,6.0,C,3361959.0,1.0,0.0
1934/02/09,05:15:00.04,le,2.61,h,33.3,-115.667,6.0,C,3361961.0,1.0,0.0
1934/02/09,05:58:48.71,le,1.90,h,33.807,-118.277,6.0,C,3361963.0,5.0,0.0
1934/02/09,06:22:59.94,le,2.68,l,32.961,-115.758,6.0,D,3361964.0,6.0,0.0
1934/02/09,06:25:00.00,le,2.60,h,32.919,-115.9,6.0,C,3361966.0,1.0,0.0
1934/02/10,10:52:29.26,le,2.76,l,33.476,-118.234,6.0,C,3361968.0,6.0,0.0
1934/02/11,07:16:08.66,le,2.00,h,34.34,-120.049,6.0,D,3362136.0,6.0,0.0
1934/02/11,15:15:08.51,le,2.00,h,34.596,-120.017,6.0,D,10087114.0,6.0,0.0
1934/02/11,15:15:48.41,le,3.89,l,32.328,-114.939,6.0,D,3361973.0,4.0,0.0
1934/02/11,18:01:27.03,le,3.98,l,32.433,-114.955,6.0,D,3361974.0,9.0,0.0
1934/02/11,21:04:13.82,le,2.82,l,34.046,-117.584,0.0,D,3361975.0,8.0,0.0
1934/02/12,04:28:13.86,le,2.43,l,34.136,-118.66,6.0,D,3361976.0,7.0,0.0
1934/02/13,00:06:00.05,le,2.10,l,34.058,-117.555,6.0,C,3361977.0,1.0,0.0
1934/02/13,08:02:20.36,qb,1.54,h,34.362,-117.928,0.0,D,3361978.0,6.0,0.0
1934/02/13,08:14:04.32,qb,0.72,h,34.149,-118.17,6.0,C,3361979.0,1.0,0.0
1934/02/14,02:07:00.07,le,1.53,h,34.34,-118.311,6.0,C,3361980.0,1.0,0.0
1934/02/14,17:42:30.77,le,2.86,l,33.786,-117.722,6.0,C,3361983.0,12.0,0.0
1934/02/14,21:57:58.77,le,2.16,l,33.783,-117.985,6.0,C,3361981.0,7.0,0.0
1934/02/15,06:03:07.39,le,2.08,l,33.793,-118.082,6.0,C,3361984.0,6.0,0.0
1934/02/15,08:12:00.00,le,1.10,h,34.153,-117.781,6.0,C,3361986.0,1.0,0.0
1934/02/15,22:14:04.75,le,2.49,l,33.604,-119.045,6.0,D,3361987.0,6.0,0.0
1934/02/16,08:05:00.04,qb,1.45,h,34.244,-117.844,0.0,C,3361989.0,1.0,0.0
1934/02/16,23:36:53.14,le,2.96,l,33.424,-117.098,6.0,D,3361992.0,8.0,0.0
1934/02/18,02:49:54.40,le,2.61,l,33.795,-118.302,6.0,C,3361993.0,9.0,0.0
1934/02/18,03:31:00.02,qb,1.21,h,34.219,-117.848,6.0,C,3362137.0,1.0,0.0
1934/02/18,06:57:00.04,le,1.66,h,34.701,-117.924,6.0,C,3361994.0,1.0,0.0
1934/02/19,09:44:54.87,le,2.16,l,33.676,-118.049,6.0,C,3361996.0,7.0,0.0
1934/02/19,11:59:40.94,le,2.26,l,34.091,-117.432,6.0,C,3361999.0,5.0,0.0
1934/02/20,00:53:44.75,le,3.02,l,34.685,-120.098,6.0,C,3362001.0,8.0,0.0
1934/02/20,10:35:05.73,le,3.76,l,33.449,-116.572,6.0,C,3362002.0,13.0,0.0
1934/02/20,11:27:44.24,le,2.77,h,33.118,-115.507,6.0,D,3362003.0,8.0,0.0
1934/02/22,08:17:47.35,le,2.80,l,34.534,-116.204,6.0,C,3362004.0,6.0,0.0
1934/02/24,01:11:46.87,le,3.53,l,33.954,-116.317,15.4,C,3362006.0,10.0,0.0
1934/02/26,22:39:54.86,le,1.71,h,33.946,-118.051,6.0,C,3362012.0,6.0,0.0
1934/02/27,01:17:27.21,le,2.38,l,33.819,-117.279,6.0,C,3362013.0,6.0,0.0
1934/02/27,22:40:47.21,le,1.73,h,34.017,-117.948,6.0,C,3362014.0,6.0,0.0
1934/02/28,01:34:30.77,le,2.08,h,34.053,-117.533,6.0,D,3362015.0,4.0,0.0
1934/02/28,01:58:00.01,le,2.41,l,34.347,-119.543,6.0,C,3362016.0,1.0,0.0
1934/02/28,22:48:56.47,le,2.38,l,33.82,-118.999,6.0,C,3362018.0,5.0,0.0
1934/03/01,13:07:00.09,le,2.28,l,36.15,-117.95,6.0,C,3362020.0,1.0,0.0
1934/03/01,20:25:00.93,le,3.18,l,33.053,-116.011,6.0,C,3362022.0,8.0,0.0
1934/03/02,19:39:27.70,le,2.73,l,33.302,-116.392,6.0,D,3362024.0,6.0,0.0
1934/03/02,21:18:30.54,le,3.40,l,33.146,-115.934,6.0,C,3362025.0,10.0,0.0
1934/03/02,21:30:23.43,le,4.62,l,33.127,-115.826,6.0,C,3362026.0,11.0,0.0
1934/03/03,13:48:33.00,le,2.12,h,33.375,-117.886,6.0,C,3362028.0,5.0,0.0
1934/03/03,15:05:53.73,le,3.34,l,33.694,-118.004,6.0,C,3362029.0,16.0,0.0
1934/03/03,15:17:00.10,le,1.73,h,33.6,-118.033,6.0,C,3362030.0,1.0,0.0
1934/03/03,20:45:09.50,le,2.66,l,33.695,-118.229,6.0,C,3362031.0,7.0,0.0
1934/03/04,08:49:23.51,le,2.33,l,34.281,-118.897,6.0,D,3362032.0,6.0,0.0
1934/03/04,20:20:24.54,le,2.47,h,35.251,-117.191,6.0,C,3362034.0,6.0,0.0
1934/03/05,22:04:00.07,le,2.79,l,33.087,-118.688,6.0,C,3362035.0,1.0,0.0
1934/03/06,08:52:48.98,le,2.29,l,33.871,-118.311,6.0,C,3362037.0,6.0,0.0
1934/03/06,10:53:25.57,le,2.57,l,35.775,-116.694,6.0,C,3362038.0,8.0,0.0
1934/03/06,21:46:32.80,le,2.60,l,33.975,-118.454,6.0,C,3362039.0,11.0,0.0
1934/03/08,18:13:58.78,le,2.20,l,33.432,-117.901,6.0,C,3362041.0,6.0,0.0
1934/03/08,20:34:41.29,le,2.09,l,33.965,-118.446,6.0,D,3362042.0,4.0,0.0
1934/03/09,07:24:00.06,le,2.59,h,33.255,-115.944,6.0,C,3362044.0,1.0,0.0
1934/03/09,07:27:00.03,le,2.54,h,33.25,-116.0,6.0,C,3362045.0,1.0,0.0
1934/03/09,19:42:46.47,le,2.16,l,33.765,-118.15,6.0,C,3362046.0,6.0,0.0
1934/03/10,05:29:07.58,le,2.45,l,33.797,-118.339,6.0,C,3362047.0,9.0,0.0
1934/03/10,09:52:42.14,le,2.76,l,33.356,-118.413,6.0,C,3362048.0,10.0,0.0
1934/03/10,23:03:07.18,le,3.46,l,33.83,-118.713,6.0,C,3362050.0,14.0,0.0
1934/03/10,23:31:00.03,le,2.61,l,33.1,-115.95,6.0,C,3362052.0,1.0,0.0
1934/03/11,01:59:23.46,le,3.05,l,33.114,-115.946,6.0,C,3362051.0,8.0,0.0
1934/03/11,04:12:09.14,le,2.65,l,33.112,-116.046,6.0,C,3362053.0,8.0,0.0
1934/03/12,02:50:43.07,le,2.94,l,32.466,-115.727,6.0,C,3362054.0,2.0,0.0
1934/03/15,03:37:47.50,le,1.81,h,33.669,-118.35,6.0,C,3362055.0,5.0,0.0
1934/03/16,12:52:06.76,le,2.57,l,33.654,-118.248,6.0,C,3362056.0,7.0,0.0
1934/03/16,12:54:00.05,le,1.78,h,33.667,-118.25,6.0,C,3362057.0,1.0,0.0
1934/03/16,12:55:11.51,le,2.39,l,33.736,-118.093,6.0,C,3362058.0,8.0,0.0
1934/03/17,13:55:00.09,le,2.38,h,34.631,-116.231,6.0,C,3362131.0,1.0,0.0
1934/03/19,12:47:41.61,le,1.74,h,33.516,-117.844,6.0,D,3362064.0,4.0,0.0
1934/03/25,04:40:50.93,le,2.68,l,34.867,-118.831,6.0,C,3362065.0,13.0,0.0
1934/03/25,15:55:09.19,le,2.49,l,33.792,-118.066,6.0,C,3362066.0,7.0,0.0
1934/03/28,16:30:14.85,le,2.78,l,34.025,-117.168,6.0,C,3362067.0,8.0,0.0
1934/03/29,17:33:00.01,qb,1.40,h,34.237,-117.897,0.0,C,3362132.0,1.0,0.0
1934/03/29,18:12:46.22,le,2.25,l,33.462,-117.868,6.0,C,3362068.0,7.0,0.0
1934/04/02,05:52:00.05,le,1.93,h,33.536,-117.744,6.0,C,3362134.0,1.0,0.0
1934/04/04,02:07:42.18,le,2.35,l,33.797,-116.906,6.0,D,3362071.0,10.0,0.0
1934/04/04,02:59:22.06,le,3.55,l,32.938,-115.756,6.0,C,3362073.0,8.0,0.0
1934/04/04,03:57:02.50,le,3.47,l,33.072,-115.682,6.0,C,3362079.0,7.0,0.0
1934/04/04,05:24:00.00,le,3.00,h,32.5,-115.5,6.0,Z,10087118.0,0.0,0.0
1934/04/05,22:34:09.37,le,2.22,l,33.881,-118.602,6.0,C,3362080.0,5.0,0.0
1934/04/06,03:36:41.22,le,3.29,l,33.156,-118.423,6.0,C,3362081.0,12.0,0.0
1934/04/07,12:06:40.75,le,2.43,l,33.549,-117.877,6.0,D,3362082.0,8.0,0.0
1934/04/07,13:43:09.81,le,3.39,l,33.086,-115.98,6.0,C,3362083.0,12.0,0.0
1934/04/08,00:45:45.04,le,2.32,l,33.893,-118.43,6.0,C,3362084.0,9.0,0.0
1934/04/08,10:14:32.46,le,2.79,l,33.625,-116.74,6.0,C,3362085.0,9.0,0.0
1934/04/08,14:15:51.73,le,2.76,l,33.767,-117.892,0.1,C,3362086.0,10.0,0.0
1934/04/08,14:24:56.87,le,1.69,h,34.534,-117.538,6.0,D,3362087.0,5.0,0.0
1934/04/08,17:16:42.07,le,2.83,l,33.991,-116.367,6.0,C,3362088.0,9.0,0.0
1934/04/10,21:51:55.57,le,3.47,l,33.145,-115.644,6.0,C,3362090.0,10.0,0.0
1934/04/10,22:04:29.81,le,3.00,l,33.178,-115.639,6.0,D,3362091.0,6.0,0.0
1934/04/11,03:51:00.00,le,2.60,h,33.5,-116.167,6.0,Z,10087122.0,0.0,0.0
1934/04/11,06:03:40.51,le,2.44,l,34.059,-118.986,6.0,C,3362093.0,8.0,0.0
1934/04/12,14:49:04.43,le,1.82,h,33.344,-118.07,6.0,C,3362095.0,4.0,0.0
1934/04/13,10:55:11.69,le,3.58,l,35.123,-116.233,6.0,C,3362096.0,14.0,0.0
1934/04/14,07:51:50.73,le,2.77,l,32.815,-115.615,6.0,C,3362097.0,8.0,0.0
1934/04/15,22:45:49.97,le,1.94,l,33.428,-118.056,6.0,D,3362098.0,6.0,0.0
1934/04/16,00:31:16.76,le,2.07,l,33.69,-118.109,6.0,D,3362099.0,6.0,0.0
1934/04/16,03:48:43.94,le,1.89,h,33.674,-118.086,6.0,C,3362101.0,8.0,0.0
1934/04/16,06:36:54.26,le,1.94,l,33.793,-118.287,6.0,C,3362102.0,6.0,0.0
1934/04/16,12:54:38.62,le,1.59,l,33.742,-118.186,6.0,C,3362103.0,5.0,0.0
1934/04/16,15:42:36.32,le,1.64,l,34.142,-118.064,6.0,C,3362104.0,7.0,0.0
1934/04/17,00:09:47.68,le,2.21,l,33.523,-117.977,6.0,C,3362105.0,7.0,0.0
1934/04/17,03:03:00.07,le,2.05,h,33.489,-117.797,6.0,C,3362135.0,1.0,0.0
1934/04/17,11:36:33.96,le,2.83,l,33.686,-118.188,6.0,C,3362106.0,6.0,0.0
1934/04/17,17:15:56.85,le,2.34,l,33.682,-117.886,6.0,C,3362107.0,6.0,0.0
1934/04/17,18:30:37.86,le,2.08,l,33.677,-117.864,6.0,C,3362108.0,6.0,0.0
1934/04/17,18:33:16.68,le,3.70,l,33.702,-117.932,0.0,C,3362109.0,14.0,0.0
1934/04/17,18:46:00.00,le,1.50,h,33.7,-117.9,6.0,Z,10087126.0,0.0,0.0
1934/04/17,22:15:58.58,le,2.25,l,33.47,-117.84,6.0,C,3362110.0,4.0,0.0
1934/04/18,01:46:00.00,le,2.00,h,33.7,-117.9,6.0,Z,10087130.0,0.0,0.0
1934/04/20,07:38:09.35,le,2.86,l,33.805,-117.927,6.0,C,3362111.0,9.0,0.0
1934/04/21,04:18:40.57,le,1.94,l,34.028,-118.337,6.0,D,3362112.0,5.0,0.0
1934/04/21,14:20:48.48,le,2.39,l,33.375,-117.859,6.0,C,3362113.0,6.0,0.0
1934/04/22,10:10:59.16,le,2.54,h,33.838,-117.315,6.0,C,3362114.0,6.0,0.0
1934/04/22,12:33:32.14,le,2.13,l,33.673,-117.911,6.0,C,3362115.0,6.0,0.0
1934/04/22,22:04:02.00,le,2.28,h,33.423,-118.012,6.0,C,3362116.0,7.0,0.0
1934/04/24,02:10:47.84,le,2.75,l,33.128,-117.935,6.0,D,3362118.0,4.0,0.0
1934/04/26,14:48:18.00,le,2.53,l,33.487,-116.661,6.0,C,3362122.0,8.0,0.0
1934/04/27,10:47:07.62,le,3.16,l,32.058,-116.343,6.0,D,3362123.0,8.0,0.0
1934/04/27,18:35:26.22,le,3.31,l,33.246,-115.698,6.0,C,3362124.0,10.0,0.0
1934/04/30,13:33:39.67,le,2.03,h,35.007,-119.24,6.0,C,3362125.0,7.0,0.0
1934/05/01,20:33:00.00,le,1.75,h,33.783,-117.917,6.0,Z,10087138.0,0.0,0.0
1934/05/01,21:33:01.06,le,3.45,l,32.946,-115.75,6.0,C,3362126.0,8.0,0.0
1934/05/03,02:26:29.17,le,1.65,h,33.758,-117.919,6.0,C,3362127.0,6.0,0.0
1934/05/04,02:06:30.01,le,2.26,l,33.732,-118.357,6.0,C,3362128.0,6.0,0.0
1934/05/04,04:38:34.05,le,2.71,l,34.181,-116.188,6.0,D,3362129.0,6.0,0.0
1934/05/04,07:45:09.11,le,2.30,l,33.34,-117.898,6.0,C,3362130.0,7.0,0.0
1934/05/05,00:04:06.88,le,1.81,l,33.742,-117.942,6.0,C,3362139.0,5.0,0.0
1934/05/06,20:14:39.02,re,3.51,l,35.871,-120.683,6.0,C,3362142.0,8.0,0.0
1934/05/07,01:39:21.33,le,2.28,l,34.077,-118.435,0.0,D,3362143.0,6.0,0.0
1934/05/07,05:03:24.37,le,3.46,l,35.64,-119.466,6.0,C,3362149.0,11.0,0.0
1934/05/07,20:59:00.05,le,2.73,h,32.841,-115.753,6.0,C,3362150.0,1.0,0.0
1934/05/08,01:06:00.02,le,2.07,h,33.95,-116.95,6.0,C,3362151.0,1.0,0.0
1934/05/08,09:46:05.51,le,2.53,l,33.972,-116.97,6.0,C,3362152.0,6.0,0.0
1934/05/09,03:51:05.44,le,2.78,l,33.755,-116.61,6.0,D,3362153.0,5.0,0.0
1934/05/09,07:23:26.03,le,2.21,l,33.772,-118.27,6.0,C,3362154.0,6.0,0.0
1934/05/10,02:48:21.56,le,2.86,l,33.769,-118.129,6.0,C,3362155.0,7.0,0.0
1934/05/10,03:28:00.04,le,2.05,h,33.828,-118.303,6.0,C,3362156.0,1.0,0.0
1934/05/10,11:28:30.97,le,2.99,l,34.166,-119.661,6.0,C,3362157.0,15.0,0.0
1934/05/10,13:10:10.44,le,2.63,l,32.486,-116.147,6.0,C,3362158.0,9.0,0.0
1934/05/10,17:48:31.16,le,2.08,h,33.425,-117.895,6.0,D,3362159.0,5.0,0.0
1934/05/11,13:52:49.68,le,2.68,l,33.768,-118.261,6.0,C,3362160.0,9.0,0.0
1934/05/12,01:50:04.09,le,2.38,l,34.157,-117.141,18.0,D,3362161.0,8.0,0.0
1934/05/12,05:33:31.04,le,1.70,h,33.772,-117.917,6.0,D,3362162.0,5.0,0.0
1934/05/12,10:51:15.30,le,1.40,h,33.816,-117.86,6.0,D,3362163.0,5.0,0.0
1934/05/12,20:32:26.64,le,2.06,l,34.045,-118.242,6.0,C,3362164.0,4.0,0.0
1934/05/13,22:33:27.67,le,2.51,l,33.826,-118.13,6.0,C,3362165.0,9.0,0.0
1934/05/15,17:06:25.84,le,2.80,l,33.13,-116.091,6.0,D,3362168.0,8.0,0.0
1934/05/16,10:23:08.94,le,2.32,l,34.178,-117.722,6.0,C,3362169.0,6.0,0.0
1934/05/18,07:29:38.05,le,1.78,h,33.883,-118.017,6.0,C,3362170.0,4.0,0.0
1934/05/18,14:38:14.31,le,2.97,l,33.697,-117.512,6.0,C,3362171.0,6.0,0.0
1934/05/19,06:37:00.05,le,2.70,h,34.649,-120.732,6.0,C,3362172.0,1.0,0.0
1934/05/19,11:28:52.14,le,1.89,h,33.623,-117.865,6.0,D,3362173.0,5.0,0.0
1934/05/20,09:43:09.75,le,3.25,l,33.939,-116.807,6.0,C,3362175.0,10.0,0.0
1934/05/20,13:50:00.00,le,1.91,h,33.567,-117.983,6.0,Z,10087142.0,0.0,0.0
1934/05/22,03:37:38.57,le,2.81,l,33.2,-116.136,6.0,C,3362176.0,8.0,0.0
1934/05/23,19:10:51.09,le,2.15,l,33.681,-118.025,6.0,C,3362178.0,7.0,0.0
1934/05/23,22:22:59.97,le,2.68,l,33.89,-118.343,6.0,C,3362179.0,9.0,0.0
1934/05/24,06:52:51.93,le,2.80,l,34.294,-119.626,20.0,D,3362180.0,7.0,0.0
1934/05/24,09:04:53.49,le,2.57,l,34.315,-119.547,11.0,D,3362181.0,7.0,0.0
1934/05/24,11:18:43.16,le,2.11,l,34.243,-119.638,6.0,D,3362186.0,6.0,0.0
1934/05/24,13:09:51.50,le,2.36,h,34.003,-116.176,6.0,D,3362187.0,6.0,0.0
1934/05/25,02:28:06.48,le,2.16,h,34.144,-117.301,6.0,C,3362188.0,2.0,0.0
1934/05/25,19:05:00.20,le,2.69,l,33.844,-118.262,6.0,C,3362189.0,7.0,0.0
1934/05/25,20:43:17.85,le,2.12,l,33.859,-118.181,6.0,C,3362190.0,7.0,0.0
1934/05/26,00:19:50.03,le,2.33,l,33.776,-118.175,6.0,C,3362191.0,6.0,0.0
1934/05/26,00:41:34.49,le,2.17,h,33.492,-118.128,6.0,C,3362192.0,4.0,0.0
1934/05/26,15:45:54.88,le,2.72,l,33.737,-117.453,6.0,C,3362194.0,6.0,0.0
1934/05/27,09:15:43.00,le,2.66,l,32.367,-116.021,6.0,C,3362195.0,6.0,0.0
1934/05/28,17:31:00.09,le,2.11,l,33.493,-116.45,6.0,C,3362196.0,1.0,0.0
1934/05/30,02:58:17.75,le,2.60,h,34.375,-116.967,6.0,C,3362197.0,6.0,0.0
1934/05/30,13:04:43.97,le,2.29,h,34.0,-116.333,6.0,D,3362198.0,6.0,0.0
1934/05/31,00:11:46.51,le,2.45,l,33.928,-117.13,11.6,D,3362199.0,8.0,0.0
1934/06/01,07:06:37.37,le,2.24,l,33.477,-117.917,6.0,C,3362207.0,7.0,0.0
1934/06/02,21:15:42.89,le,3.53,l,33.122,-116.067,6.0,D,3362208.0,11.0,0.0
1934/06/05,11:47:09.21,re,3.27,l,35.893,-120.706,6.0,D,3362209.0,8.0,0.0
1934/06/05,13:46:17.19,re,3.14,l,35.881,-120.704,6.0,C,3362211.0,9.0,0.0
1934/06/05,21:49:17.93,re,4.81,l,35.818,-120.524,6.0,D,3362210.0,13.0,0.0
1934/06/05,22:52:24.12,re,4.27,l,35.922,-120.73,6.0,C,3362212.0,15.0,0.0
1934/06/06,00:55:07.29,re,3.00,h,35.9,-120.7,6.0,C,3362213.0,2.0,0.0
