YYYY/MM/DD,HH:mm:SS.ss,ET,MAG,M,LAT,LON,DEPTH,Q,EVID,NPH,NGRM
1982/01/01,00:07:24.34,le,0.00,n,33.941,-116.939,14.0,C,152431.0,5.0,0.0
1982/01/01,01:06:40.67,le,1.72,h,32.757,-115.481,6.0,C,152432.0,7.0,0.0
1982/01/01,01:08:46.69,le,1.94,h,35.071,-118.612,6.0,D,152433.0,4.0,0.0
1982/01/01,03:37:00.68,le,1.87,h,34.219,-119.43,6.0,D,152437.0,6.0,0.0
1982/01/01,03:45:18.33,le,1.98,h,34.213,-119.412,6.0,C,152438.0,8.0,0.0
1982/01/01,03:59:50.02,le,0.00,n,34.056,-116.381,6.0,C,152439.0,5.0,0.0
1982/01/01,06:02:33.00,le,1.39,h,35.364,-118.59,6.0,D,152440.0,5.0,0.0
1982/01/01,06:38:41.02,le,0.00,n,34.053,-118.952,6.0,D,152441.0,4.0,0.0
1982/01/01,07:48:23.84,le,0.00,n,33.479,-116.779,2.5,C,152442.0,6.0,0.0
1982/01/01,08:40:40.78,le,0.00,n,34.047,-116.35,14.0,C,152443.0,6.0,0.0
1982/01/01,15:40:37.61,le,0.00,n,33.241,-115.648,6.0,D,152445.0,4.0,0.0
1982/01/01,16:01:13.84,le,0.00,n,33.457,-116.902,6.0,C,152446.0,6.0,0.0
1982/01/01,19:35:15.58,le,0.00,n,33.012,-116.234,6.0,D,152452.0,5.0,0.0
1982/01/01,20:17:13.90,le,2.11,h,32.707,-116.122,6.0,D,152453.0,5.0,0.0
1982/01/01,20:21:59.96,le,2.53,l,33.716,-116.723,18.4,B,152455.0,17.0,0.0
1982/01/01,21:33:28.44,le,0.00,n,34.783,-117.614,6.0,D,152457.0,4.0,0.0
1982/01/01,22:24:25.69,le,0.00,n,33.239,-116.114,6.0,D,152458.0,3.0,0.0
1982/01/02,10:14:02.86,le,0.95,c,33.864,-117.124,15.7,A,104167.0,8.0,0.0
1982/01/02,11:17:49.47,le,2.71,c,33.621,-119.1,6.0,C,104168.0,22.0,0.0
1982/01/02,11:54:37.63,le,1.20,n,36.108,-117.803,6.0,C,104170.0,6.0,0.0
1982/01/02,11:55:59.73,le,1.50,n,36.108,-117.8,6.0,C,104169.0,10.0,0.0
1982/01/02,11:59:54.61,le,0.80,n,36.08,-117.85,6.0,C,104171.0,5.0,0.0
1982/01/02,12:15:47.11,le,0.00,n,36.08,-117.85,6.0,C,104172.0,5.0,0.0
1982/01/02,12:43:48.76,le,0.00,n,33.477,-116.756,6.0,C,104173.0,6.0,0.0
1982/01/02,18:34:09.46,le,0.70,n,35.969,-117.766,6.0,C,104174.0,6.0,0.0
1982/01/02,21:26:10.82,le,2.12,c,32.949,-116.281,6.0,C,104175.0,24.0,0.0
1982/01/02,21:42:26.44,le,0.90,h,34.025,-117.241,17.1,A,104177.0,18.0,0.0
1982/01/02,21:42:37.75,le,2.33,c,32.952,-116.28,6.0,C,104176.0,25.0,0.0
1982/01/03,00:37:32.03,le,2.57,l,33.893,-117.969,4.4,A,104178.0,47.0,0.0
1982/01/03,04:02:17.92,le,2.98,c,33.053,-114.826,6.0,C,104179.0,8.0,0.0
1982/01/03,06:58:01.55,le,1.88,c,33.502,-116.775,3.8,A,104181.0,41.0,0.0
1982/01/03,07:10:58.19,le,1.57,c,33.984,-116.722,12.5,A,104182.0,33.0,0.0
1982/01/03,08:55:52.34,le,0.90,n,33.718,-116.718,18.5,A,104183.0,18.0,0.0
1982/01/03,11:01:07.13,le,0.90,n,33.682,-116.778,14.5,A,104184.0,17.0,0.0
1982/01/03,13:17:58.91,le,1.60,n,34.476,-118.666,14.9,A,104185.0,26.0,0.0
1982/01/03,13:24:26.26,le,0.80,n,33.36,-116.36,11.8,A,104186.0,20.0,0.0
1982/01/03,13:37:03.88,le,1.10,n,34.118,-116.385,2.9,A,104187.0,21.0,0.0
1982/01/03,15:03:12.79,le,1.38,c,33.898,-117.048,15.3,A,104189.0,32.0,0.0
1982/01/03,15:14:42.58,le,2.04,c,34.417,-119.035,18.0,A,104190.0,34.0,0.0
1982/01/03,16:50:28.49,le,2.27,c,33.441,-116.422,11.3,A,104191.0,64.0,0.0
1982/01/03,22:43:18.90,le,2.64,c,35.318,-118.596,6.0,C,104193.0,29.0,0.0
1982/01/03,23:04:51.33,le,1.82,c,34.44,-118.406,8.3,A,104194.0,19.0,0.0
1982/01/03,23:30:34.26,le,2.62,l,35.371,-117.921,6.0,C,104195.0,45.0,0.0
1982/01/04,00:33:22.54,le,2.48,c,34.722,-118.92,9.6,A,104196.0,42.0,0.0
1982/01/04,00:40:10.71,le,1.00,n,33.46,-116.479,14.7,A,104198.0,27.0,0.0
1982/01/04,01:52:46.18,le,1.96,c,32.972,-117.772,6.0,C,104199.0,33.0,0.0
1982/01/04,05:16:35.75,le,1.50,n,32.883,-115.506,7.4,B,104200.0,35.0,0.0
1982/01/04,06:09:26.43,le,2.02,c,33.915,-118.119,12.8,A,104201.0,26.0,0.0
1982/01/04,08:28:53.31,le,1.30,n,34.028,-117.126,5.1,A,104284.0,19.0,0.0
1982/01/04,08:38:15.51,le,1.10,n,34.094,-116.806,1.5,A,104285.0,19.0,0.0
1982/01/04,09:39:35.15,le,1.55,c,34.02,-117.244,16.8,A,104287.0,45.0,0.0
1982/01/04,12:03:36.41,le,2.32,c,34.392,-119.704,6.0,C,104288.0,25.0,0.0
1982/01/04,12:31:50.99,le,1.20,n,33.461,-116.442,6.0,A,104289.0,32.0,0.0
1982/01/04,13:40:57.59,le,1.43,c,33.528,-116.794,4.1,A,104291.0,28.0,0.0
1982/01/04,15:54:24.50,le,1.50,n,32.903,-115.523,6.0,C,104293.0,12.0,0.0
1982/01/04,18:34:09.73,le,0.94,c,33.39,-116.963,12.1,A,104296.0,12.0,0.0
1982/01/04,22:29:14.89,le,1.90,c,34.026,-116.686,14.1,A,104275.0,31.0,0.0
1982/01/05,00:27:38.44,le,1.56,c,33.176,-116.088,10.5,A,104278.0,23.0,0.0
1982/01/05,04:19:04.37,le,1.62,c,33.746,-116.115,1.6,A,104281.0,29.0,0.0
1982/01/05,05:23:27.13,le,1.00,n,34.011,-116.713,14.7,A,104283.0,19.0,0.0
1982/01/05,06:26:53.26,le,1.93,c,33.476,-115.843,9.8,A,104299.0,32.0,0.0
1982/01/05,07:02:05.49,le,1.92,c,33.104,-116.606,10.9,A,104302.0,18.0,0.0
1982/01/05,07:09:08.65,le,2.16,l,33.537,-116.792,4.3,A,104303.0,35.0,0.0
1982/01/05,07:46:52.58,le,0.80,n,33.536,-116.791,3.7,A,104304.0,14.0,0.0
1982/01/05,08:06:53.16,le,0.38,c,34.248,-116.366,9.0,B,104305.0,8.0,0.0
1982/01/05,10:04:14.45,le,1.47,c,32.569,-115.245,6.0,C,104306.0,12.0,0.0
1982/01/05,11:44:32.43,le,2.01,h,34.236,-117.403,6.0,C,152464.0,4.0,0.0
1982/01/05,15:22:36.07,le,1.10,n,33.522,-116.45,6.0,C,104307.0,12.0,0.0
1982/01/05,20:07:22.31,qb,2.61,c,35.03,-117.68,0.0,C,104309.0,35.0,0.0
1982/01/05,20:07:55.48,qb,2.51,c,35.03,-117.68,0.0,C,104311.0,15.0,0.0
1982/01/05,20:44:23.45,le,1.40,n,33.697,-116.677,17.4,A,104310.0,16.0,0.0
1982/01/06,03:25:58.68,le,1.90,n,32.294,-116.001,6.0,C,104313.0,11.0,0.0
1982/01/06,07:04:46.70,le,1.64,c,33.115,-115.627,5.6,A,104316.0,32.0,0.0
1982/01/06,07:27:40.25,le,2.04,c,33.564,-116.712,6.3,A,104318.0,30.0,0.0
1982/01/06,11:17:17.67,le,2.32,c,33.768,-118.719,6.0,C,104321.0,16.0,0.0
1982/01/06,11:51:41.40,le,1.90,n,33.643,-119.078,6.0,C,104322.0,14.0,0.0
1982/01/06,15:34:30.13,qb,1.81,c,34.63,-117.12,0.0,C,104324.0,21.0,0.0
1982/01/06,15:47:45.87,le,1.00,n,34.035,-116.468,5.2,A,104325.0,20.0,0.0
1982/01/06,16:38:03.62,le,2.00,n,33.635,-119.089,6.0,C,104327.0,15.0,0.0
1982/01/06,17:25:56.67,qb,2.25,c,34.62,-117.3,0.0,C,104328.0,38.0,0.0
1982/01/06,18:34:42.54,le,1.20,n,33.258,-116.416,3.4,A,104329.0,21.0,0.0
1982/01/06,19:16:38.32,le,2.23,l,36.225,-117.863,6.0,C,104330.0,22.0,0.0
1982/01/06,20:11:10.07,qb,2.52,c,35.03,-117.68,0.0,C,104331.0,38.0,0.0
1982/01/06,20:11:41.00,qb,2.68,c,35.03,-117.68,0.0,C,104332.0,38.0,0.0
1982/01/06,20:34:34.99,le,0.90,n,36.094,-117.803,6.0,D,104333.0,8.0,0.0
1982/01/06,20:40:08.06,le,1.30,n,33.489,-116.804,4.4,A,104334.0,22.0,0.0
1982/01/06,21:36:25.25,qb,2.07,c,34.35,-116.85,0.0,C,104335.0,46.0,0.0
1982/01/06,21:39:48.51,le,0.80,n,33.707,-116.793,17.0,A,104336.0,18.0,0.0
1982/01/06,21:44:25.47,le,1.50,n,34.472,-118.651,6.0,C,104337.0,14.0,0.0
1982/01/06,22:22:48.97,le,1.79,c,33.935,-115.909,3.2,A,104339.0,23.0,0.0
1982/01/06,22:30:55.73,le,1.40,n,32.942,-116.363,6.0,C,104340.0,22.0,0.0
1982/01/06,22:31:27.68,qb,1.75,c,34.35,-116.85,0.0,C,104341.0,20.0,0.0
