YYYY/MM/DD,HH:mm:SS.ss,ET,MAG,M,LAT,LON,DEPTH,Q,EVID,NPH,NGRM
1951/03/31,23:30:33.15,qb,2.97,l,33.843,-117.515,0.0,C,3322590.0,23.0,0.0
1951/04/04,02:19:47.19,le,3.15,l,33.887,-116.105,6.0,C,3322594.0,20.0,0.0
1951/04/05,04:04:59.19,le,2.97,l,35.004,-116.912,6.0,C,3322597.0,23.0,0.0
1951/04/05,04:16:56.91,le,2.28,l,33.969,-117.635,0.0,B,3322598.0,15.0,0.0
1951/04/13,16:41:20.56,le,3.19,l,33.917,-118.547,6.0,C,3322599.0,18.0,0.0
1951/04/13,23:48:03.86,le,2.14,h,34.322,-118.509,6.0,C,3322601.0,8.0,0.0
1951/04/14,12:44:03.35,le,2.06,h,34.331,-118.521,0.0,B,3322602.0,12.0,0.0
1951/04/21,05:03:16.10,le,3.76,l,33.48,-116.435,6.0,C,3322488.0,18.0,0.0
1951/04/25,07:20:47.56,le,3.13,l,34.136,-118.801,6.0,C,3322491.0,20.0,0.0
1951/04/27,00:31:37.97,le,2.64,l,35.44,-117.918,6.0,C,3322493.0,14.0,0.0
1951/04/30,14:47:12.00,qb,2.11,l,34.013,-117.438,0.0,B,3322496.0,14.0,0.0
1951/05/04,03:28:36.17,re,3.35,l,36.244,-120.373,6.0,C,3322498.0,8.0,0.0
1951/05/04,20:08:10.95,re,3.46,l,36.305,-120.305,6.0,D,3322500.0,11.0,0.0
1951/05/06,03:18:01.49,re,3.31,l,36.415,-120.485,6.0,D,3322501.0,7.0,0.0
1951/05/13,02:19:13.58,le,2.75,l,35.322,-119.052,6.0,C,3322503.0,15.0,0.0
1951/05/14,07:23:05.87,le,2.80,l,34.298,-116.93,6.0,C,3322505.0,13.0,0.0
1951/05/21,03:42:00.83,le,2.69,l,34.208,-119.521,1.9,B,3322507.0,18.0,0.0
1951/05/25,05:01:18.57,re,3.27,l,36.522,-120.518,6.0,C,3322509.0,7.0,0.0
1951/05/27,06:19:51.92,le,3.00,l,34.231,-117.37,3.6,A,3322510.0,18.0,0.0
1951/05/29,05:08:24.22,le,3.10,l,35.094,-119.661,6.0,C,3322511.0,16.0,0.0
1951/05/31,18:29:59.45,qb,2.55,l,34.637,-117.055,0.0,C,3322513.0,11.0,0.0
1951/06/06,02:47:50.54,le,2.57,l,34.886,-118.906,6.0,D,3322517.0,8.0,0.0
1951/06/07,09:53:52.60,le,2.89,l,33.928,-116.346,6.0,C,3322519.0,13.0,0.0
1951/06/09,11:29:17.99,le,2.88,l,33.489,-116.552,9.2,B,3322522.0,14.0,0.0
1951/06/10,02:56:05.01,le,2.65,l,33.034,-116.42,6.0,C,3322524.0,13.0,0.0
1951/06/10,10:55:44.22,le,2.09,h,33.494,-116.548,6.0,C,3322525.0,16.0,0.0
1951/06/10,14:48:07.60,le,2.58,l,34.158,-116.59,6.0,C,3322526.0,15.0,0.0
1951/06/10,22:26:00.54,le,2.83,l,34.155,-116.598,6.0,C,3322527.0,19.0,0.0
1951/06/10,22:27:45.47,le,2.52,h,34.056,-116.693,6.0,C,3322528.0,13.0,0.0
1951/06/11,03:38:14.95,le,2.47,l,33.97,-118.253,18.8,C,3322529.0,15.0,0.0
1951/06/12,03:13:10.49,le,2.08,l,36.141,-117.968,4.8,D,3322535.0,7.0,0.0
1951/06/12,14:16:03.47,le,2.16,l,36.12,-118.021,3.7,B,3322536.0,6.0,0.0
1951/06/12,22:21:21.49,le,3.00,l,36.132,-117.918,6.0,C,3322537.0,13.0,0.0
1951/06/13,19:39:37.66,le,2.32,l,36.121,-117.984,4.7,D,3322538.0,6.0,0.0
1951/06/14,09:26:01.09,le,2.65,l,36.433,-117.052,6.0,C,3322539.0,16.0,0.0
1951/06/14,22:36:02.31,le,2.34,l,36.097,-118.051,3.1,B,3322540.0,7.0,0.0
1951/06/16,19:01:17.25,le,3.23,l,34.338,-120.187,6.0,C,3322545.0,19.0,0.0
1951/06/17,16:01:07.76,le,3.30,l,32.23,-116.488,6.0,C,3322547.0,19.0,0.0
1951/06/17,23:52:42.66,le,3.14,l,32.34,-116.355,6.0,C,3322548.0,15.0,0.0
1951/06/18,03:15:47.75,le,2.61,l,34.107,-118.316,20.8,C,3322549.0,18.0,0.0
1951/06/19,06:13:52.82,re,3.54,l,36.103,-121.086,6.0,D,3322550.0,15.0,0.0
1951/06/20,22:31:26.68,le,3.65,l,32.014,-115.424,6.0,D,3322553.0,12.0,0.0
1951/06/21,18:40:21.77,le,2.54,h,33.513,-116.672,0.0,C,3322404.0,11.0,0.0
1951/06/22,04:29:03.57,le,2.63,l,33.895,-117.931,9.5,C,3322405.0,14.0,0.0
1951/06/25,16:14:50.47,le,3.11,l,33.945,-116.344,6.0,C,3322407.0,18.0,0.0
1951/06/25,19:45:41.18,le,4.42,l,35.735,-117.956,2.5,B,3322408.0,22.0,0.0
1951/06/26,01:26:39.20,le,4.18,l,35.75,-117.927,0.0,C,3322409.0,23.0,0.0
1951/06/26,02:00:30.77,le,3.38,l,35.756,-117.92,0.0,C,3322483.0,19.0,0.0
1951/06/26,02:06:14.32,le,3.41,l,35.762,-117.919,0.2,C,3322484.0,17.0,0.0
1951/06/26,02:19:32.78,le,2.30,l,34.207,-117.413,14.3,A,3322410.0,17.0,0.0
1951/06/26,10:10:20.01,le,3.70,l,35.756,-117.924,6.1,C,3322412.0,17.0,0.0
1951/06/28,19:12:25.47,le,2.80,l,35.758,-117.954,0.0,C,3322413.0,15.0,0.0
1951/06/29,21:13:31.16,le,3.21,l,33.304,-115.712,6.0,D,3322415.0,15.0,0.0
1951/06/29,21:29:37.50,le,3.37,l,33.301,-115.721,6.0,C,3322418.0,20.0,0.0
1951/07/01,00:16:19.58,le,3.59,l,35.788,-117.938,0.0,C,3322423.0,19.0,0.0
1951/07/01,00:57:19.35,le,2.87,l,35.769,-117.953,0.0,C,3322440.0,14.0,0.0
1951/07/01,08:08:56.39,le,2.90,l,34.017,-116.758,0.0,C,3322441.0,20.0,0.0
1951/07/02,17:59:16.02,le,3.12,l,35.767,-117.947,4.6,C,3322442.0,13.0,0.0
1951/07/03,16:29:10.47,re,3.44,l,36.556,-120.495,6.0,D,3322444.0,7.0,0.0
1951/07/03,19:07:59.27,le,3.23,l,35.747,-117.954,0.0,C,3322485.0,15.0,0.0
1951/07/07,05:53:32.84,le,3.54,l,34.378,-120.89,6.0,C,3322449.0,14.0,0.0
1951/07/09,09:06:20.98,le,3.82,l,32.136,-116.177,6.0,C,3322451.0,17.0,0.0
1951/07/11,08:08:41.20,le,3.37,l,33.967,-118.838,6.0,C,3322452.0,18.0,0.0
1951/07/12,16:05:44.96,le,3.06,l,33.716,-116.184,6.0,C,3322454.0,15.0,0.0
1951/07/14,22:47:52.33,le,3.10,l,35.739,-117.954,2.2,C,3322455.0,14.0,0.0
1951/07/15,14:19:11.98,le,3.19,l,32.482,-116.234,6.0,D,3322458.0,6.0,0.0
1951/07/16,10:41:55.50,le,3.69,l,33.089,-115.0,6.0,D,3322460.0,11.0,0.0
1951/07/16,13:01:52.01,le,2.99,h,32.859,-115.46,6.0,D,3322463.0,7.0,0.0
1951/07/17,14:50:32.57,le,3.19,l,33.979,-116.463,6.0,C,3322464.0,16.0,0.0
1951/07/18,23:32:00.87,le,3.17,l,35.761,-118.02,0.0,C,3322465.0,17.0,0.0
1951/07/27,02:05:26.31,le,3.34,l,35.801,-118.388,2.0,C,3322467.0,19.0,0.0
1951/07/28,03:44:42.27,le,2.77,l,33.889,-118.407,6.0,C,3322469.0,11.0,0.0
1951/07/28,11:29:38.86,le,3.50,l,35.763,-117.961,6.8,C,3322471.0,17.0,0.0
1951/07/28,11:36:34.87,le,2.94,l,35.767,-117.987,0.0,C,3322474.0,17.0,0.0
1951/07/29,11:47:49.34,le,3.43,l,33.615,-120.204,6.0,C,3322475.0,18.0,0.0
1951/08/03,14:37:01.00,qb,1.84,h,34.101,-117.323,0.0,C,3322478.0,8.0,0.0
1951/08/04,03:04:44.85,le,3.17,l,33.131,-116.084,6.0,C,3322480.0,17.0,0.0
1951/08/05,08:33:50.85,le,3.07,l,33.167,-116.063,6.0,C,3322289.0,23.0,0.0
1951/08/05,10:05:46.32,le,2.86,l,33.174,-116.054,6.0,C,3322290.0,16.0,0.0
1951/08/05,10:49:32.24,le,2.34,l,33.166,-116.066,6.0,C,3322291.0,12.0,0.0
1951/08/08,17:42:32.58,le,2.66,l,34.026,-116.482,6.0,C,3322292.0,13.0,0.0
1951/08/09,17:36:48.52,le,3.05,l,34.034,-116.439,6.0,C,3322293.0,15.0,0.0
1951/08/10,11:30:06.39,le,4.26,l,33.077,-115.646,6.0,D,3322294.0,20.0,0.0
1951/08/10,11:55:51.55,le,2.91,l,33.083,-115.766,6.0,C,3322295.0,11.0,0.0
1951/08/10,14:47:56.04,qb,2.46,l,34.111,-117.292,0.1,A,3322296.0,14.0,0.0
1951/08/11,01:37:44.23,le,2.45,h,34.24,-117.055,0.4,A,3322297.0,15.0,0.0
1951/08/15,07:23:13.14,le,3.11,l,33.5,-118.2,6.0,D,10086290.0,13.0,0.0
1951/08/15,12:27:10.43,le,3.63,l,33.153,-116.084,6.0,C,3322299.0,19.0,0.0
1951/08/16,12:53:28.40,le,2.98,l,35.664,-118.08,6.0,C,3322303.0,23.0,0.0
1951/08/17,09:37:43.27,le,2.89,l,35.298,-116.999,6.0,C,3322304.0,22.0,0.0
1951/08/17,15:38:51.80,le,2.59,h,34.041,-116.507,6.0,C,3322305.0,16.0,0.0
1951/08/18,00:06:38.38,le,2.79,l,35.172,-118.662,6.0,C,3322306.0,19.0,0.0
1951/08/18,15:51:59.67,qb,1.83,h,34.048,-117.345,5.9,C,3322307.0,9.0,0.0
1951/08/19,14:40:27.17,le,2.96,l,33.552,-117.198,10.0,C,3322308.0,15.0,0.0
1951/08/21,09:04:56.05,le,2.49,l,33.698,-118.274,6.0,C,3322311.0,15.0,0.0
1951/08/21,14:57:10.02,le,2.64,l,34.03,-117.003,2.0,C,3322312.0,21.0,0.0
1951/08/23,02:13:36.60,le,2.94,l,33.827,-115.724,6.0,C,3322314.0,13.0,0.0
1951/08/23,02:14:32.54,le,3.10,l,33.908,-115.849,6.0,C,3322392.0,15.0,0.0
1951/08/23,14:00:50.14,le,1.74,h,34.097,-116.994,6.0,C,3322316.0,11.0,0.0
1951/08/23,14:08:10.70,le,3.16,l,33.953,-116.744,20.7,B,3322363.0,21.0,0.0
1951/08/25,01:28:01.24,le,2.96,l,33.952,-117.018,10.0,B,3322366.0,18.0,0.0
1951/08/26,15:23:14.77,le,2.32,h,34.084,-118.092,3.1,A,3322367.0,14.0,0.0
1951/08/27,01:33:36.95,le,3.26,l,34.239,-116.524,0.1,B,3322368.0,23.0,0.0
1951/08/27,15:04:51.54,le,2.78,l,32.874,-116.722,6.0,D,3322369.0,13.0,0.0
1951/08/28,22:12:27.41,le,3.50,l,34.38,-120.851,6.0,C,3322370.0,16.0,0.0
1951/08/30,16:54:01.18,le,2.41,l,36.118,-118.067,4.8,B,3322371.0,7.0,0.0
1951/08/31,04:41:39.53,le,2.86,l,33.516,-116.548,0.0,D,3322373.0,13.0,0.0
1951/08/31,09:10:11.79,le,3.16,l,33.221,-116.459,6.0,C,3322374.0,15.0,0.0
1951/09/01,13:29:55.20,le,2.15,h,34.295,-117.168,0.0,B,3322375.0,12.0,0.0
1951/09/02,06:10:10.53,le,3.00,l,33.771,-116.515,6.0,C,3322376.0,15.0,0.0
1951/09/02,07:35:55.34,le,3.21,l,32.47,-116.17,6.0,D,3322377.0,16.0,0.0
1951/09/02,11:00:21.10,le,2.86,l,35.659,-118.011,6.0,C,3322378.0,20.0,0.0
1951/09/02,16:27:45.44,le,4.69,l,32.02,-117.275,6.0,D,3322379.0,20.0,0.0
1951/09/03,21:34:38.17,le,2.45,h,34.134,-117.351,6.0,C,3322380.0,17.0,0.0
1951/09/07,03:33:19.82,le,3.22,l,34.081,-118.221,13.8,B,3322382.0,20.0,0.0
1951/09/09,08:05:07.22,le,2.68,l,33.815,-119.072,6.0,C,3322383.0,19.0,0.0
1951/09/12,00:27:51.56,le,2.86,l,35.58,-118.098,6.0,C,3322387.0,16.0,0.0
1951/09/16,16:56:54.31,le,2.78,l,34.314,-116.442,6.0,C,3322388.0,14.0,0.0
1951/09/17,21:52:09.21,le,2.87,l,34.323,-116.404,6.0,C,3322390.0,18.0,0.0
1951/09/20,13:55:52.09,le,2.46,l,33.922,-118.163,6.0,C,3322253.0,9.0,0.0
1951/09/22,00:56:00.72,le,2.59,l,34.542,-118.651,6.0,C,3322254.0,18.0,0.0
1951/09/22,08:22:38.90,le,4.14,l,34.137,-117.331,11.1,A,3322256.0,25.0,0.0
1951/09/22,08:25:15.42,le,2.57,l,34.153,-117.331,6.0,C,3322257.0,10.0,0.0
1951/09/23,07:09:14.60,le,3.24,l,33.954,-115.817,6.0,C,3322258.0,13.0,0.0
1951/09/28,05:08:12.45,le,3.06,l,34.045,-117.511,6.1,C,3322260.0,23.0,0.0
1951/09/30,15:49:40.52,le,3.64,l,33.272,-116.286,6.0,C,3322262.0,22.0,0.0
1951/10/01,23:28:31.41,le,2.41,l,36.007,-117.909,2.1,B,3322264.0,9.0,0.0
1951/10/03,13:44:32.83,re,3.67,l,35.869,-120.451,6.0,C,3322265.0,16.0,0.0
1951/10/06,05:12:51.39,le,2.54,l,34.03,-117.261,14.3,A,3322266.0,16.0,0.0
1951/10/11,02:23:56.66,le,2.56,l,35.029,-116.797,6.0,C,3322267.0,17.0,0.0
1951/10/12,01:18:08.61,le,2.67,l,35.457,-118.085,6.0,C,3322268.0,18.0,0.0
1951/10/12,03:12:22.19,le,2.31,l,33.707,-117.985,6.0,C,3322269.0,10.0,0.0
1951/10/16,12:42:05.80,le,3.73,l,34.146,-116.978,9.3,B,3322270.0,23.0,0.0
1951/10/21,16:58:11.94,le,2.24,h,34.199,-118.484,18.2,C,3322271.0,14.0,0.0
1951/10/22,01:14:27.49,le,3.09,l,34.145,-117.337,5.2,B,3322272.0,25.0,0.0
1951/10/25,13:48:12.43,le,2.33,l,33.776,-118.156,6.0,C,3322275.0,10.0,0.0
1951/10/26,08:50:36.99,le,2.17,l,33.824,-118.115,6.0,C,3322276.0,11.0,0.0
1951/10/26,16:25:35.34,le,2.89,l,34.34,-119.648,5.8,C,3322277.0,13.0,0.0
1951/10/28,07:19:35.14,le,2.85,l,34.91,-118.847,6.0,C,3322280.0,17.0,0.0
1951/10/28,16:17:57.01,le,3.24,l,33.991,-120.746,6.0,C,3322282.0,11.0,0.0
1951/10/28,17:47:48.48,le,2.82,l,33.139,-116.379,6.0,C,3322284.0,14.0,0.0
1951/11/01,18:23:04.14,le,2.41,l,34.025,-118.311,10.0,C,3322288.0,11.0,0.0
1951/11/04,19:42:53.19,le,2.51,l,34.233,-117.125,0.1,B,3322206.0,16.0,0.0
1951/11/04,21:02:23.73,qb,2.51,l,34.635,-117.083,0.0,C,3322208.0,15.0,0.0
1951/11/05,13:05:17.69,le,2.95,l,33.783,-119.453,6.0,C,3322209.0,15.0,0.0
1951/11/06,01:27:47.91,le,2.81,l,35.751,-117.977,6.0,C,3322211.0,12.0,0.0
1951/11/10,03:39:07.59,le,3.19,l,34.428,-116.322,1.0,C,3322212.0,20.0,0.0
1951/11/10,08:29:05.78,le,2.81,l,34.456,-116.304,1.0,C,3322213.0,13.0,0.0
1951/11/14,23:54:59.58,le,4.07,l,32.797,-116.106,6.0,C,3322214.0,20.0,0.0
1951/11/15,00:25:12.94,le,2.61,l,33.878,-119.261,6.0,C,3322215.0,12.0,0.0
1951/11/15,16:40:01.91,le,2.61,l,34.42,-118.565,1.0,C,3322216.0,12.0,0.0
1951/11/17,03:19:48.10,le,2.52,h,34.593,-120.563,6.0,D,3322217.0,6.0,0.0
1951/11/17,04:20:28.24,le,3.39,l,34.876,-118.977,6.0,C,3322218.0,20.0,0.0
1951/11/17,13:07:27.73,le,3.16,l,33.233,-115.895,6.0,D,3322219.0,12.0,0.0
1951/11/18,00:57:11.61,le,2.92,l,34.137,-118.638,10.0,C,3322220.0,23.0,0.0
1951/11/18,19:38:18.86,le,3.00,l,35.773,-117.977,6.0,C,3322222.0,22.0,0.0
1951/11/20,19:05:44.74,le,2.29,l,33.993,-117.605,0.1,A,3322251.0,14.0,0.0
1951/11/22,10:09:20.17,le,2.99,l,34.585,-116.228,6.0,C,3322226.0,16.0,0.0
1951/11/23,11:40:06.93,le,3.02,l,34.038,-117.237,6.0,C,3322227.0,12.0,0.0
1951/11/24,01:40:16.53,le,2.80,l,34.013,-117.586,7.6,C,3322228.0,15.0,0.0
1951/11/25,23:15:40.32,le,3.65,l,35.336,-119.371,6.0,C,3322230.0,24.0,0.0
1951/11/26,19:25:09.83,le,3.00,l,34.117,-119.239,6.0,D,3322231.0,11.0,0.0
1951/11/29,22:24:40.07,le,3.18,l,35.641,-118.044,6.0,C,3322236.0,19.0,0.0
1951/12/03,18:08:54.19,le,2.51,l,34.087,-117.316,6.0,C,3322237.0,13.0,0.0
1951/12/03,18:18:45.20,le,2.85,l,34.091,-117.328,6.0,C,3322238.0,12.0,0.0
1951/12/04,07:03:50.41,le,3.16,l,32.945,-118.314,6.0,C,3322239.0,19.0,0.0
1951/12/05,15:53:17.14,le,4.34,l,33.067,-115.688,6.0,D,3322240.0,22.0,0.0
1951/12/05,16:21:16.27,le,3.51,l,32.445,-115.561,6.0,C,3322241.0,13.0,0.0
1951/12/05,16:58:03.39,le,3.59,h,32.52,-115.592,6.0,D,3322242.0,12.0,0.0
1951/12/05,21:26:42.25,le,3.20,l,32.913,-115.882,6.0,D,3322243.0,11.0,0.0
1951/12/07,05:50:30.83,le,2.71,l,32.926,-118.3,6.0,C,3322244.0,17.0,0.0
1951/12/10,05:04:38.69,le,2.82,l,34.429,-116.387,1.0,C,3322245.0,15.0,0.0
1951/12/11,08:04:06.96,le,2.16,h,33.728,-118.011,6.0,C,3322247.0,18.0,0.0
1951/12/14,09:57:16.84,le,2.84,l,33.943,-116.59,2.0,C,3322248.0,15.0,0.0
1951/12/14,11:50:09.19,le,3.15,l,33.972,-118.315,4.1,B,3322250.0,27.0,0.0
1951/12/15,05:33:47.24,le,2.89,l,35.145,-119.083,6.0,C,3322095.0,19.0,0.0
1951/12/15,05:41:58.93,le,3.30,l,35.123,-119.057,1.0,C,3322102.0,23.0,0.0
1951/12/16,21:58:10.09,le,3.45,l,32.926,-115.48,6.0,C,3322101.0,15.0,0.0
1951/12/16,22:33:07.68,le,3.64,l,33.036,-115.551,6.0,C,3322100.0,15.0,0.0
1951/12/18,03:46:22.04,le,2.70,l,33.215,-116.489,6.0,C,3322103.0,19.0,0.0
1951/12/19,04:51:52.70,le,2.82,l,34.499,-116.749,6.0,C,3322104.0,20.0,0.0
1951/12/19,15:34:43.82,qb,1.91,l,34.085,-117.354,0.0,C,3322105.0,13.0,0.0
1951/12/20,04:13:04.22,re,3.69,l,36.038,-120.252,6.0,C,3322106.0,12.0,0.0
1951/12/21,15:31:54.94,qb,2.04,l,34.091,-117.35,0.0,C,3322184.0,14.0,0.0
1951/12/23,00:00:21.54,le,2.99,l,34.023,-117.017,19.4,A,3322185.0,22.0,0.0
1951/12/24,10:38:44.42,le,2.24,l,33.905,-119.102,6.0,C,3322186.0,14.0,0.0
1951/12/26,00:46:54.43,le,5.75,l,32.916,-118.305,6.0,C,3322187.0,22.0,0.0
1951/12/26,03:12:37.37,le,2.84,l,34.951,-118.865,6.0,C,3322188.0,24.0,0.0
1951/12/28,08:23:57.19,le,3.10,l,34.933,-118.601,6.0,C,3322190.0,24.0,0.0
1951/12/29,17:59:24.85,le,2.24,h,34.257,-118.694,6.0,D,3322191.0,7.0,0.0
1951/12/30,17:11:36.65,le,2.70,l,36.026,-117.875,0.1,D,3322193.0,10.0,0.0
1951/12/30,23:12:06.60,le,2.82,l,33.064,-116.476,6.0,C,3322194.0,12.0,0.0
1951/12/31,16:25:25.60,le,2.48,l,34.038,-118.701,6.0,C,3322195.0,14.0,0.0
