YYYY/MM/DD,HH:mm:SS.ss,ET,MAG,M,LAT,LON,DEPTH,Q,EVID,NPH,NGRM
1960/01/02,07:11:18.68,le,2.39,h,33.786,-118.572,6.0,C,3351422.0,10.0,0.0
1960/01/02,22:51:45.92,re,4.04,l,35.556,-121.351,6.0,C,3351457.0,20.0,0.0
1960/01/05,18:01:47.64,le,3.03,l,34.015,-117.711,6.2,C,3351606.0,22.0,0.0
1960/01/06,20:52:16.65,le,2.66,l,35.005,-118.514,6.0,C,3351626.0,17.0,0.0
1960/01/07,17:51:32.35,le,3.64,l,32.221,-115.905,6.0,D,12277815.0,16.0,0.0
1960/01/08,06:51:21.39,le,3.10,l,33.415,-116.43,6.0,C,3351628.0,14.0,0.0
1960/01/08,14:43:05.09,le,2.21,l,33.839,-118.281,7.1,C,3351629.0,14.0,0.0
1960/01/10,05:14:06.84,le,2.79,l,33.957,-117.822,2.4,C,3351631.0,16.0,0.0
1960/01/16,03:10:08.85,le,2.34,l,34.022,-117.537,0.0,B,3351634.0,15.0,0.0
1960/01/18,21:00:42.65,le,3.37,l,34.93,-118.812,4.6,B,3351635.0,19.0,0.0
1960/01/20,02:37:29.80,le,2.33,l,34.382,-118.912,6.0,C,3351636.0,15.0,0.0
1960/01/21,22:21:09.01,le,2.62,h,33.129,-115.992,6.0,C,3351639.0,9.0,0.0
1960/01/21,23:52:20.91,le,2.69,h,32.801,-117.072,6.0,C,3351640.0,10.0,0.0
1960/01/23,03:11:43.76,le,3.38,l,35.419,-116.288,6.0,C,3351642.0,19.0,0.0
1960/01/24,16:08:31.44,le,3.35,l,33.111,-116.044,6.0,C,3351646.0,14.0,0.0
1960/01/29,01:27:02.43,le,3.05,l,34.699,-116.473,6.0,D,3351647.0,14.0,0.0
1960/01/29,02:07:50.66,le,2.28,h,34.245,-118.357,0.0,B,3351648.0,14.0,0.0
1960/01/30,02:19:34.94,le,2.40,l,34.267,-118.586,6.0,C,3351649.0,13.0,0.0
1960/01/30,20:27:57.29,le,2.10,h,34.288,-117.843,6.0,C,3351650.0,12.0,0.0
1960/01/31,05:54:47.99,le,3.37,l,34.125,-116.634,6.0,C,3351651.0,16.0,0.0
1960/02/03,08:37:17.84,le,4.64,l,32.077,-116.043,6.0,C,3351652.0,22.0,0.0
1960/02/09,14:01:48.60,le,3.70,l,33.159,-116.461,6.0,D,3351653.0,18.0,0.0
1960/02/12,21:18:38.79,le,2.11,h,34.318,-117.868,0.0,C,3351187.0,12.0,0.0
1960/02/13,00:36:01.29,qb,2.60,l,34.629,-117.123,6.0,C,3351188.0,18.0,0.0
1960/02/16,05:58:21.26,le,2.10,l,33.96,-117.8,6.0,C,3351189.0,14.0,0.0
1960/02/16,22:16:21.38,qb,2.57,l,35.113,-118.433,0.0,C,3351190.0,12.0,0.0
1960/02/17,18:00:46.98,le,2.02,h,34.095,-118.249,7.4,B,3351191.0,10.0,0.0
1960/02/17,23:24:46.79,le,2.35,l,34.254,-118.571,0.3,B,3351192.0,18.0,0.0
1960/02/19,19:53:53.55,le,2.23,h,34.292,-117.858,0.0,C,3351193.0,13.0,0.0
1960/02/21,17:02:50.16,le,3.20,l,35.351,-118.564,6.0,C,3351194.0,20.0,0.0
1960/02/22,10:54:10.29,le,3.02,l,35.367,-118.544,6.0,C,3351195.0,19.0,0.0
1960/02/22,22:57:44.91,le,3.71,l,32.452,-115.766,6.0,D,3351196.0,14.0,0.0
1960/02/23,01:02:04.91,qb,2.82,l,33.23,-118.357,6.0,C,3351198.0,20.0,0.0
1960/02/24,13:12:33.99,le,3.79,l,34.011,-117.587,4.4,B,3351199.0,20.0,0.0
1960/02/25,01:39:48.26,le,3.00,l,35.38,-118.682,6.0,C,3351200.0,22.0,0.0
1960/02/26,12:58:41.24,le,3.32,l,35.331,-118.614,6.0,C,3351201.0,23.0,0.0
1960/02/27,08:40:29.22,le,2.56,l,33.964,-117.812,3.0,A,3351202.0,17.0,0.0
1960/02/28,02:55:33.78,le,3.09,l,34.337,-119.832,8.0,B,3351203.0,17.0,0.0
1960/03/01,12:39:56.93,le,2.95,l,33.676,-118.052,11.1,B,3351204.0,23.0,0.0
1960/03/02,02:46:42.80,le,3.67,l,32.248,-115.798,6.0,C,3351205.0,17.0,0.0
1960/03/04,02:20:12.41,le,2.66,l,33.664,-118.048,9.2,B,3351206.0,21.0,0.0
1960/03/06,04:26:41.39,le,3.49,l,34.991,-118.828,1.6,C,3351207.0,24.0,0.0
1960/03/08,00:30:41.79,le,2.83,l,35.117,-118.677,6.0,C,3351208.0,12.0,0.0
1960/03/16,08:21:36.00,le,3.22,l,34.365,-118.978,6.0,C,3351209.0,22.0,0.0
1960/03/19,07:11:35.18,le,2.55,l,33.982,-117.012,11.4,B,3351210.0,17.0,0.0
1960/03/19,16:09:45.43,le,2.86,l,33.488,-116.563,6.1,B,3351211.0,17.0,0.0
1960/03/24,09:56:07.63,le,3.35,l,36.225,-118.312,6.0,C,3350771.0,20.0,0.0
1960/03/24,11:04:41.69,le,2.80,l,34.996,-118.867,4.7,B,3350772.0,14.0,0.0
1960/03/25,00:27:42.94,le,3.15,l,33.94,-117.562,0.0,C,3350773.0,18.0,0.0
1960/03/25,14:31:44.22,le,3.20,l,35.974,-118.408,6.0,C,3350774.0,23.0,0.0
1960/03/29,09:58:13.42,le,2.96,l,35.977,-117.447,0.2,C,3350775.0,19.0,0.0
