YYYY/MM/DD,HH:mm:SS.ss,ET,MAG,M,LAT,LON,DEPTH,Q,EVID,NPH,NGRM
1975/01/23,12:41:29.35,le,1.50,d,32.934,-115.506,5.9,C,3037425.0,6.0,0.0
1975/01/23,12:42:52.38,le,3.75,l,32.917,-115.496,9.2,A,3037426.0,37.0,0.0
1975/01/23,12:49:56.06,le,2.90,h,32.944,-115.496,9.1,B,3037428.0,26.0,0.0
1975/01/23,12:52:56.71,le,1.50,d,32.923,-115.502,7.7,C,3094470.0,6.0,0.0
1975/01/23,12:54:31.13,le,0.00,n,32.922,-115.503,6.9,C,3037429.0,7.0,0.0
1975/01/23,12:55:49.27,le,4.39,l,32.915,-115.492,10.3,A,3037430.0,46.0,0.0
1975/01/23,13:00:38.56,le,0.00,n,32.913,-115.48,13.8,B,3037431.0,6.0,0.0
1975/01/23,13:02:07.95,le,3.72,l,32.922,-115.49,10.8,A,3037432.0,32.0,0.0
1975/01/23,13:24:27.91,le,2.45,h,32.93,-115.484,8.2,A,3037434.0,14.0,0.0
1975/01/23,13:47:19.73,le,3.79,l,32.939,-115.497,10.4,A,3037435.0,36.0,0.0
1975/01/23,13:54:16.40,le,2.57,h,32.907,-115.489,9.3,A,3037436.0,16.0,0.0
1975/01/23,14:01:25.23,le,0.00,n,32.953,-115.502,11.0,C,3037437.0,7.0,0.0
1975/01/23,14:04:03.99,le,0.00,n,32.909,-115.497,5.2,A,3037438.0,7.0,0.0
1975/01/23,14:15:40.27,le,3.35,h,32.912,-115.49,12.1,A,3037439.0,36.0,0.0
1975/01/23,14:16:19.62,le,0.00,n,32.942,-115.48,11.7,A,3037440.0,8.0,0.0
1975/01/23,14:21:53.47,le,0.00,n,32.945,-115.494,11.0,C,3094474.0,8.0,0.0
1975/01/23,14:36:45.24,le,0.00,n,32.897,-115.477,12.1,B,3037441.0,8.0,0.0
1975/01/23,14:41:49.70,le,0.00,n,32.935,-115.495,9.3,C,3094475.0,8.0,0.0
1975/01/23,14:47:54.58,le,0.00,n,32.939,-115.508,7.8,C,3037442.0,5.0,0.0
1975/01/23,14:49:10.04,le,3.65,l,32.941,-115.497,15.0,A,3037443.0,35.0,0.0
1975/01/23,15:12:38.14,le,0.00,n,32.91,-115.495,6.8,C,3037444.0,8.0,0.0
1975/01/23,15:14:06.75,le,3.14,h,32.956,-115.487,9.8,A,3037445.0,33.0,0.0
1975/01/23,15:24:21.17,le,0.00,n,32.94,-115.505,6.8,C,3037446.0,8.0,0.0
1975/01/23,15:45:40.51,le,4.23,l,32.939,-115.497,9.6,A,3037447.0,44.0,0.0
1975/01/23,15:55:01.27,le,0.00,n,32.952,-115.489,12.7,A,3037449.0,9.0,0.0
1975/01/23,15:57:14.68,le,2.86,h,32.941,-115.494,6.7,A,3037450.0,14.0,0.0
1975/01/23,16:01:14.72,le,2.66,h,32.952,-115.504,10.5,A,3037451.0,17.0,0.0
1975/01/23,16:18:33.33,le,2.67,h,32.904,-115.487,8.9,A,3037452.0,14.0,0.0
1975/01/23,16:38:19.56,le,2.49,h,32.738,-115.466,6.0,D,3037453.0,7.0,0.0
1975/01/23,16:42:24.38,le,2.57,h,32.914,-115.487,12.0,A,3037454.0,19.0,0.0
1975/01/23,16:47:34.72,le,1.50,d,32.939,-115.508,6.6,C,3037455.0,9.0,0.0
1975/01/23,16:49:08.44,le,2.54,h,32.922,-115.49,11.2,B,3037456.0,14.0,0.0
1975/01/23,17:01:36.23,le,3.39,h,32.961,-115.493,5.0,A,3037457.0,35.0,0.0
1975/01/23,17:02:30.02,le,4.84,l,32.952,-115.494,13.6,A,3037458.0,48.0,0.0
1975/01/23,17:13:53.39,le,1.80,d,32.967,-115.483,9.8,A,3094477.0,11.0,0.0
1975/01/23,17:15:24.79,le,0.00,n,32.958,-115.484,14.4,B,3037459.0,9.0,0.0
1975/01/23,17:25:13.96,le,2.29,h,32.98,-115.499,3.7,B,3037460.0,13.0,0.0
1975/01/23,17:28:12.18,le,0.00,n,32.901,-115.496,6.8,B,3037461.0,6.0,0.0
1975/01/23,17:38:03.70,le,0.00,n,32.903,-115.471,11.4,B,3037462.0,8.0,0.0
1975/01/23,17:47:01.30,le,0.00,n,32.907,-115.487,13.7,B,3037463.0,8.0,0.0
1975/01/23,17:49:28.38,le,0.00,n,32.903,-115.477,14.5,B,3037464.0,7.0,0.0
1975/01/23,17:55:56.42,le,2.63,h,32.964,-115.486,12.0,B,3037465.0,14.0,0.0
1975/01/23,18:15:30.74,le,3.67,l,32.931,-115.487,9.9,A,3037466.0,35.0,0.0
1975/01/23,19:17:17.95,le,0.00,n,32.83,-115.473,2.8,A,3037467.0,11.0,0.0
1975/01/23,19:17:45.97,le,2.90,h,32.904,-115.472,9.3,B,3037468.0,16.0,0.0
1975/01/23,19:22:24.69,le,0.00,n,32.898,-115.492,5.1,C,3037469.0,7.0,0.0
1975/01/23,19:32:04.03,le,2.35,h,32.873,-115.43,6.0,D,3037470.0,6.0,0.0
1975/01/23,20:47:06.64,le,2.30,h,32.945,-115.472,10.4,B,3037471.0,15.0,0.0
1975/01/23,20:49:45.02,le,0.00,n,32.954,-115.483,6.0,C,3037472.0,6.0,0.0
1975/01/23,20:51:29.19,le,0.00,n,32.961,-115.505,11.2,C,3037473.0,8.0,0.0
1975/01/23,21:03:35.27,le,0.00,n,32.998,-115.503,11.4,B,3037474.0,12.0,0.0
1975/01/23,21:40:59.89,le,0.00,n,32.902,-115.471,11.1,B,3094603.0,7.0,0.0
1975/01/23,21:45:16.55,le,3.28,l,32.906,-115.481,8.0,A,3037475.0,36.0,0.0
1975/01/23,22:14:34.10,qb,0.00,n,33.901,-115.558,0.0,C,3037476.0,12.0,0.0
1975/01/23,22:16:44.30,le,2.69,h,33.005,-115.503,13.7,A,3037477.0,21.0,0.0
1975/01/23,22:21:05.13,le,3.30,h,32.998,-115.496,6.8,A,3037478.0,36.0,0.0
1975/01/23,22:28:11.98,le,3.14,h,33.0,-115.501,7.2,A,3037479.0,36.0,0.0
1975/01/23,22:33:56.47,qb,0.00,n,33.861,-117.679,0.1,B,3037480.0,19.0,0.0
1975/01/23,22:33:57.16,le,2.83,h,33.0,-115.498,10.0,B,3037481.0,18.0,0.0
1975/01/23,22:46:50.41,le,2.64,h,32.998,-115.491,13.9,A,3037482.0,18.0,0.0
1975/01/23,22:48:37.40,le,2.64,h,33.099,-115.577,2.7,A,3094608.0,12.0,0.0
1975/01/23,22:50:25.91,le,0.00,n,33.049,-115.693,3.0,A,3094609.0,6.0,0.0
1975/01/23,22:50:31.82,le,2.63,h,32.98,-115.521,6.0,D,3037483.0,7.0,0.0
1975/01/23,22:57:27.46,le,0.00,n,33.047,-115.47,13.9,C,3094611.0,6.0,0.0
1975/01/23,23:24:35.16,le,3.99,l,32.998,-115.509,10.0,A,3037484.0,48.0,0.0
1975/01/23,23:30:39.70,le,1.50,d,32.927,-115.505,5.5,A,3037485.0,8.0,0.0
1975/01/23,23:39:46.39,le,2.31,h,32.994,-115.513,9.0,B,3037486.0,19.0,0.0
1975/01/23,23:43:41.90,le,2.62,h,32.99,-115.504,15.2,A,3037487.0,17.0,0.0
1975/01/23,23:51:23.01,le,2.71,h,33.004,-115.495,14.1,A,3037488.0,18.0,0.0
1975/01/24,00:03:25.51,le,2.85,h,32.993,-115.48,14.1,A,3037489.0,20.0,0.0
1975/01/24,00:05:59.83,le,0.00,n,32.897,-115.471,11.9,B,3037490.0,8.0,0.0
1975/01/24,00:14:22.99,le,2.91,h,33.004,-115.5,11.3,B,3037491.0,20.0,0.0
1975/01/24,01:37:21.61,le,2.66,h,32.986,-115.504,10.0,B,3037492.0,21.0,0.0
1975/01/24,01:43:41.50,le,2.15,h,32.971,-115.515,10.3,B,3037493.0,14.0,0.0
1975/01/24,01:44:10.82,le,0.00,n,32.95,-115.452,8.5,A,3037494.0,8.0,0.0
1975/01/24,01:55:25.92,le,2.10,h,32.986,-115.511,10.5,B,3037495.0,14.0,0.0
1975/01/24,02:02:01.87,le,2.15,h,32.982,-115.516,8.3,A,3037496.0,16.0,0.0
1975/01/24,02:34:44.84,le,0.00,n,32.899,-115.472,10.2,B,3037497.0,7.0,0.0
1975/01/24,02:34:51.31,le,0.00,n,32.898,-115.477,11.3,B,3037498.0,8.0,0.0
1975/01/24,02:34:51.84,le,0.00,n,32.918,-115.511,6.0,C,3094635.0,8.0,0.0
1975/01/24,02:35:10.71,le,0.00,n,32.896,-115.474,12.7,B,3037499.0,7.0,0.0
1975/01/24,03:30:38.29,le,2.13,h,32.991,-115.512,6.9,A,3037500.0,16.0,0.0
1975/01/24,03:44:15.74,le,0.00,n,32.948,-115.496,5.0,A,3037501.0,8.0,0.0
1975/01/24,04:00:40.38,le,3.56,l,32.961,-115.491,6.4,A,3037502.0,37.0,0.0
1975/01/24,04:05:22.04,le,2.00,h,32.981,-115.509,4.1,A,3037503.0,16.0,0.0
1975/01/24,04:30:05.50,le,2.47,h,33.001,-115.512,8.3,A,3037504.0,16.0,0.0
1975/01/24,05:11:47.06,le,2.35,h,32.96,-115.488,5.1,A,3037506.0,16.0,0.0
1975/01/24,05:19:27.14,le,0.00,n,33.0,-115.509,11.1,B,3037507.0,8.0,0.0
1975/01/24,06:45:53.24,le,3.81,l,32.931,-115.504,10.5,B,3037508.0,36.0,0.0
1975/01/24,07:58:17.48,le,0.00,n,32.898,-115.48,16.2,C,3037509.0,9.0,0.0
1975/01/24,09:01:24.75,le,2.36,h,32.988,-115.52,4.7,A,3037510.0,16.0,0.0
1975/01/24,11:01:54.98,le,2.66,h,33.972,-119.079,6.0,C,3037511.0,12.0,0.0
1975/01/24,11:15:02.96,le,3.24,h,32.923,-115.49,5.3,A,3037512.0,39.0,0.0
1975/01/24,11:29:57.84,le,0.00,n,32.993,-115.5,5.0,A,3037513.0,9.0,0.0
1975/01/24,11:34:58.30,le,0.00,n,32.987,-115.522,4.8,A,3094640.0,8.0,0.0
1975/01/24,11:49:30.93,le,0.00,n,32.924,-115.496,7.5,C,3037514.0,8.0,0.0
1975/01/24,12:37:23.37,le,0.00,n,32.947,-115.451,13.9,B,3037515.0,9.0,0.0
1975/01/24,12:48:01.16,le,0.00,n,32.957,-115.5,15.5,B,3037516.0,12.0,0.0
1975/01/24,12:48:07.16,le,2.69,h,32.897,-115.479,6.0,C,3037517.0,9.0,0.0
1975/01/24,12:49:24.01,le,0.00,n,32.971,-115.496,15.2,B,3037518.0,7.0,0.0
1975/01/24,13:25:18.38,le,2.68,h,33.006,-115.511,7.5,A,3037519.0,26.0,0.0
1975/01/24,13:44:08.91,le,0.00,n,32.958,-115.512,11.1,C,3037520.0,7.0,0.0
1975/01/24,14:17:52.61,le,2.20,h,32.993,-115.512,4.3,A,3037521.0,16.0,0.0
1975/01/24,14:26:05.99,le,0.00,n,32.945,-115.496,11.8,C,3037522.0,7.0,0.0
1975/01/24,14:40:10.41,le,2.31,h,32.995,-115.511,1.8,A,3037523.0,19.0,0.0
1975/01/24,15:06:11.89,le,2.46,h,32.901,-115.484,5.1,A,3037524.0,17.0,0.0
1975/01/24,15:26:02.56,le,1.90,h,32.979,-115.415,6.5,A,3037525.0,16.0,0.0
1975/01/24,15:37:12.53,le,2.40,h,32.974,-115.403,6.0,A,3037527.0,13.0,0.0
1975/01/24,15:59:22.05,le,2.09,h,32.916,-115.469,12.2,B,3037528.0,13.0,0.0
1975/01/24,16:04:15.74,le,2.21,h,32.965,-115.455,10.2,A,3037529.0,14.0,0.0
1975/01/24,16:17:52.10,le,1.87,h,32.969,-115.45,5.9,B,3037530.0,14.0,0.0
1975/01/24,16:51:07.14,le,2.17,h,32.965,-115.451,10.8,A,3037531.0,14.0,0.0
1975/01/24,16:52:02.42,le,2.75,h,32.994,-115.465,14.5,B,3037532.0,17.0,0.0
1975/01/24,17:49:37.05,le,2.43,h,32.909,-115.478,6.0,A,3037533.0,16.0,0.0
1975/01/24,18:05:58.05,le,0.00,n,32.902,-115.484,9.2,B,3037534.0,10.0,0.0
1975/01/24,18:26:55.64,le,3.89,h,32.933,-115.483,14.7,A,3037535.0,31.0,0.0
1975/01/24,18:32:17.73,le,2.55,h,32.913,-115.479,14.4,B,3037536.0,17.0,0.0
1975/01/24,19:07:02.90,le,2.18,h,32.992,-115.486,6.8,A,3037537.0,11.0,0.0
1975/01/24,19:08:31.01,le,2.42,h,32.892,-115.445,13.1,A,3037538.0,11.0,0.0
1975/01/24,19:10:30.52,le,2.09,h,32.966,-115.408,6.0,A,3037539.0,15.0,0.0
1975/01/24,19:42:22.96,le,3.46,h,32.907,-115.483,10.1,B,3037540.0,25.0,0.0
1975/01/24,19:57:13.93,le,3.23,h,32.912,-115.486,7.7,A,3037541.0,25.0,0.0
1975/01/24,20:45:36.15,le,2.42,h,32.972,-115.41,7.9,A,3037542.0,16.0,0.0
1975/01/24,20:47:06.14,le,2.68,h,32.972,-115.411,10.6,A,3037544.0,18.0,0.0
1975/01/24,20:53:54.78,le,2.46,h,32.966,-115.411,11.5,A,3037545.0,17.0,0.0
1975/01/24,21:14:25.26,le,2.12,h,32.916,-115.482,5.3,A,3037546.0,13.0,0.0
1975/01/24,21:19:21.72,le,1.85,h,32.911,-115.465,14.0,A,3037547.0,12.0,0.0
1975/01/24,21:27:04.04,le,2.78,h,32.908,-115.474,14.0,A,3037548.0,23.0,0.0
1975/01/24,21:34:12.40,le,1.63,h,32.908,-115.501,6.0,C,3037549.0,4.0,0.0
1975/01/24,21:50:49.29,le,1.85,h,32.9,-115.446,14.0,A,3037550.0,10.0,0.0
1975/01/24,22:12:24.26,le,2.91,h,32.911,-115.457,6.0,C,3037551.0,25.0,0.0
1975/01/24,22:15:56.65,le,2.37,h,32.914,-115.482,5.2,A,3037552.0,12.0,0.0
1975/01/24,22:32:02.98,qb,2.86,h,33.876,-115.554,0.0,C,3037553.0,31.0,0.0
1975/01/24,23:09:27.21,qb,2.54,h,35.038,-117.717,0.0,C,3037554.0,10.0,0.0
1975/01/24,23:19:18.72,le,1.80,d,34.04,-117.248,13.9,A,3037555.0,13.0,0.0
1975/01/24,23:41:20.07,le,2.53,h,32.967,-115.406,8.6,A,3037556.0,16.0,0.0
1975/01/24,23:41:37.53,le,2.40,d,32.972,-115.4,11.8,B,3037557.0,9.0,0.0
1975/01/25,03:43:32.22,le,0.00,n,33.004,-115.507,8.1,B,3037558.0,8.0,0.0
1975/01/25,04:03:45.38,le,0.00,n,33.003,-115.501,10.0,B,3037559.0,9.0,0.0
1975/01/25,05:03:58.10,le,0.00,n,32.897,-115.483,6.0,C,3037560.0,9.0,0.0
1975/01/25,05:08:39.35,le,3.62,h,33.002,-115.506,13.7,A,3037561.0,34.0,0.0
1975/01/25,05:13:30.25,le,2.16,h,32.999,-115.502,7.4,A,3037562.0,18.0,0.0
1975/01/25,05:15:53.23,le,0.00,n,32.994,-115.501,11.2,B,3037563.0,10.0,0.0
1975/01/25,05:15:59.31,le,2.52,h,32.998,-115.496,9.5,B,3037564.0,19.0,0.0
1975/01/25,05:20:05.23,le,1.92,h,32.996,-115.507,10.0,A,3037565.0,13.0,0.0
1975/01/25,05:21:19.19,le,1.97,h,32.999,-115.506,7.0,A,3037566.0,14.0,0.0
1975/01/25,05:22:19.72,le,2.70,h,32.994,-115.509,6.8,A,3037567.0,24.0,0.0
1975/01/25,06:01:33.22,le,3.21,h,33.002,-115.508,15.8,A,3037568.0,32.0,0.0
1975/01/25,06:03:31.88,le,2.34,h,32.996,-115.502,7.0,A,3037569.0,17.0,0.0
1975/01/25,06:23:28.07,le,2.27,h,32.919,-115.481,4.5,A,3037571.0,12.0,0.0
1975/01/25,06:40:10.93,le,2.28,h,32.992,-115.508,7.5,A,3037572.0,17.0,0.0
1975/01/25,07:00:12.02,le,2.65,h,32.991,-115.515,10.1,B,3037573.0,25.0,0.0
1975/01/25,07:01:50.01,le,3.85,h,33.007,-115.517,13.4,A,3037574.0,34.0,0.0
1975/01/25,07:12:58.34,le,0.00,n,32.997,-115.511,13.9,B,3037575.0,11.0,0.0
1975/01/25,07:25:25.48,le,2.08,h,32.986,-115.513,6.8,A,3037576.0,16.0,0.0
1975/01/25,07:30:26.96,le,1.41,h,32.991,-115.513,8.6,A,3037577.0,13.0,0.0
1975/01/25,07:34:53.44,le,2.00,h,32.995,-115.505,8.6,A,3037578.0,10.0,0.0
1975/01/25,07:36:31.93,le,2.23,h,32.996,-115.505,7.8,A,3037579.0,14.0,0.0
