YYYY/MM/DD,HH:mm:SS.ss,ET,MAG,M,LAT,LON,DEPTH,Q,EVID,NPH,NGRM
1959/03/25,05:34:17.49,le,2.42,l,34.236,-119.407,6.0,C,3297020.0,12.0,0.0
1959/03/27,06:49:02.55,le,3.53,l,32.105,-115.961,6.0,D,3297021.0,19.0,0.0
1959/03/29,23:42:37.53,le,2.53,l,33.975,-118.483,6.1,C,3297022.0,27.0,0.0
1959/03/30,05:52:49.91,le,2.41,l,33.996,-117.728,4.4,B,3297023.0,26.0,0.0
1959/03/30,14:17:32.11,le,3.25,l,33.339,-116.968,9.0,B,3297024.0,30.0,0.0
1959/04/01,08:27:25.34,le,2.26,h,34.379,-118.428,0.1,C,3297025.0,20.0,0.0
1959/04/01,11:55:23.78,le,3.13,l,34.006,-116.641,6.0,C,3297026.0,25.0,0.0
1959/04/02,05:47:57.86,le,3.53,l,32.733,-115.394,6.0,D,3297027.0,19.0,0.0
1959/04/08,14:09:21.35,le,3.07,l,34.092,-116.437,6.0,C,3297028.0,23.0,0.0
1959/04/10,14:30:14.51,le,2.98,l,35.316,-118.6,6.0,C,3297029.0,36.0,0.0
1959/04/10,23:58:11.19,qb,3.16,l,34.624,-117.09,0.0,C,3297030.0,30.0,0.0
1959/04/12,04:31:25.53,le,2.47,l,34.029,-117.477,4.2,B,3297031.0,26.0,0.0
1959/04/12,04:52:44.48,le,2.23,h,34.011,-117.501,0.1,B,3297032.0,19.0,0.0
1959/04/13,01:21:14.97,le,2.88,l,33.73,-119.307,6.0,C,3297033.0,25.0,0.0
1959/04/13,13:17:24.96,le,2.46,l,34.077,-117.445,0.2,B,3297034.0,22.0,0.0
1959/04/17,13:06:04.51,le,2.64,l,34.2,-117.12,6.0,C,3297035.0,25.0,0.0
1959/04/17,14:27:46.57,le,3.36,l,33.925,-116.301,6.0,C,3297036.0,26.0,0.0
1959/04/17,16:18:59.33,le,3.90,l,33.966,-116.488,6.0,C,3297037.0,27.0,0.0
1959/04/18,17:08:44.23,le,2.97,l,35.401,-118.706,6.0,C,3297038.0,28.0,0.0
1959/04/20,13:16:14.98,le,2.38,h,34.447,-118.785,6.0,C,3297039.0,22.0,0.0
1959/04/20,17:19:24.58,le,2.55,l,34.193,-117.541,3.4,A,3297040.0,19.0,0.0
1959/04/23,06:52:51.93,le,2.66,l,33.833,-118.048,6.0,C,3297041.0,20.0,0.0
1959/04/24,07:25:51.30,le,2.66,l,33.861,-118.049,6.0,C,3297042.0,21.0,0.0
1959/04/24,16:53:10.16,le,3.57,l,36.969,-117.979,4.4,C,3297043.0,25.0,0.0
1959/04/25,23:30:12.50,le,3.02,l,34.915,-116.93,6.0,C,3297045.0,29.0,0.0
1959/04/28,05:38:09.59,le,2.87,l,35.237,-118.683,6.0,C,3297048.0,28.0,0.0
1959/04/28,05:40:16.60,le,3.09,l,35.253,-118.671,6.0,C,3297049.0,35.0,0.0
1959/04/30,05:37:09.05,le,3.35,l,35.187,-119.209,6.0,C,3297050.0,30.0,0.0
1959/05/01,04:05:29.36,le,2.88,l,35.059,-119.006,0.1,C,3297051.0,28.0,0.0
1959/05/06,23:23:28.21,le,3.27,l,34.115,-117.318,14.3,B,3297052.0,23.0,0.0
1959/05/10,15:42:56.27,le,3.19,l,33.019,-117.738,6.0,C,3297053.0,24.0,0.0
1959/05/12,19:54:55.33,le,2.88,l,34.911,-117.001,6.0,C,3297054.0,13.0,0.0
1959/05/15,23:00:02.31,qb,2.82,l,34.565,-117.22,2.8,C,3297055.0,19.0,0.0
1959/05/17,12:56:58.96,le,4.16,l,32.177,-115.747,6.0,C,3297056.0,31.0,0.0
1959/05/19,07:20:28.24,le,3.34,l,32.082,-115.869,6.0,C,3297057.0,19.0,0.0
1959/05/20,07:58:45.66,le,3.48,l,35.27,-118.59,6.0,C,3297058.0,25.0,0.0
1959/05/21,02:13:56.59,le,3.03,l,35.232,-118.539,6.0,C,3297060.0,31.0,0.0
1959/05/21,09:12:40.68,le,2.78,l,35.232,-118.543,6.0,C,3297061.0,25.0,0.0
1959/05/21,13:26:42.31,le,2.89,l,33.495,-116.5,6.1,C,3297062.0,20.0,0.0
1959/05/21,15:50:42.67,le,3.77,l,33.434,-116.602,15.1,B,3297063.0,26.0,0.0
1959/05/22,18:33:43.50,le,1.99,l,34.309,-117.852,0.4,C,3297064.0,22.0,0.0
1959/05/23,11:21:16.47,le,3.37,l,34.002,-117.537,0.1,B,3297065.0,37.0,0.0
1959/05/23,11:25:20.88,le,2.27,l,34.071,-117.482,4.2,B,3297069.0,24.0,0.0
1959/05/27,18:06:49.13,le,3.14,l,34.014,-116.715,6.0,C,3297070.0,26.0,0.0
1959/05/29,23:00:01.11,qb,2.44,l,34.599,-117.156,0.0,C,3297071.0,32.0,0.0
1959/05/31,02:34:24.62,le,2.53,l,33.922,-117.323,6.0,C,3297072.0,17.0,0.0
1959/05/31,02:36:12.89,le,2.55,l,33.982,-117.25,6.0,C,3297073.0,20.0,0.0
1959/06/01,15:16:30.78,le,3.01,l,35.338,-118.983,6.0,C,3297074.0,31.0,0.0
1959/06/01,16:35:34.36,le,4.50,l,32.535,-115.986,6.0,C,3297075.0,43.0,0.0
1959/06/06,19:29:52.63,le,3.10,l,33.11,-116.446,6.0,C,3297077.0,25.0,0.0
1959/06/10,11:30:48.26,le,3.53,l,32.925,-115.681,6.0,C,3297078.0,20.0,0.0
1959/06/10,17:20:53.60,le,3.77,l,32.623,-115.857,6.0,D,3297080.0,21.0,0.0
1959/06/11,06:28:27.35,le,2.23,h,33.704,-118.076,6.0,C,3297081.0,17.0,0.0
1959/06/12,11:03:13.25,le,4.02,l,33.495,-116.762,7.7,B,3297082.0,39.0,0.0
1959/06/16,08:49:34.76,le,3.13,l,34.475,-116.656,6.0,C,3297086.0,21.0,0.0
1959/06/18,06:02:38.18,le,2.74,l,36.09,-118.112,0.6,C,3297088.0,16.0,0.0
1959/06/20,04:10:50.12,le,3.60,l,35.392,-118.682,6.0,C,3297089.0,39.0,0.0
1959/06/20,17:03:53.26,le,2.77,l,35.266,-118.362,6.0,C,3297090.0,27.0,0.0
1959/06/21,09:24:01.61,le,3.25,l,34.353,-119.584,0.1,C,3297091.0,39.0,0.0
1959/06/21,16:40:24.05,le,2.86,l,33.208,-119.125,0.0,D,3297093.0,15.0,0.0
1959/06/23,06:25:35.12,le,3.60,l,36.177,-118.055,1.0,C,3297094.0,33.0,0.0
1959/06/24,11:39:58.24,le,3.81,l,32.195,-115.737,6.0,D,3297095.0,23.0,0.0
1959/06/26,06:30:31.28,le,3.00,l,35.449,-118.682,1.0,C,3297096.0,32.0,0.0
1959/06/26,19:47:29.53,le,1.97,l,34.276,-117.847,4.8,C,3297097.0,17.0,0.0
1959/06/27,05:28:54.97,le,3.01,l,35.496,-118.664,0.2,B,3297098.0,33.0,0.0
1959/06/27,16:22:10.80,le,3.80,l,33.985,-116.844,6.0,C,3297100.0,35.0,0.0
1959/07/01,18:50:20.77,le,3.68,l,32.449,-115.53,6.0,D,3297106.0,27.0,0.0
1959/07/01,19:38:25.44,le,2.97,l,35.188,-119.066,6.0,C,3297107.0,24.0,0.0
1959/07/01,19:50:42.13,le,3.38,l,35.217,-119.141,6.0,C,3297108.0,36.0,0.0
1959/07/01,23:49:23.62,le,4.63,l,35.178,-119.087,6.0,C,3297109.0,33.0,0.0
1959/07/03,21:47:50.35,le,3.04,l,34.933,-117.14,6.0,C,3297110.0,28.0,0.0
1959/07/03,22:23:32.60,le,3.45,l,33.142,-119.954,6.0,C,3297111.0,36.0,0.0
1959/07/04,19:49:50.47,le,2.83,l,35.367,-118.594,6.0,C,3297112.0,27.0,0.0
1959/07/10,14:44:59.16,le,2.50,l,33.965,-118.37,4.6,C,3297113.0,23.0,0.0
1959/07/10,19:39:45.31,le,2.01,h,34.329,-117.866,0.0,C,3297114.0,19.0,0.0
1959/07/11,17:36:52.35,le,3.81,l,32.386,-115.112,6.0,D,3297115.0,31.0,0.0
1959/07/18,13:18:08.77,le,2.07,h,34.005,-118.322,2.0,C,3297117.0,11.0,0.0
1959/07/20,11:41:50.65,le,3.96,l,33.234,-116.763,7.4,B,3297118.0,35.0,0.0
1959/07/20,13:25:22.79,le,2.70,l,34.147,-117.002,3.3,C,3297120.0,18.0,0.0
1959/07/20,18:34:56.29,le,2.01,h,34.34,-117.835,2.2,A,3297121.0,16.0,0.0
1959/07/21,00:36:42.31,le,3.32,l,36.599,-117.165,6.0,C,3297122.0,36.0,0.0
1959/07/23,03:21:03.30,le,3.70,l,33.988,-117.228,14.2,B,3297123.0,40.0,0.0
1959/07/29,16:01:44.82,le,2.77,l,34.089,-117.624,6.0,C,3297124.0,20.0,0.0
1959/07/29,16:09:33.53,le,2.02,l,34.009,-117.814,5.4,C,3297126.0,20.0,0.0
1959/07/29,16:30:21.19,le,2.17,l,33.983,-117.799,6.8,C,3297127.0,22.0,0.0
1959/07/29,16:48:34.91,le,2.95,l,33.967,-117.808,6.0,C,3297128.0,30.0,0.0
1959/07/29,17:33:16.41,le,2.71,l,33.959,-117.812,6.0,C,3297129.0,27.0,0.0
1959/07/29,17:39:13.77,le,3.22,l,34.1,-116.523,6.0,C,3297130.0,23.0,0.0
1959/07/29,18:39:58.64,le,3.00,l,33.98,-117.809,5.8,B,3297131.0,26.0,0.0
1959/07/29,19:13:14.24,le,2.31,l,33.939,-117.796,3.3,C,3297133.0,26.0,0.0
1959/07/29,19:14:27.56,le,2.20,l,34.003,-117.799,5.3,C,3297134.0,23.0,0.0
1959/07/29,20:14:45.83,le,3.14,l,33.956,-117.802,7.2,B,3297135.0,29.0,0.0
1959/07/29,21:26:14.77,le,2.88,l,33.955,-117.799,6.4,B,3297136.0,24.0,0.0
1959/07/29,21:29:09.21,le,3.48,l,34.0,-117.769,6.2,B,3297138.0,36.0,0.0
1959/07/29,22:03:59.47,le,2.78,l,33.967,-117.805,5.7,B,3297139.0,25.0,0.0
1959/07/30,00:02:57.45,le,2.18,l,34.015,-117.799,13.5,B,3297140.0,20.0,0.0
1959/07/30,00:03:39.44,le,2.18,l,33.982,-117.796,6.6,C,3297141.0,21.0,0.0
1959/07/30,09:04:04.46,le,2.44,l,33.967,-117.805,0.2,A,3297142.0,18.0,0.0
1959/07/30,12:04:55.57,le,2.13,l,33.962,-117.818,4.6,A,3297143.0,19.0,0.0
1959/07/30,12:06:44.74,le,2.19,l,33.977,-117.818,0.1,B,3297144.0,24.0,0.0
1959/08/01,14:23:23.09,le,2.03,h,33.975,-117.802,0.1,B,3297145.0,18.0,0.0
1959/08/01,14:25:26.77,le,2.32,l,33.966,-117.804,1.1,B,3297147.0,23.0,0.0
1959/08/03,15:26:42.28,le,3.70,l,33.989,-117.784,4.8,B,3297148.0,49.0,0.0
1959/08/03,17:06:39.56,le,2.16,l,33.974,-117.813,1.8,B,3297149.0,26.0,0.0
1959/08/03,17:15:23.66,le,2.09,l,33.96,-117.802,5.7,B,3297150.0,26.0,0.0
1959/08/03,17:54:14.34,le,3.09,l,33.96,-117.805,5.6,B,3297151.0,32.0,0.0
1959/08/03,18:26:49.74,le,2.36,l,33.978,-117.795,0.1,B,3297152.0,24.0,0.0
1959/08/03,18:36:57.05,le,2.70,l,33.977,-117.812,5.7,B,3297153.0,28.0,0.0
1959/08/04,14:05:41.79,le,2.75,l,34.251,-117.532,4.8,B,3297157.0,18.0,0.0
1959/08/04,18:25:26.38,le,4.18,l,33.74,-115.974,7.2,C,3297158.0,45.0,0.0
1959/08/05,03:00:28.84,re,3.90,l,36.1,-120.799,6.0,D,3297160.0,39.0,0.0
1959/08/05,03:30:58.65,le,2.30,l,33.991,-117.811,7.7,B,3297162.0,23.0,0.0
1959/08/06,03:02:21.94,le,2.27,l,33.973,-117.813,2.5,B,3297163.0,21.0,0.0
1959/08/07,00:15:31.12,le,3.64,l,32.302,-115.234,6.0,D,3297164.0,18.0,0.0
1959/08/08,07:18:09.83,le,3.04,l,34.209,-116.133,6.0,C,3297165.0,29.0,0.0
1959/08/08,15:58:58.41,le,3.02,l,35.117,-116.709,6.0,C,3297166.0,23.0,0.0
1959/08/09,14:28:14.08,le,4.26,l,32.065,-116.242,6.0,D,3297168.0,28.0,0.0
1959/08/10,23:09:54.62,le,2.67,l,32.966,-117.791,0.0,C,3297169.0,18.0,0.0
1959/08/11,21:25:35.01,le,2.66,l,33.022,-117.976,0.0,C,3297170.0,20.0,0.0
1959/08/13,21:38:06.88,le,3.28,l,33.096,-115.614,6.0,C,3297172.0,28.0,0.0
1959/08/13,21:40:53.33,le,3.30,l,33.102,-115.626,6.0,C,3297173.0,22.0,0.0
1959/08/14,03:15:16.40,le,2.61,l,33.831,-117.727,5.4,B,3297174.0,34.0,0.0
1959/08/14,08:02:43.97,le,3.10,l,33.973,-115.836,4.3,C,3297175.0,20.0,0.0
1959/08/14,18:25:04.22,le,3.00,l,33.902,-115.853,0.2,C,3297176.0,23.0,0.0
1959/08/16,16:48:11.93,le,3.34,l,35.073,-116.755,6.0,C,3297177.0,32.0,0.0
1959/08/18,05:01:43.53,le,2.84,l,34.173,-116.169,6.0,C,3297178.0,24.0,0.0
1959/08/18,21:52:21.30,le,4.35,l,33.126,-116.458,6.0,C,3297179.0,48.0,0.0
1959/08/20,16:23:26.85,qb,2.80,l,34.707,-116.486,0.0,C,3297181.0,22.0,0.0
1959/08/20,22:55:04.87,le,2.83,l,34.955,-116.737,6.0,C,3297182.0,24.0,0.0
1959/08/23,16:01:55.88,le,3.90,l,33.959,-117.826,8.5,B,3297184.0,37.0,0.0
1959/08/24,07:58:59.43,le,2.99,l,34.035,-117.783,1.4,B,3297185.0,32.0,0.0
1959/08/26,05:32:50.95,le,4.33,l,34.017,-116.565,6.0,C,3297186.0,41.0,0.0
1959/08/27,00:23:57.72,le,3.20,l,34.067,-116.534,6.0,C,3297187.0,32.0,0.0
1959/08/30,16:51:32.82,le,3.40,l,35.244,-118.596,6.0,C,3297189.0,38.0,0.0
1959/08/31,22:45:29.36,qb,2.98,l,34.589,-117.164,0.0,C,3297190.0,27.0,0.0
1959/09/04,14:26:01.05,le,2.48,l,33.908,-117.372,8.2,B,3297191.0,19.0,0.0
1959/09/09,01:40:35.86,le,2.97,l,35.348,-118.61,6.0,C,3297193.0,29.0,0.0
1959/09/11,18:25:45.56,le,2.06,h,33.877,-118.403,6.0,C,3297195.0,9.0,0.0
1959/09/11,21:07:35.39,qb,2.65,l,35.035,-118.359,0.0,C,3297196.0,20.0,0.0
1959/09/14,16:49:17.20,le,3.82,l,32.351,-115.043,6.0,D,3297197.0,28.0,0.0
1959/09/15,11:36:24.50,le,3.21,l,35.961,-117.924,0.2,C,3297198.0,34.0,0.0
1959/09/17,08:11:15.50,le,3.85,l,35.962,-117.887,0.9,B,3297199.0,33.0,0.0
1959/09/17,08:37:57.25,le,3.07,l,35.949,-117.909,0.1,C,3297200.0,31.0,0.0
1959/09/17,15:37:02.19,le,3.10,l,35.958,-117.927,0.4,C,3297201.0,29.0,0.0
1959/09/19,16:16:41.91,le,4.02,l,32.022,-115.891,6.0,C,3297202.0,41.0,0.0
1959/09/20,02:31:06.59,le,3.55,l,33.616,-115.963,6.0,C,3297203.0,31.0,0.0
1959/09/21,01:17:52.92,le,4.03,l,32.122,-115.871,6.0,D,3297204.0,37.0,0.0
1959/09/23,05:32:26.38,le,3.00,l,35.274,-118.601,6.0,C,3297206.0,26.0,0.0
1959/09/26,01:57:23.08,le,3.27,l,35.911,-117.438,5.4,C,3297207.0,33.0,0.0
1959/09/26,03:40:48.75,le,4.20,l,32.039,-115.9,6.0,D,3297208.0,35.0,0.0
1959/09/26,07:52:15.94,le,3.90,l,32.126,-115.803,6.0,D,3297209.0,24.0,0.0
1959/09/27,00:21:50.31,le,3.11,l,35.993,-117.971,0.0,C,3297210.0,26.0,0.0
1959/09/29,04:10:39.17,le,2.21,h,33.952,-118.351,0.2,B,3297211.0,16.0,0.0
1959/09/30,16:29:28.13,le,3.01,l,35.481,-118.574,20.5,D,3297212.0,14.0,0.0
1959/09/30,16:51:33.06,le,2.92,l,35.389,-118.599,6.0,C,3297213.0,20.0,0.0
1959/10/01,04:35:33.60,le,4.69,l,34.42,-120.577,6.0,C,3297214.0,40.0,0.0
1959/10/01,05:52:55.14,le,3.22,l,34.247,-119.438,5.9,A,3297216.0,38.0,0.0
1959/10/01,11:53:02.68,le,1.98,h,35.945,-117.66,4.9,D,3297221.0,10.0,0.0
1959/10/01,11:53:06.69,le,2.46,l,34.312,-118.05,6.0,D,3297220.0,7.0,0.0
1959/10/03,20:41:03.76,le,2.83,l,34.996,-117.081,6.0,C,3297222.0,19.0,0.0
1959/10/04,05:06:14.87,le,3.02,l,34.105,-116.136,6.0,C,3297223.0,20.0,0.0
1959/10/06,15:02:16.74,le,3.29,l,32.815,-118.347,6.0,C,3297224.0,24.0,0.0
1959/10/06,18:59:01.58,le,3.03,l,34.196,-116.956,6.0,C,3297225.0,18.0,0.0
1959/10/10,20:48:20.06,le,2.92,l,35.386,-118.641,0.3,C,3297226.0,20.0,0.0
1959/10/11,09:42:28.27,le,3.18,l,33.984,-116.438,6.0,C,3297227.0,21.0,0.0
1959/10/14,11:29:38.04,le,3.26,l,35.369,-118.602,0.2,B,3297228.0,28.0,0.0
1959/10/14,15:07:44.88,le,2.60,l,35.131,-118.618,6.0,C,3297229.0,20.0,0.0
1959/10/15,10:19:56.47,le,3.56,l,35.801,-117.68,0.0,C,3297230.0,30.0,0.0
1959/10/17,07:22:36.63,le,3.84,l,32.097,-115.865,6.0,C,3297231.0,27.0,0.0
1959/10/19,05:45:12.77,le,3.14,l,35.81,-117.697,0.4,C,3297232.0,28.0,0.0
1959/10/21,12:42:29.99,le,3.40,l,35.145,-118.539,6.0,C,3297233.0,36.0,0.0
1959/10/24,15:35:15.34,le,4.14,l,35.75,-118.035,4.6,C,3297234.0,38.0,0.0
1959/10/24,16:09:33.04,le,3.09,l,35.76,-118.007,6.0,C,3297235.0,29.0,0.0
1959/10/24,16:11:24.59,le,3.68,l,35.75,-118.03,6.0,C,3297237.0,47.0,0.0
1959/10/24,19:58:20.38,le,3.37,l,35.766,-118.022,6.0,C,3297239.0,40.0,0.0
1959/10/29,04:52:12.62,le,3.05,l,35.739,-118.212,0.7,C,3297243.0,31.0,0.0
1959/10/29,20:28:13.74,le,2.96,l,35.778,-118.028,6.0,C,3297244.0,29.0,0.0
1959/11/01,03:17:17.18,le,3.03,l,35.758,-118.047,6.0,C,3297245.0,28.0,0.0
1959/11/07,05:36:29.71,le,3.34,l,35.757,-118.019,6.0,C,3297246.0,40.0,0.0
1959/11/12,10:00:08.54,le,2.84,l,35.039,-119.072,2.0,C,3297247.0,29.0,0.0
1959/11/12,14:51:04.11,le,3.01,l,35.776,-118.047,6.0,C,3297248.0,34.0,0.0
1959/11/14,21:54:13.57,le,2.01,h,34.271,-117.831,6.0,C,3297249.0,14.0,0.0
1959/11/15,20:34:14.30,le,3.09,l,35.432,-118.354,5.6,A,3297250.0,23.0,0.0
1959/11/15,20:34:19.28,le,2.40,l,33.389,-116.892,11.5,B,3297251.0,9.0,0.0
1959/11/16,12:05:35.14,le,3.58,l,35.729,-118.006,6.0,C,3297254.0,35.0,0.0
1959/11/16,12:15:22.63,le,2.96,l,35.787,-118.034,6.0,C,3297255.0,28.0,0.0
1959/11/22,18:30:08.42,le,3.03,l,35.383,-118.713,6.0,C,3297257.0,18.0,0.0
1959/11/23,20:02:41.26,le,3.13,l,35.838,-117.654,0.2,C,3297262.0,20.0,0.0
1959/11/25,09:28:23.37,re,3.75,l,35.663,-121.302,6.0,C,3297258.0,22.0,0.0
1959/11/25,23:49:15.20,le,2.91,l,33.312,-118.509,6.0,C,3297259.0,18.0,0.0
1959/11/29,23:42:14.08,le,2.94,h,34.026,-116.983,6.0,C,3297260.0,17.0,0.0
1959/11/29,23:50:43.98,le,3.10,l,34.047,-116.898,6.0,C,3297261.0,20.0,0.0
1959/12/07,01:14:39.24,le,3.44,l,33.237,-119.132,6.0,C,3297264.0,28.0,0.0
1959/12/08,11:24:02.95,le,3.30,l,35.043,-119.046,6.0,C,3297265.0,37.0,0.0
1959/12/08,23:58:52.25,le,2.48,l,33.648,-118.284,0.1,D,3297267.0,18.0,0.0
1959/12/09,00:00:09.14,le,2.44,l,33.644,-118.279,12.2,C,3297269.0,16.0,0.0
1959/12/09,00:33:34.00,le,2.63,l,33.605,-118.285,7.7,C,3297270.0,16.0,0.0
1959/12/09,04:57:16.71,le,2.38,l,33.571,-118.332,0.1,C,3297271.0,15.0,0.0
1959/12/11,05:55:28.34,re,3.85,l,35.921,-120.861,6.0,C,3297272.0,25.0,0.0
1959/12/15,15:24:19.92,le,3.96,l,32.067,-116.114,6.0,D,3297273.0,27.0,0.0
1959/12/15,18:59:16.12,le,4.00,l,33.732,-120.802,6.0,C,3297274.0,25.0,0.0
1959/12/15,21:23:16.21,le,3.26,l,34.053,-116.961,7.5,C,3297275.0,22.0,0.0
1959/12/17,03:37:26.12,le,2.35,l,34.034,-117.717,9.7,B,3297276.0,18.0,0.0
1959/12/18,03:28:08.85,le,2.77,l,33.998,-116.376,6.0,C,3297277.0,18.0,0.0
1959/12/18,12:20:31.81,le,2.68,l,33.997,-117.718,2.5,B,3297278.0,21.0,0.0
1959/12/19,06:44:13.09,le,2.98,l,33.982,-117.739,0.1,C,3297279.0,23.0,0.0
1959/12/24,07:40:16.76,le,2.83,l,35.759,-118.403,5.3,B,3297286.0,19.0,0.0
1959/12/24,16:45:37.92,le,3.25,l,35.727,-118.385,6.5,C,3297280.0,25.0,0.0
1959/12/27,13:58:53.41,le,2.69,l,33.807,-117.957,6.0,C,3297281.0,21.0,0.0
