YYYY/MM/DD,HH:mm:SS.ss,ET,MAG,M,LAT,LON,DEPTH,Q,EVID,NPH,NGRM
1997/01/03,22:48:33.42,le,1.46,c,33.974,-116.963,14.6,A,7055184.0,18.0,0.0
1997/01/03,23:00:50.76,qb,1.55,c,35.348,-117.654,0.0,C,7055185.0,10.0,0.0
1997/01/03,23:25:19.70,le,1.00,c,36.098,-117.638,6.0,C,7055186.0,10.0,0.0
1997/01/04,00:11:21.31,le,0.99,c,36.087,-117.654,4.6,A,7055188.0,6.0,0.0
1997/01/04,00:21:04.65,qb,1.38,c,33.684,-117.069,0.0,C,7055189.0,10.0,0.0
1997/01/04,01:36:41.39,le,2.03,c,32.944,-117.677,6.0,C,7055192.0,17.0,0.0
1997/01/04,01:53:59.07,le,2.66,c,36.063,-117.645,1.3,A,7055193.0,40.0,0.0
1997/01/04,02:10:39.19,le,2.04,c,36.097,-117.661,3.2,A,7055194.0,21.0,0.0
1997/01/04,02:20:30.52,le,1.94,c,34.185,-116.456,5.2,A,7055195.0,21.0,0.0
1997/01/04,02:26:29.26,le,0.96,c,36.004,-117.765,3.5,D,7055196.0,5.0,0.0
1997/01/04,03:06:28.63,le,1.19,c,36.068,-117.632,2.6,B,7055197.0,12.0,0.0
1997/01/04,03:14:38.47,le,0.79,c,36.103,-117.647,10.0,C,7055198.0,5.0,0.0
1997/01/04,03:19:50.36,le,1.12,c,33.275,-116.081,0.4,A,7055199.0,6.0,0.0
1997/01/04,03:25:07.47,le,1.46,c,33.28,-116.081,0.7,A,7055200.0,14.0,0.0
1997/01/04,03:28:03.67,le,0.90,c,33.881,-116.998,9.0,B,7055201.0,11.0,0.0
1997/01/04,03:32:33.53,le,1.20,c,36.067,-117.636,2.7,A,7055202.0,13.0,0.0
1997/01/04,04:42:37.72,le,0.93,c,36.064,-117.635,5.0,A,7055203.0,6.0,0.0
1997/01/04,04:50:49.78,le,1.80,c,34.238,-116.446,0.0,A,7055205.0,25.0,0.0
1997/01/04,04:56:37.55,le,1.25,c,36.085,-117.622,6.0,C,7055206.0,9.0,0.0
1997/01/04,04:59:52.20,le,1.43,c,36.097,-117.661,2.2,A,7055207.0,14.0,0.0
1997/01/04,05:00:47.69,le,1.21,c,32.809,-115.467,8.1,C,7055208.0,7.0,0.0
1997/01/04,05:03:02.19,le,1.53,c,32.826,-115.47,12.0,B,7055209.0,13.0,0.0
1997/01/04,05:08:10.74,le,1.25,c,32.8,-115.461,9.5,C,7055210.0,7.0,0.0
1997/01/04,06:13:03.61,le,1.46,c,36.065,-117.637,2.8,A,7055211.0,14.0,0.0
1997/01/04,06:45:11.06,le,0.89,c,35.763,-117.637,9.5,B,7055212.0,8.0,0.0
1997/01/04,06:48:01.44,le,0.99,c,36.096,-117.664,4.5,A,7055213.0,10.0,0.0
1997/01/04,07:04:44.00,le,0.60,h,34.298,-118.564,10.3,C,7055214.0,8.0,0.0
1997/01/04,07:16:37.30,le,0.97,c,36.064,-117.652,5.2,B,7055215.0,7.0,0.0
1997/01/04,07:21:16.83,le,2.20,c,36.067,-117.648,1.9,A,7055216.0,29.0,0.0
1997/01/04,07:30:52.48,le,1.35,c,35.951,-117.982,5.5,A,7055217.0,13.0,0.0
1997/01/04,08:02:56.67,le,1.20,c,36.095,-117.638,8.0,B,7055219.0,9.0,0.0
1997/01/04,08:28:20.89,le,1.34,c,36.062,-117.637,2.8,A,7055220.0,14.0,0.0
1997/01/04,08:59:38.20,le,2.05,c,32.495,-115.218,6.0,C,7055221.0,12.0,0.0
1997/01/04,09:16:14.51,le,1.97,c,32.124,-116.821,6.0,D,7055222.0,12.0,0.0
1997/01/04,09:25:34.15,le,0.81,c,36.059,-117.677,4.9,C,7055223.0,7.0,0.0
1997/01/04,10:15:00.33,le,2.60,h,36.065,-117.653,0.4,A,7055224.0,45.0,0.0
1997/01/04,10:19:22.36,le,1.29,c,32.305,-115.847,6.0,D,7055225.0,6.0,0.0
1997/01/04,10:40:55.19,le,1.15,c,36.068,-117.643,2.7,C,7055226.0,10.0,0.0
1997/01/04,10:41:44.17,le,0.96,c,34.207,-117.617,3.7,A,7055227.0,15.0,0.0
1997/01/04,10:45:30.86,le,1.83,c,36.072,-117.645,0.8,A,7055228.0,17.0,0.0
1997/01/04,11:03:34.87,le,0.98,c,33.783,-116.899,11.2,B,7055229.0,11.0,0.0
1997/01/04,11:33:08.52,le,1.23,c,35.78,-117.632,9.9,A,7055230.0,14.0,0.0
1997/01/04,12:03:06.91,le,1.38,c,34.084,-117.304,16.0,A,7055231.0,39.0,0.0
1997/01/04,12:07:01.07,le,1.37,c,36.088,-117.649,4.6,A,3293031.0,16.0,0.0
1997/01/04,12:07:01.38,le,1.68,c,34.009,-116.325,5.8,C,7055232.0,25.0,0.0
1997/01/04,12:15:04.35,le,1.23,c,36.07,-117.646,2.7,A,7055233.0,11.0,0.0
1997/01/04,12:29:52.94,le,0.80,h,33.317,-116.293,9.2,B,7055234.0,6.0,0.0
1997/01/04,12:52:13.28,le,2.60,h,36.073,-117.683,1.0,A,7055237.0,40.0,0.0
1997/01/04,13:32:35.22,le,1.66,c,36.077,-117.65,0.4,A,7055240.0,17.0,0.0
1997/01/04,14:23:30.48,le,1.60,c,33.904,-118.343,14.0,B,7055241.0,16.0,0.0
1997/01/04,14:27:22.63,le,1.07,c,32.663,-115.926,6.0,B,7055243.0,11.0,0.0
1997/01/04,14:51:16.23,le,0.00,n,34.253,-118.6,1.2,C,7055244.0,13.0,0.0
1997/01/04,14:52:49.59,le,1.11,c,36.099,-117.636,6.0,C,7055245.0,13.0,0.0
1997/01/04,14:58:35.02,le,3.97,l,36.072,-117.651,0.0,A,7055248.0,34.0,0.0
1997/01/04,15:00:53.11,le,1.98,c,36.069,-117.642,4.7,A,3293034.0,12.0,0.0
1997/01/04,15:14:24.98,le,1.51,c,36.074,-117.645,0.0,C,7055249.0,11.0,0.0
1997/01/04,15:25:27.22,le,3.45,l,36.069,-117.647,0.0,A,7055250.0,40.0,0.0
1997/01/04,15:32:45.03,le,1.78,c,36.076,-117.646,0.1,A,7055255.0,17.0,0.0
1997/01/04,15:49:51.61,le,1.55,c,36.074,-117.644,2.5,A,7055256.0,13.0,0.0
1997/01/04,16:03:25.43,le,1.44,c,36.069,-117.643,4.0,A,7055257.0,10.0,0.0
1997/01/04,16:05:09.54,le,1.41,c,36.065,-117.642,0.1,B,7055258.0,14.0,0.0
1997/01/04,16:12:35.37,le,1.49,c,33.949,-116.362,8.5,A,7055259.0,15.0,0.0
1997/01/04,16:17:20.53,le,2.19,c,36.064,-117.641,1.1,A,7055260.0,30.0,0.0
1997/01/04,16:30:20.84,le,1.10,h,33.156,-115.929,6.0,C,7055261.0,7.0,0.0
1997/01/04,17:00:03.62,le,2.55,h,36.069,-117.652,2.0,A,7055286.0,42.0,0.0
1997/01/04,17:04:56.92,le,1.59,c,34.259,-118.6,3.6,A,7055273.0,25.0,0.0
1997/01/04,17:16:40.36,le,1.56,c,35.546,-118.413,2.4,A,7055275.0,24.0,0.0
1997/01/04,17:19:15.11,le,0.93,c,32.79,-116.087,9.2,C,7055276.0,6.0,0.0
1997/01/04,17:26:23.49,le,1.97,c,36.076,-117.648,1.0,A,7055277.0,23.0,0.0
1997/01/04,17:45:25.20,le,1.59,c,36.063,-117.648,1.6,A,7055279.0,22.0,0.0
1997/01/04,18:02:56.31,le,2.49,c,36.064,-117.644,1.5,A,7055282.0,34.0,0.0
1997/01/04,18:49:44.27,le,2.64,h,36.064,-117.645,1.8,A,7055302.0,46.0,0.0
1997/01/04,19:08:17.66,le,1.71,c,32.243,-115.578,6.0,D,7055290.0,6.0,0.0
1997/01/04,19:22:40.98,le,1.75,c,32.057,-115.659,6.0,D,7055291.0,6.0,0.0
1997/01/04,19:33:22.94,le,0.50,h,36.078,-117.665,8.7,B,7055292.0,5.0,0.0
1997/01/04,20:01:50.29,le,1.12,c,36.065,-117.643,3.1,A,7055294.0,13.0,0.0
1997/01/04,20:05:18.02,le,1.17,c,36.09,-117.633,6.0,C,7055295.0,13.0,0.0
1997/01/04,20:19:51.43,le,1.73,c,36.073,-117.648,1.4,A,7055296.0,20.0,0.0
1997/01/04,20:25:52.55,le,1.37,c,34.651,-116.662,8.0,A,7055298.0,8.0,0.0
1997/01/04,20:29:22.74,le,1.41,c,35.617,-118.275,6.7,A,7055299.0,28.0,0.0
1997/01/04,20:34:06.43,le,1.20,h,34.575,-116.579,15.9,C,7055301.0,6.0,0.0
1997/01/04,20:38:53.39,le,1.89,c,33.988,-116.809,19.5,A,7055306.0,40.0,0.0
1997/01/04,20:48:27.60,le,0.81,c,36.006,-117.784,6.0,C,7055308.0,11.0,0.0
1997/01/04,21:02:58.68,le,0.65,c,36.088,-117.655,4.5,B,7055311.0,6.0,0.0
1997/01/04,21:05:46.64,le,1.07,c,36.067,-117.645,0.0,C,7055312.0,12.0,0.0
1997/01/04,21:18:17.26,qb,0.00,n,33.062,-114.891,0.0,C,7055314.0,3.0,0.0
1997/01/04,21:27:35.85,le,1.05,c,36.075,-117.645,2.3,A,7055315.0,14.0,0.0
1997/01/04,21:28:48.72,le,0.95,c,36.104,-117.663,4.7,A,7055316.0,9.0,0.0
1997/01/04,21:34:22.74,le,1.27,c,36.067,-117.642,2.7,A,7055317.0,14.0,0.0
1997/01/04,22:06:52.32,qb,1.74,c,34.121,-117.093,0.0,C,7055320.0,23.0,0.0
1997/01/04,22:16:53.00,le,1.64,c,33.857,-117.032,9.7,A,7055322.0,17.0,0.0
1997/01/04,22:34:42.06,le,1.71,c,36.068,-117.648,0.9,A,7055323.0,22.0,0.0
1997/01/04,22:48:47.05,le,2.04,c,36.077,-117.648,1.0,A,7055324.0,27.0,0.0
1997/01/04,23:02:12.87,le,1.63,c,36.076,-117.645,2.6,A,7055326.0,16.0,0.0
1997/01/04,23:15:06.12,le,2.25,c,36.067,-117.641,1.5,A,7055328.0,31.0,0.0
1997/01/04,23:20:50.93,le,1.55,c,36.079,-117.644,2.5,A,7055329.0,16.0,0.0
1997/01/04,23:40:52.05,le,1.40,c,34.014,-116.32,5.5,A,7055330.0,16.0,0.0
1997/01/04,23:47:02.96,le,1.51,c,35.728,-117.613,4.4,A,7055331.0,20.0,0.0
1997/01/05,00:07:58.17,le,2.11,c,34.629,-116.595,6.0,A,7055332.0,41.0,0.0
1997/01/05,00:12:32.89,le,1.10,c,35.734,-117.61,3.4,A,7055333.0,13.0,0.0
1997/01/05,00:38:38.60,le,0.58,c,35.732,-117.611,3.3,C,7055335.0,6.0,0.0
1997/01/05,00:40:13.97,le,1.14,c,36.073,-117.647,2.8,A,7055336.0,12.0,0.0
1997/01/05,00:42:22.07,le,1.54,c,36.083,-117.647,3.5,A,7055337.0,20.0,0.0
1997/01/05,01:08:46.19,le,1.04,c,36.079,-117.644,6.0,C,7055338.0,9.0,0.0
1997/01/05,01:20:38.71,le,0.90,c,36.072,-117.636,6.0,C,7055339.0,12.0,0.0
1997/01/05,01:23:57.96,le,0.90,c,36.071,-117.643,2.5,B,7055340.0,10.0,0.0
1997/01/05,01:29:09.83,le,1.07,c,36.09,-117.647,6.0,C,7055341.0,11.0,0.0
1997/01/05,01:39:27.13,le,1.18,c,34.135,-117.479,16.9,A,7055342.0,24.0,0.0
1997/01/05,01:48:51.79,le,1.64,c,36.064,-117.645,1.6,A,7055343.0,16.0,0.0
1997/01/05,02:02:05.71,le,1.27,c,36.066,-117.906,2.9,A,3293075.0,17.0,0.0
1997/01/05,02:02:41.70,le,1.12,c,36.073,-117.632,2.7,A,7055345.0,13.0,0.0
1997/01/05,02:36:13.08,le,0.93,c,36.079,-117.643,4.5,B,7055346.0,8.0,0.0
1997/01/05,02:43:15.51,le,1.89,c,36.096,-117.658,3.6,A,7055347.0,15.0,0.0
1997/01/05,02:51:59.03,le,1.93,c,36.072,-117.644,1.4,A,7055348.0,21.0,0.0
1997/01/05,03:11:57.39,le,1.04,c,36.061,-117.642,1.4,B,7055349.0,14.0,0.0
1997/01/05,03:17:54.25,le,1.09,c,36.076,-117.642,2.5,B,7055350.0,10.0,0.0
1997/01/05,03:18:18.19,le,0.86,c,35.733,-117.601,4.1,B,3293077.0,7.0,0.0
1997/01/05,03:32:46.22,le,1.18,c,34.349,-118.575,12.8,A,7055351.0,15.0,0.0
1997/01/05,04:07:13.37,le,1.50,c,36.097,-117.666,3.2,A,7055353.0,18.0,0.0
1997/01/05,04:29:11.97,le,2.02,c,36.081,-117.653,1.6,A,7055354.0,27.0,0.0
1997/01/05,04:54:52.54,le,1.24,c,36.088,-117.65,6.0,C,7055356.0,15.0,0.0
1997/01/05,05:11:15.49,le,1.16,c,36.067,-117.899,4.8,A,7055357.0,13.0,0.0
1997/01/05,05:27:48.18,le,1.26,c,34.334,-118.526,10.3,A,7055358.0,22.0,0.0
1997/01/05,05:32:18.39,le,1.35,c,36.089,-117.654,4.7,A,7055359.0,14.0,0.0
1997/01/05,05:46:13.50,le,1.46,c,36.076,-117.65,2.5,A,7055360.0,16.0,0.0
1997/01/05,06:19:53.25,le,1.11,c,36.069,-117.642,1.8,A,7055361.0,14.0,0.0
1997/01/05,06:29:43.18,le,1.79,c,36.091,-117.652,4.6,A,7055362.0,24.0,0.0
1997/01/05,06:45:00.32,le,1.06,c,33.062,-116.514,13.8,A,7055363.0,12.0,0.0
1997/01/05,06:49:13.91,le,2.56,h,35.797,-117.638,4.5,A,7055376.0,44.0,0.0
